scenario,pass,year,liab_iit_net,liab_iit,agi,cap_income,txbl_int,exempt_int,div_ord,div_pref,txbl_kg,net_rent,net_estate,sch_e,sole_prop,part_scorp,farm,est_tax,wealth_tax,rcpt_income,rcpt_estate,rcpt_wealth,rcpt_payroll
estate2009_s50,static,2030,2963.48753144072,3081.45639170548,21099.3106402018,6917.33456658046,282.770034975786,155.296735902137,111.389067678048,418.508643792011,1358.69711370548,111.485770880549,58.4762876229537,1907.97395175489,752.412280861549,1738.01189325139,22.3127861556531,87.8876072632414,0,3024.9617062245,77.6427552696983,0,1970.81845093553
estate2009_s50,static,2031,3101.336028482,3219.40769284909,21887.697198946,7174.65589936239,291.487194189576,159.763057120955,117.962180731064,443.345420945967,1382.16058411442,113.643713872826,59.6962293881061,1986.2214608591,784.437258297044,1812.88151759817,23.0572822451565,92.6291853368102,0,3170.61254785227,81.2486100938516,0,2049.422616636
estate2009_s50,static,2032,3248.47557067266,3366.25507232528,22715.9379738186,7450.62631750748,301.579045546446,164.949539397927,125.297580628057,470.810360229596,1417.31054579079,116.196912728792,61.0878794499138,2064.69273949547,817.570222675092,1887.40794731676,23.7235442486377,97.6910906452183,0,3315.66646890455,85.4997921085248,0,2129.22565262764
estate2009_s50,static,2033,3398.21953448979,3516.36028852326,23570.8467069116,7732.8879986684,309.533608045245,168.907502724116,132.989930106193,499.958055097625,1460.07349691513,119.526021364743,62.9211262718338,2143.26024926123,850.426178265467,1960.81310162465,24.4787289921582,102.836465260775,0,3464.88309572795,90.2739885817921,0,2210.50098064455
estate2009_s50,static,2034,3559.07731950426,3677.08022738397,24461.2832707329,8028.31036783631,317.858734330895,173.136517822937,140.719497906704,528.992438218877,1507.95728282482,123.342939962348,64.8494157607477,2224.95153300954,884.380022307292,2036.75917728644,25.3628084057106,108.466850790389,0,3622.79453029058,95.4475393951757,0,2294.22004153031
estate2009_s50,static,2035,3728.69902282921,3846.90155098367,25407.6833900103,8339.4100997262,324.127021098798,176.145684915578,148.517229555582,558.420973531685,1560.99556325485,127.616064370389,66.8852634298485,2311.97588967663,920.939467118796,2117.47456187639,26.3123808976466,114.221160060938,0,3790.10227444121,101.49596558614,0,2381.63218383231
estate2009_s50,static,2036,3912.54608190719,4030.06179923838,26386.9358324998,8647.42144624778,329.06156813782,178.770912344324,156.111549341198,587.278559968425,1614.9877884856,132.002552557447,69.067800504578,2398.42380668028,957.424649248744,2197.35345361825,26.9388053611121,120.531786447965,0,3969.43328327393,107.849947554887,0,2472.74346752298
estate2009_s50,conventional,2026,2457.24046124847,2575.89681178262,18428.0957335566,6239.41191610162,217.046719893516,120.489932890724,106.661238356647,400.301209478836,1527.65020653183,101.34514936312,53.8855322148222,1609.62934481003,628.463798834485,1454.39866323209,19.5401204955132,70.8855594013149,0,,,,
estate2009_s50,conventional,2027,2559.10939038195,2680.018239098,19109.5388650346,6404.02631425425,232.686089245278,128.897704189157,106.720866204094,400.736309557627,1466.48541557074,104.743445221568,55.4628087669523,1692.6827886669,662.80656661026,1532.47653467838,20.3277855432916,75.0705039007988,0,2635.7510282386,70.2023621579051,0,1747.45358789745
estate2009_s50,conventional,2028,2634.11380240068,2754.41949892357,19647.1499994736,6433.85382591228,253.697524630341,140.017992151089,106.62799017712,400.649982196676,1384.12249729573,107.423918652609,56.7469498692314,1726.0397824723,676.230593197082,1561.86891395046,20.4276813196527,78.8700386875621,0,2716.2991714533,73.0296938336999,0,1819.04616539138
estate2009_s50,conventional,2029,2794.94837092297,2914.23538933672,20382.9829722364,6692.16829315121,273.785285098013,150.750795709714,106.437967212121,399.788088028744,1355.03370021042,109.765726727256,57.7763096389834,1832.23941854393,720.403070513519,1664.69738217769,21.4905492908228,83.2573792819512,0,2857.60410053916,74.8377536203901,0,1894.39322129714
estate2009_s50,conventional,2030,2963.48753144072,3081.45639170548,21099.3106402018,6917.33456658046,282.770034975786,155.296735902137,111.389067678048,418.508643792011,1358.69711370548,111.485770880549,58.4762876229537,1907.97395175489,752.412280861549,1738.01189325139,22.3127861556531,87.8876072632414,0,3024.9617062245,77.6427552696983,0,1970.81845093553
estate2009_s50,conventional,2031,3101.336028482,3219.40769284909,21887.697198946,7174.65589936239,291.487194189576,159.763057120955,117.962180731064,443.345420945967,1382.16058411442,113.643713872826,59.6962293881061,1986.2214608591,784.437258297044,1812.88151759817,23.0572822451565,92.6291853368102,0,3170.61254785227,81.2486100938516,0,2049.422616636
estate2009_s50,conventional,2032,3248.47557067266,3366.25507232528,22715.9379738186,7450.62631750748,301.579045546446,164.949539397927,125.297580628057,470.810360229596,1417.31054579079,116.196912728792,61.0878794499138,2064.69273949547,817.570222675092,1887.40794731676,23.7235442486377,97.6910906452183,0,3315.66646890455,85.4997921085248,0,2129.22565262764
estate2009_s50,conventional,2033,3398.21953448979,3516.36028852326,23570.8467069116,7732.8879986684,309.533608045245,168.907502724116,132.989930106193,499.958055097625,1460.07349691513,119.526021364743,62.9211262718338,2143.26024926123,850.426178265467,1960.81310162465,24.4787289921582,102.836465260775,0,3464.88309572795,90.2739885817921,0,2210.50098064455
estate2009_s50,conventional,2034,3559.07731950426,3677.08022738397,24461.2832707329,8028.31036783631,317.858734330895,173.136517822937,140.719497906704,528.992438218877,1507.95728282482,123.342939962348,64.8494157607477,2224.95153300954,884.380022307292,2036.75917728644,25.3628084057106,108.466850790389,0,3622.79453029058,95.4475393951757,0,2294.22004153031
estate2009_s50,conventional,2035,3728.69902282921,3846.90155098367,25407.6833900103,8339.4100997262,324.127021098798,176.145684915578,148.517229555582,558.420973531685,1560.99556325485,127.616064370389,66.8852634298485,2311.97588967663,920.939467118796,2117.47456187639,26.3123808976466,114.221160060938,0,3790.10227444121,101.49596558614,0,2381.63218383231
estate2009_s50,conventional,2036,3912.54608190719,4030.06179923838,26386.9358324998,8647.42144624778,329.06156813782,178.770912344324,156.111549341198,587.278559968425,1614.9877884856,132.002552557447,69.067800504578,2398.42380668028,957.424649248744,2197.35345361825,26.9388053611121,120.531786447965,0,3969.43328327393,107.849947554887,0,2472.74346752298
warren_estate2009_s0,static,2026,2457.24046124847,2575.89681178262,18428.0957335566,6239.41191610162,217.046719893516,120.489932890724,106.661238356647,400.301209478836,1527.65020653183,101.34514936312,53.8855322148222,1609.62934481003,628.463798834485,1454.39866323209,19.5401204955132,70.8855594013149,435.246609343593,,,,
warren_estate2009_s0,static,2027,2559.10939038195,2680.018239098,19109.5388650346,6404.02631425425,232.686089245278,128.897704189157,106.720866204094,400.736309557627,1466.48541557074,104.743445221568,55.4628087669523,1692.6827886669,662.80656661026,1532.47653467838,20.3277855432916,75.0705039007988,456.451265243682,2635.7510282386,70.2023621579051,435.246609343593,1747.45358789745
warren_estate2009_s0,static,2028,2634.11380240068,2754.41949892357,19647.1499994736,6433.85382591228,253.697524630341,140.017992151089,106.62799017712,400.649982196676,1384.12249729573,107.423918652609,56.7469498692314,1726.0397824723,676.230593197082,1561.86891395046,20.4276813196527,78.8700386875621,479.020900316171,2716.2991714533,73.0296938336999,456.451265243682,1819.04616539138
warren_estate2009_s0,static,2029,2794.94837092297,2914.23538933672,20382.9829722364,6692.16829315121,273.785285098013,150.750795709714,106.437967212121,399.788088028744,1355.03370021042,109.765726727256,57.7763096389834,1832.23941854393,720.403070513519,1664.69738217769,21.4905492908228,83.2573792819512,500.269190328759,2857.60410053916,74.8377536203901,479.020900316171,1894.39322129714
warren_estate2009_s0,static,2030,2963.48753144072,3081.45639170548,21099.3106402018,6917.33456658046,282.770034975786,155.296735902137,111.389067678048,418.508643792011,1358.69711370548,111.485770880549,58.4762876229537,1907.97395175489,752.412280861549,1738.01189325139,22.3127861556531,87.8876072632414,523.387817247721,3024.9617062245,77.6427552696983,500.269190328759,1970.81845093553
warren_estate2009_s0,static,2031,3101.336028482,3219.40769284909,21887.697198946,7174.65589936239,291.487194189576,159.763057120955,117.962180731064,443.345420945967,1382.16058411442,113.643713872826,59.6962293881061,1986.2214608591,784.437258297044,1812.88151759817,23.0572822451565,92.6291853368102,547.609245746836,3170.61254785227,81.2486100938516,523.387817247721,2049.422616636
warren_estate2009_s0,static,2032,3248.47557067266,3366.25507232528,22715.9379738186,7450.62631750748,301.579045546446,164.949539397927,125.297580628057,470.810360229596,1417.31054579079,116.196912728792,61.0878794499138,2064.69273949547,817.570222675092,1887.40794731676,23.7235442486377,97.6910906452183,570.74177359551,3315.66646890455,85.4997921085248,547.609245746836,2129.22565262764
warren_estate2009_s0,static,2033,3398.21953448979,3516.36028852326,23570.8467069116,7732.8879986684,309.533608045245,168.907502724116,132.989930106193,499.958055097625,1460.07349691513,119.526021364743,62.9211262718338,2143.26024926123,850.426178265467,1960.81310162465,24.4787289921582,102.836465260775,596.996210424274,3464.88309572795,90.2739885817921,570.74177359551,2210.50098064455
warren_estate2009_s0,static,2034,3559.07731950426,3677.08022738397,24461.2832707329,8028.31036783631,317.858734330895,173.136517822937,140.719497906704,528.992438218877,1507.95728282482,123.342939962348,64.8494157607477,2224.95153300954,884.380022307292,2036.75917728644,25.3628084057106,108.466850790389,623.352704533209,3622.79453029058,95.4475393951757,596.996210424274,2294.22004153031
warren_estate2009_s0,static,2035,3728.69902282921,3846.90155098367,25407.6833900103,8339.4100997262,324.127021098798,176.145684915578,148.517229555582,558.420973531685,1560.99556325485,127.616064370389,66.8852634298485,2311.97588967663,920.939467118796,2117.47456187639,26.3123808976466,114.221160060938,651.735287098699,3790.10227444121,101.49596558614,623.352704533209,2381.63218383231
warren_estate2009_s0,static,2036,3912.54608190719,4030.06179923838,26386.9358324998,8647.42144624778,329.06156813782,178.770912344324,156.111549341198,587.278559968425,1614.9877884856,132.002552557447,69.067800504578,2398.42380668028,957.424649248744,2197.35345361825,26.9388053611121,120.531786447965,680.284027803206,3969.43328327393,107.849947554887,651.735287098699,2472.74346752298
warren_estate2009_s0,conventional,2026,2457.24046124847,2575.89681178262,18428.0957335566,6239.41191610162,217.046719893516,120.489932890724,106.661238356647,400.301209478836,1527.65020653183,101.34514936312,53.8855322148222,1609.62934481003,628.463798834485,1454.39866323209,19.5401204955132,70.8855594013149,280.998492209208,,,,
warren_estate2009_s0,conventional,2027,2559.10939038195,2680.018239098,19109.5388650346,6404.02631425425,232.686089245278,128.897704189157,106.720866204094,400.736309557627,1466.48541557074,104.743445221568,55.4628087669523,1692.6827886669,662.80656661026,1532.47653467838,20.3277855432916,75.0705039007988,294.770317217649,2635.7510282386,70.2023621579051,280.998492209208,1747.45358789745
warren_estate2009_s0,conventional,2028,2634.11380240068,2754.41949892357,19647.1499994736,6433.85382591228,253.697524630341,140.017992151089,106.62799017712,400.649982196676,1384.12249729573,107.423918652609,56.7469498692314,1726.0397824723,676.230593197082,1561.86891395046,20.4276813196527,78.8700386875621,309.468947196621,2716.2991714533,73.0296938336999,294.770317217649,1819.04616539138
warren_estate2009_s0,conventional,2029,2794.94837092297,2914.23538933672,20382.9829722364,6692.16829315121,273.785285098013,150.750795709714,106.437967212121,399.788088028744,1355.03370021042,109.765726727256,57.7763096389834,1832.23941854393,720.403070513519,1664.69738217769,21.4905492908228,83.2573792819512,323.144404755582,2857.60410053916,74.8377536203901,309.468947196621,1894.39322129714
warren_estate2009_s0,conventional,2030,2963.48753144072,3081.45639170548,21099.3106402018,6917.33456658046,282.770034975786,155.296735902137,111.389067678048,418.508643792011,1358.69711370548,111.485770880549,58.4762876229537,1907.97395175489,752.412280861549,1738.01189325139,22.3127861556531,87.8876072632414,338.287990245595,3024.9617062245,77.6427552696983,323.144404755582,1970.81845093553
warren_estate2009_s0,conventional,2031,3101.336028482,3219.40769284909,21887.697198946,7174.65589936239,291.487194189576,159.763057120955,117.962180731064,443.345420945967,1382.16058411442,113.643713872826,59.6962293881061,1986.2214608591,784.437258297044,1812.88151759817,23.0572822451565,92.6291853368102,354.201899230508,3170.61254785227,81.2486100938516,338.287990245595,2049.422616636
warren_estate2009_s0,conventional,2032,3248.47557067266,3366.25507232528,22715.9379738186,7450.62631750748,301.579045546446,164.949539397927,125.297580628057,470.810360229596,1417.31054579079,116.196912728792,61.0878794499138,2064.69273949547,817.570222675092,1887.40794731676,23.7235442486377,97.6910906452183,369.437619825879,3315.66646890455,85.4997921085248,354.201899230508,2129.22565262764
warren_estate2009_s0,conventional,2033,3398.21953448979,3516.36028852326,23570.8467069116,7732.8879986684,309.533608045245,168.907502724116,132.989930106193,499.958055097625,1460.07349691513,119.526021364743,62.9211262718338,2143.26024926123,850.426178265467,1960.81310162465,24.4787289921582,102.836465260775,386.612092612858,3464.88309572795,90.2739885817921,369.437619825879,2210.50098064455
warren_estate2009_s0,conventional,2034,3559.07731950426,3677.08022738397,24461.2832707329,8028.31036783631,317.858734330895,173.136517822937,140.719497906704,528.992438218877,1507.95728282482,123.342939962348,64.8494157607477,2224.95153300954,884.380022307292,2036.75917728644,25.3628084057106,108.466850790389,403.875060665958,3622.79453029058,95.4475393951757,386.612092612858,2294.22004153031
warren_estate2009_s0,conventional,2035,3728.69902282921,3846.90155098367,25407.6833900103,8339.4100997262,324.127021098798,176.145684915578,148.517229555582,558.420973531685,1560.99556325485,127.616064370389,66.8852634298485,2311.97588967663,920.939467118796,2117.47456187639,26.3123808976466,114.221160060938,422.314913724516,3790.10227444121,101.49596558614,403.875060665958,2381.63218383231
warren_estate2009_s0,conventional,2036,3912.54608190719,4030.06179923838,26386.9358324998,8647.42144624778,329.06156813782,178.770912344324,156.111549341198,587.278559968425,1614.9877884856,132.002552557447,69.067800504578,2398.42380668028,957.424649248744,2197.35345361825,26.9388053611121,120.531786447965,441.001885274158,3969.43328327393,107.849947554887,422.314913724516,2472.74346752298
warren_estate2009_s50,static,2026,2457.24046124847,2575.89681178262,18428.0957335566,6239.41191610162,217.046719893516,120.489932890724,106.661238356647,400.301209478836,1527.65020653183,101.34514936312,53.8855322148222,1609.62934481003,628.463798834485,1454.39866323209,19.5401204955132,70.8855594013149,435.246609343593,,,,
warren_estate2009_s50,static,2027,2559.10939038195,2680.018239098,19109.5388650346,6404.02631425425,232.686089245278,128.897704189157,106.720866204094,400.736309557627,1466.48541557074,104.743445221568,55.4628087669523,1692.6827886669,662.80656661026,1532.47653467838,20.3277855432916,75.0705039007988,456.451265243682,2635.7510282386,70.2023621579051,435.246609343593,1747.45358789745
warren_estate2009_s50,static,2028,2634.11380240068,2754.41949892357,19647.1499994736,6433.85382591228,253.697524630341,140.017992151089,106.62799017712,400.649982196676,1384.12249729573,107.423918652609,56.7469498692314,1726.0397824723,676.230593197082,1561.86891395046,20.4276813196527,78.8700386875621,479.020900316171,2716.2991714533,73.0296938336999,456.451265243682,1819.04616539138
warren_estate2009_s50,static,2029,2794.94837092297,2914.23538933672,20382.9829722364,6692.16829315121,273.785285098013,150.750795709714,106.437967212121,399.788088028744,1355.03370021042,109.765726727256,57.7763096389834,1832.23941854393,720.403070513519,1664.69738217769,21.4905492908228,83.2573792819512,500.269190328759,2857.60410053916,74.8377536203901,479.020900316171,1894.39322129714
warren_estate2009_s50,static,2030,2963.48753144072,3081.45639170548,21099.3106402018,6917.33456658046,282.770034975786,155.296735902137,111.389067678048,418.508643792011,1358.69711370548,111.485770880549,58.4762876229537,1907.97395175489,752.412280861549,1738.01189325139,22.3127861556531,87.8876072632414,523.387817247721,3024.9617062245,77.6427552696983,500.269190328759,1970.81845093553
warren_estate2009_s50,static,2031,3101.336028482,3219.40769284909,21887.697198946,7174.65589936239,291.487194189576,159.763057120955,117.962180731064,443.345420945967,1382.16058411442,113.643713872826,59.6962293881061,1986.2214608591,784.437258297044,1812.88151759817,23.0572822451565,92.6291853368102,547.609245746836,3170.61254785227,81.2486100938516,523.387817247721,2049.422616636
warren_estate2009_s50,static,2032,3248.47557067266,3366.25507232528,22715.9379738186,7450.62631750748,301.579045546446,164.949539397927,125.297580628057,470.810360229596,1417.31054579079,116.196912728792,61.0878794499138,2064.69273949547,817.570222675092,1887.40794731676,23.7235442486377,97.6910906452183,570.74177359551,3315.66646890455,85.4997921085248,547.609245746836,2129.22565262764
warren_estate2009_s50,static,2033,3398.21953448979,3516.36028852326,23570.8467069116,7732.8879986684,309.533608045245,168.907502724116,132.989930106193,499.958055097625,1460.07349691513,119.526021364743,62.9211262718338,2143.26024926123,850.426178265467,1960.81310162465,24.4787289921582,102.836465260775,596.996210424274,3464.88309572795,90.2739885817921,570.74177359551,2210.50098064455
warren_estate2009_s50,static,2034,3559.07731950426,3677.08022738397,24461.2832707329,8028.31036783631,317.858734330895,173.136517822937,140.719497906704,528.992438218877,1507.95728282482,123.342939962348,64.8494157607477,2224.95153300954,884.380022307292,2036.75917728644,25.3628084057106,108.466850790389,623.352704533209,3622.79453029058,95.4475393951757,596.996210424274,2294.22004153031
warren_estate2009_s50,static,2035,3728.69902282921,3846.90155098367,25407.6833900103,8339.4100997262,324.127021098798,176.145684915578,148.517229555582,558.420973531685,1560.99556325485,127.616064370389,66.8852634298485,2311.97588967663,920.939467118796,2117.47456187639,26.3123808976466,114.221160060938,651.735287098699,3790.10227444121,101.49596558614,623.352704533209,2381.63218383231
warren_estate2009_s50,static,2036,3912.54608190719,4030.06179923838,26386.9358324998,8647.42144624778,329.06156813782,178.770912344324,156.111549341198,587.278559968425,1614.9877884856,132.002552557447,69.067800504578,2398.42380668028,957.424649248744,2197.35345361825,26.9388053611121,120.531786447965,680.284027803206,3969.43328327393,107.849947554887,651.735287098699,2472.74346752298
warren_estate2009_s50,conventional,2026,2456.4958442297,2575.15222374425,18425.2182006691,6236.06503752753,216.865328748613,120.407209856156,106.596068245614,399.970338591052,1525.77223268627,101.286103319511,53.826300248975,1609.243121994,628.434629490342,1454.13071842552,19.5329859214801,70.8139177650384,279.896314238726,,,,
warren_estate2009_s50,conventional,2027,2557.61687911883,2678.52576091077,19103.8014072341,6397.28336815429,232.30096223476,128.721777616464,106.59199393324,400.091045218023,1462.81552322293,104.618026785089,55.3431401544426,1691.85407004743,662.74181434048,1531.8929031079,20.3121114935446,74.7648943397901,292.590220551506,2634.29885767995,70.1307205216285,279.896314238726,1747.45022016112
warren_estate2009_s50,conventional,2028,2631.9377904451,2752.24355545012,19638.8472686196,6423.99829192262,253.076077757379,139.733087601089,106.437389668736,399.694072156196,1378.97539755222,107.231289503939,56.5645955093131,1724.77321921307,676.132194574066,1560.97733419982,20.4036341868041,78.3698543528675,306.042568100596,2714.16497320974,72.7240842726911,292.590220551506,1819.04070564996
warren_estate2009_s50,conventional,2029,2792.06940612292,2911.35655892342,20372.0664963793,6679.09153481674,272.907187415824,150.350253054633,106.190569580673,398.544948849032,1348.41410646774,109.508322059853,57.5296696813157,1830.48137702022,720.264140960054,1663.44338527905,21.4575744483454,82.5521164712798,318.460057825503,2854.77108187845,74.3375692856956,306.042568100596,1894.38550293471
warren_estate2009_s50,conventional,2030,2959.85635876197,3077.82536220534,21085.5500900703,6900.79473896518,281.648620910037,154.783425212267,111.069222463687,416.907835350377,1350.46324540543,111.160668684357,58.1680261439671,1905.70995338228,752.231962650628,1736.38125855396,22.2705202081897,86.9626782238002,332.21711095154,3021.37603723024,76.937492459027,318.460057825503,1970.80832934563
warren_estate2009_s50,conventional,2031,3096.90617652549,3214.97791953384,21870.9224508906,7154.46000943269,290.119709067179,159.137081467505,117.561649628127,441.337580050284,1372.22819683202,113.248997707296,59.3216808667208,1983.4285776919,784.213340893197,1810.85789911788,23.0052961105893,91.5625350303822,346.616007398018,3166.23128119553,80.3236810544103,332.21711095154,2049.4100001745
warren_estate2009_s50,conventional,2032,3243.19161610877,3360.97117066289,22695.9321714417,7426.52674946706,299.946121172157,164.203145724065,124.805675212998,468.35570246068,1405.55820495387,115.730440279149,60.646169022182,2061.34803474902,817.301269726411,1884.97142544769,23.6605607188493,96.341474636025,360.249056021285,3310.42918087691,84.4331418020968,346.616007398018,2129.21040466569
warren_estate2009_s50,conventional,2033,3392.01733373218,3510.15814326295,23547.370743528,7704.61354364094,307.636726011987,168.040669588755,132.397825966513,497.00460342658,1446.3549910014,118.983766302442,62.400303097789,2139.33127630668,850.111000939996,1957.94720690645,24.4051740923567,101.148839416265,375.571122261787,3458.73753724209,88.9243725725988,360.249056021285,2210.48306834592
warren_estate2009_s50,conventional,2034,3551.89207087602,3669.89504140195,24434.0987532089,7995.56150633909,315.682745528916,172.143099670322,140.0145701762,525.496505473298,1492.17074812635,122.711977443013,64.2493758245824,2220.38320054749,884.012101869701,2033.4218472799,25.2753343993201,106.322172606938,390.946163042794,3615.66373549245,93.7599135506659,375.571122261787,2294.19915526978
warren_estate2009_s50,conventional,2035,3720.48374297524,3838.68632344241,25376.595769935,8301.97337178585,321.6852229547,175.032506045405,147.698773989139,554.344530662262,1543.00138696304,126.893311299826,66.1979399295621,2306.74240987515,920.514134420866,2113.65115864576,26.211997000128,111.690510480365,407.342957075685,3781.94779864618,99.3512874026896,390.946163042794,2381.60817004562
warren_estate2009_s50,conventional,2036,3903.26603642075,4020.78181285897,26351.8040552901,8605.12372890552,326.358334790048,177.540870105669,155.179930318631,582.611266946857,1594.69086888133,131.179514890531,68.2873309775195,2392.49031154193,956.936345959638,2193.02346567388,26.8254888194913,117.591431201328,423.880230731953,3960.21739226517,105.319297974315,407.342957075685,2472.71614245816
