credit_id,state,year,filing_status,key_concept,income_lower,income_upper,value
stfc,ME,2021,1,1,22351,22850,100
stfc,ME,2021,1,1,22851,23350,90
stfc,ME,2021,1,1,23351,23850,80
stfc,ME,2021,1,1,23851,24350,70
stfc,ME,2021,1,1,24351,24850,60
stfc,ME,2021,1,1,24851,25350,50
stfc,ME,2021,1,1,25351,25850,40
stfc,ME,2021,1,1,25851,26350,30
stfc,ME,2021,1,1,26351,26850,20
stfc,ME,2021,1,1,26851,27350,10
stfc,ME,2021,1,2,-Inf,21350,130
stfc,ME,2021,1,2,21351,21850,120
stfc,ME,2021,1,2,21851,22350,110
stfc,ME,2021,1,2,22351,22850,100
stfc,ME,2021,1,2,22851,23350,90
stfc,ME,2021,1,2,23351,23850,80
stfc,ME,2021,1,2,23851,24350,70
stfc,ME,2021,1,2,24351,24850,60
stfc,ME,2021,1,2,24851,25350,50
stfc,ME,2021,1,2,25351,25850,40
stfc,ME,2021,1,2,25851,26350,30
stfc,ME,2021,1,2,26351,26850,20
stfc,ME,2021,1,2,26851,27350,10
stfc,ME,2021,1,3,-Inf,21350,130
stfc,ME,2021,1,3,21351,21850,120
stfc,ME,2021,1,3,21851,22350,110
stfc,ME,2021,1,3,22351,22850,100
stfc,ME,2021,1,3,22851,23350,90
stfc,ME,2021,1,3,23351,23850,80
stfc,ME,2021,1,3,23851,24350,70
stfc,ME,2021,1,3,24351,24850,60
stfc,ME,2021,1,3,24851,25350,50
stfc,ME,2021,1,3,25351,25850,40
stfc,ME,2021,1,3,25851,26350,30
stfc,ME,2021,1,3,26351,26850,20
stfc,ME,2021,1,3,26851,27350,10
stfc,ME,2021,2,0,-Inf,42700,180
stfc,ME,2021,2,0,42701,43700,160
stfc,ME,2021,2,0,43701,44700,140
stfc,ME,2021,2,0,44701,45700,120
stfc,ME,2021,2,0,45701,46700,100
stfc,ME,2021,2,0,46701,47700,80
stfc,ME,2021,2,0,47701,48700,60
stfc,ME,2021,2,0,48701,49700,40
stfc,ME,2021,2,0,49701,50700,20
stfc,ME,2021,2,1,-Inf,42700,205
stfc,ME,2021,2,1,42701,43700,185
stfc,ME,2021,2,1,43701,44700,165
stfc,ME,2021,2,1,44701,45700,145
stfc,ME,2021,2,1,45701,46700,125
stfc,ME,2021,2,1,46701,47700,105
stfc,ME,2021,2,1,47701,48700,85
stfc,ME,2021,2,1,48701,49700,65
stfc,ME,2021,2,1,49701,50700,45
stfc,ME,2021,2,1,50701,51700,25
stfc,ME,2021,2,1,51701,52700,5
stfc,ME,2021,2,2,-Inf,42700,235
stfc,ME,2021,2,2,42701,43700,215
stfc,ME,2021,2,2,43701,44700,195
stfc,ME,2021,2,2,44701,45700,175
stfc,ME,2021,2,2,45701,46700,155
stfc,ME,2021,2,2,46701,47700,135
stfc,ME,2021,2,2,47701,48700,115
stfc,ME,2021,2,2,48701,49700,95
stfc,ME,2021,2,2,49701,50700,75
stfc,ME,2021,2,2,50701,51700,55
stfc,ME,2021,2,2,51701,52700,35
stfc,ME,2021,2,2,52701,53700,15
stfc,ME,2021,2,3,-Inf,42700,235
stfc,ME,2021,2,3,42701,43700,215
stfc,ME,2021,2,3,43701,44700,195
stfc,ME,2021,2,3,44701,45700,175
stfc,ME,2021,2,3,45701,46700,155
stfc,ME,2021,2,3,46701,47700,135
stfc,ME,2021,2,3,47701,48700,115
stfc,ME,2021,2,3,48701,49700,95
stfc,ME,2021,2,3,49701,50700,75
stfc,ME,2021,2,3,50701,51700,55
stfc,ME,2021,2,3,51701,52700,35
stfc,ME,2021,2,3,52701,53700,15
stfc,ME,2021,4,0,-Inf,32000,180
stfc,ME,2021,4,0,32001,32750,165
stfc,ME,2021,4,0,32751,33500,150
stfc,ME,2021,4,0,33501,34250,135
stfc,ME,2021,4,0,34251,35000,120
stfc,ME,2021,4,0,35001,35750,105
stfc,ME,2021,4,0,35751,36500,90
stfc,ME,2021,4,0,36501,37250,75
stfc,ME,2021,4,0,37251,38000,60
stfc,ME,2021,4,0,38001,38750,45
stfc,ME,2021,4,0,38751,39500,30
stfc,ME,2021,4,0,39501,40250,15
stfc,ME,2021,4,1,-Inf,32000,180
stfc,ME,2021,4,1,32001,32750,165
stfc,ME,2021,4,1,32751,33500,150
stfc,ME,2021,4,1,33501,34250,135
stfc,ME,2021,4,1,34251,35000,120
stfc,ME,2021,4,1,35001,35750,105
stfc,ME,2021,4,1,35751,36500,90
stfc,ME,2021,4,1,36501,37250,75
stfc,ME,2021,4,1,37251,38000,60
stfc,ME,2021,4,1,38001,38750,45
stfc,ME,2021,4,1,38751,39500,30
stfc,ME,2021,4,1,39501,40250,15
stfc,ME,2021,4,2,-Inf,32000,205
stfc,ME,2021,4,2,32001,32750,190
stfc,ME,2021,4,2,32751,33500,175
stfc,ME,2021,4,2,33501,34250,160
stfc,ME,2021,4,2,34251,35000,145
stfc,ME,2021,4,2,35001,35750,130
stfc,ME,2021,4,2,35751,36500,115
stfc,ME,2021,4,2,36501,37250,100
stfc,ME,2021,4,2,37251,38000,85
stfc,ME,2021,4,2,38001,38750,70
stfc,ME,2021,4,2,38751,39500,55
stfc,ME,2021,4,2,39501,40250,40
stfc,ME,2021,4,2,40251,41000,25
stfc,ME,2021,4,2,41001,41750,10
stfc,ME,2021,4,3,-Inf,32000,235
stfc,ME,2021,4,3,32001,32750,220
stfc,ME,2021,4,3,32751,33500,205
stfc,ME,2021,4,3,33501,34250,190
stfc,ME,2021,4,3,34251,35000,175
stfc,ME,2021,4,3,35001,35750,160
stfc,ME,2021,4,3,35751,36500,145
stfc,ME,2021,4,3,36501,37250,130
stfc,ME,2021,4,3,37251,38000,115
stfc,ME,2021,4,3,38001,38750,100
stfc,ME,2021,4,3,38751,39500,85
stfc,ME,2021,4,3,39501,40250,70
stfc,ME,2021,4,3,40251,41000,55
stfc,ME,2021,4,3,41001,41750,40
stfc,ME,2021,4,3,41751,42500,25
stfc,ME,2021,4,3,42501,43250,10
stfc,ME,2022,1,0,-Inf,21850,130
stfc,ME,2022,1,0,21851,22350,120
stfc,ME,2022,1,0,22351,22850,110
stfc,ME,2022,1,0,22851,23350,100
stfc,ME,2022,1,0,23351,23850,90
stfc,ME,2022,1,0,23851,24350,80
stfc,ME,2022,1,0,24351,24850,70
stfc,ME,2022,1,0,24851,25350,60
stfc,ME,2022,1,0,25351,25850,50
stfc,ME,2022,1,0,25851,26350,40
stfc,ME,2022,1,0,26351,26850,30
stfc,ME,2022,1,0,26851,27350,20
stfc,ME,2022,1,0,27351,27850,10
stfc,ME,2022,1,1,-Inf,21850,130
stfc,ME,2022,1,1,21851,22350,120
stfc,ME,2022,1,1,22351,22850,110
stfc,ME,2022,1,1,22851,23350,100
stfc,ME,2022,1,1,23351,23850,90
stfc,ME,2022,1,1,23851,24350,80
stfc,ME,2022,1,1,24351,24850,70
stfc,ME,2022,1,1,24851,25350,60
stfc,ME,2022,1,1,25351,25850,50
stfc,ME,2022,1,1,25851,26350,40
stfc,ME,2022,1,1,26351,26850,30
stfc,ME,2022,1,1,26851,27350,20
stfc,ME,2022,1,1,27351,27850,10
stfc,ME,2022,1,2,-Inf,21850,130
stfc,ME,2022,1,2,21851,22350,120
stfc,ME,2022,1,2,22351,22850,110
stfc,ME,2022,1,2,22851,23350,100
stfc,ME,2022,1,2,23351,23850,90
stfc,ME,2022,1,2,23851,24350,80
stfc,ME,2022,1,2,24351,24850,70
stfc,ME,2022,1,2,24851,25350,60
stfc,ME,2022,1,2,25351,25850,50
stfc,ME,2022,1,2,25851,26350,40
stfc,ME,2022,1,2,26351,26850,30
stfc,ME,2022,1,2,26851,27350,20
stfc,ME,2022,1,2,27351,27850,10
stfc,ME,2022,1,3,-Inf,21850,130
stfc,ME,2022,1,3,21851,22350,120
stfc,ME,2022,1,3,22351,22850,110
stfc,ME,2022,1,3,22851,23350,100
stfc,ME,2022,1,3,23351,23850,90
stfc,ME,2022,1,3,23851,24350,80
stfc,ME,2022,1,3,24351,24850,70
stfc,ME,2022,1,3,24851,25350,60
stfc,ME,2022,1,3,25351,25850,50
stfc,ME,2022,1,3,25851,26350,40
stfc,ME,2022,1,3,26351,26850,30
stfc,ME,2022,1,3,26851,27350,20
stfc,ME,2022,1,3,27351,27850,10
stfc,ME,2022,2,0,-Inf,43700,185
stfc,ME,2022,2,0,43701,44700,165
stfc,ME,2022,2,0,44701,45700,145
stfc,ME,2022,2,0,45701,46700,125
stfc,ME,2022,2,0,46701,47700,105
stfc,ME,2022,2,0,47701,48700,85
stfc,ME,2022,2,0,48701,49700,65
stfc,ME,2022,2,0,49701,50700,45
stfc,ME,2022,2,0,50701,51700,25
stfc,ME,2022,2,0,51701,52700,5
stfc,ME,2022,2,1,-Inf,43700,210
stfc,ME,2022,2,1,43701,44700,190
stfc,ME,2022,2,1,44701,45700,170
stfc,ME,2022,2,1,45701,46700,150
stfc,ME,2022,2,1,46701,47700,130
stfc,ME,2022,2,1,47701,48700,110
stfc,ME,2022,2,1,48701,49700,90
stfc,ME,2022,2,1,49701,50700,70
stfc,ME,2022,2,1,50701,51700,50
stfc,ME,2022,2,1,51701,52700,30
stfc,ME,2022,2,1,52701,53700,10
stfc,ME,2022,2,2,-Inf,43700,240
stfc,ME,2022,2,2,43701,44700,220
stfc,ME,2022,2,2,44701,45700,200
stfc,ME,2022,2,2,45701,46700,180
stfc,ME,2022,2,2,46701,47700,160
stfc,ME,2022,2,2,47701,48700,140
stfc,ME,2022,2,2,48701,49700,120
stfc,ME,2022,2,2,49701,50700,100
stfc,ME,2022,2,2,50701,51700,80
stfc,ME,2022,2,2,51701,52700,60
stfc,ME,2022,2,2,52701,53700,40
stfc,ME,2022,2,2,53701,54700,20
stfc,ME,2022,2,3,-Inf,43700,240
stfc,ME,2022,2,3,43701,44700,220
stfc,ME,2022,2,3,44701,45700,200
stfc,ME,2022,2,3,45701,46700,180
stfc,ME,2022,2,3,46701,47700,160
stfc,ME,2022,2,3,47701,48700,140
stfc,ME,2022,2,3,48701,49700,120
stfc,ME,2022,2,3,49701,50700,100
stfc,ME,2022,2,3,50701,51700,80
stfc,ME,2022,2,3,51701,52700,60
stfc,ME,2022,2,3,52701,53700,40
stfc,ME,2022,2,3,53701,54700,20
stfc,ME,2022,4,0,-Inf,32800,185
stfc,ME,2022,4,0,32801,33550,170
stfc,ME,2022,4,0,33551,34300,155
stfc,ME,2022,4,0,34301,35050,140
stfc,ME,2022,4,0,35051,35800,125
stfc,ME,2022,4,0,35801,36550,110
stfc,ME,2022,4,0,36551,37300,95
stfc,ME,2022,4,0,37301,38050,80
stfc,ME,2022,4,0,38051,38800,65
stfc,ME,2022,4,0,38801,39550,50
stfc,ME,2022,4,0,39551,40300,35
stfc,ME,2022,4,0,40301,41050,20
stfc,ME,2022,4,0,41051,41800,5
stfc,ME,2022,4,1,-Inf,32800,185
stfc,ME,2022,4,1,32801,33550,170
stfc,ME,2022,4,1,33551,34300,155
stfc,ME,2022,4,1,34301,35050,140
stfc,ME,2022,4,1,35051,35800,125
stfc,ME,2022,4,1,35801,36550,110
stfc,ME,2022,4,1,36551,37300,95
stfc,ME,2022,4,1,37301,38050,80
stfc,ME,2022,4,1,38051,38800,65
stfc,ME,2022,4,1,38801,39550,50
stfc,ME,2022,4,1,39551,40300,35
stfc,ME,2022,4,1,40301,41050,20
stfc,ME,2022,4,1,41051,41800,5
stfc,ME,2022,4,2,-Inf,32800,210
stfc,ME,2022,4,2,32801,33550,195
stfc,ME,2022,4,2,33551,34300,180
stfc,ME,2022,4,2,34301,35050,165
stfc,ME,2022,4,2,35051,35800,150
stfc,ME,2022,4,2,35801,36550,135
stfc,ME,2022,4,2,36551,37300,120
stfc,ME,2022,4,2,37301,38050,105
stfc,ME,2022,4,2,38051,38800,90
stfc,ME,2022,4,2,38801,39550,75
stfc,ME,2022,4,2,39551,40300,60
stfc,ME,2022,4,2,40301,41050,45
stfc,ME,2022,4,2,41051,41800,30
stfc,ME,2022,4,2,41801,42550,15
stfc,ME,2022,4,3,-Inf,32800,240
stfc,ME,2022,4,3,32801,33550,225
stfc,ME,2022,4,3,33551,34300,210
stfc,ME,2022,4,3,34301,35050,195
stfc,ME,2022,4,3,35051,35800,180
stfc,ME,2022,4,3,35801,36550,165
stfc,ME,2022,4,3,36551,37300,150
stfc,ME,2022,4,3,37301,38050,135
stfc,ME,2022,4,3,38051,38800,120
stfc,ME,2022,4,3,38801,39550,105
stfc,ME,2022,4,3,39551,40300,90
stfc,ME,2022,4,3,40301,41050,75
stfc,ME,2022,4,3,41051,41800,60
stfc,ME,2022,4,3,41801,42550,45
stfc,ME,2022,4,3,42551,43300,30
stfc,ME,2022,4,3,43301,44050,15
stfc,ME,2023,1,0,-Inf,23300,140
stfc,ME,2023,1,0,23301,23800,130
stfc,ME,2023,1,0,23801,24300,120
stfc,ME,2023,1,0,24301,24800,110
stfc,ME,2023,1,0,24801,25300,100
stfc,ME,2023,1,0,25301,25800,90
stfc,ME,2023,1,0,25801,26300,80
stfc,ME,2023,1,0,26301,26800,70
stfc,ME,2023,1,0,26801,27300,60
stfc,ME,2023,1,0,27301,27800,50
stfc,ME,2023,1,0,27801,28300,40
stfc,ME,2023,1,0,28301,28800,30
stfc,ME,2023,1,0,28801,29300,20
stfc,ME,2023,1,0,29301,29800,10
stfc,ME,2023,1,1,-Inf,23300,140
stfc,ME,2023,1,1,23301,23800,130
stfc,ME,2023,1,1,23801,24300,120
stfc,ME,2023,1,1,24301,24800,110
stfc,ME,2023,1,1,24801,25300,100
stfc,ME,2023,1,1,25301,25800,90
stfc,ME,2023,1,1,25801,26300,80
stfc,ME,2023,1,1,26301,26800,70
stfc,ME,2023,1,1,26801,27300,60
stfc,ME,2023,1,1,27301,27800,50
stfc,ME,2023,1,1,27801,28300,40
stfc,ME,2023,1,1,28301,28800,30
stfc,ME,2023,1,1,28801,29300,20
stfc,ME,2023,1,1,29301,29800,10
stfc,ME,2023,1,2,-Inf,23300,140
stfc,ME,2023,1,2,23301,23800,130
stfc,ME,2023,1,2,23801,24300,120
stfc,ME,2023,1,2,24301,24800,110
stfc,ME,2023,1,2,24801,25300,100
stfc,ME,2023,1,2,25301,25800,90
stfc,ME,2023,1,2,25801,26300,80
stfc,ME,2023,1,2,26301,26800,70
stfc,ME,2023,1,2,26801,27300,60
stfc,ME,2023,1,2,27301,27800,50
stfc,ME,2023,1,2,27801,28300,40
stfc,ME,2023,1,2,28301,28800,30
stfc,ME,2023,1,2,28801,29300,20
stfc,ME,2023,1,2,29301,29800,10
stfc,ME,2023,1,3,-Inf,23300,140
stfc,ME,2023,1,3,23301,23800,130
stfc,ME,2023,1,3,23801,24300,120
stfc,ME,2023,1,3,24301,24800,110
stfc,ME,2023,1,3,24801,25300,100
stfc,ME,2023,1,3,25301,25800,90
stfc,ME,2023,1,3,25801,26300,80
stfc,ME,2023,1,3,26301,26800,70
stfc,ME,2023,1,3,26801,27300,60
stfc,ME,2023,1,3,27301,27800,50
stfc,ME,2023,1,3,27801,28300,40
stfc,ME,2023,1,3,28301,28800,30
stfc,ME,2023,1,3,28801,29300,20
stfc,ME,2023,1,3,29301,29800,10
stfc,ME,2023,2,0,-Inf,46600,200
stfc,ME,2023,2,0,46601,47600,180
stfc,ME,2023,2,0,47601,48600,160
stfc,ME,2023,2,0,48601,49600,140
stfc,ME,2023,2,0,49601,50600,120
stfc,ME,2023,2,0,50601,51600,100
stfc,ME,2023,2,0,51601,52600,80
stfc,ME,2023,2,0,52601,53600,60
stfc,ME,2023,2,0,53601,54600,40
stfc,ME,2023,2,0,54601,55600,20
stfc,ME,2023,2,1,-Inf,46600,225
stfc,ME,2023,2,1,46601,47600,205
stfc,ME,2023,2,1,47601,48600,185
stfc,ME,2023,2,1,48601,49600,165
stfc,ME,2023,2,1,49601,50600,145
stfc,ME,2023,2,1,50601,51600,125
stfc,ME,2023,2,1,51601,52600,105
stfc,ME,2023,2,1,52601,53600,85
stfc,ME,2023,2,1,53601,54600,65
stfc,ME,2023,2,1,54601,55600,45
stfc,ME,2023,2,1,55601,56600,25
stfc,ME,2023,2,1,56601,57600,5
stfc,ME,2023,2,2,-Inf,46600,255
stfc,ME,2023,2,2,46601,47600,235
stfc,ME,2023,2,2,47601,48600,215
stfc,ME,2023,2,2,48601,49600,195
stfc,ME,2023,2,2,49601,50600,175
stfc,ME,2023,2,2,50601,51600,155
stfc,ME,2023,2,2,51601,52600,135
stfc,ME,2023,2,2,52601,53600,115
stfc,ME,2023,2,2,53601,54600,95
stfc,ME,2023,2,2,54601,55600,75
stfc,ME,2023,2,2,55601,56600,55
stfc,ME,2023,2,2,56601,57600,35
stfc,ME,2023,2,2,57601,58600,15
stfc,ME,2023,2,3,-Inf,46600,255
stfc,ME,2023,2,3,46601,47600,235
stfc,ME,2023,2,3,47601,48600,215
stfc,ME,2023,2,3,48601,49600,195
stfc,ME,2023,2,3,49601,50600,175
stfc,ME,2023,2,3,50601,51600,155
stfc,ME,2023,2,3,51601,52600,135
stfc,ME,2023,2,3,52601,53600,115
stfc,ME,2023,2,3,53601,54600,95
stfc,ME,2023,2,3,54601,55600,75
stfc,ME,2023,2,3,55601,56600,55
stfc,ME,2023,2,3,56601,57600,35
stfc,ME,2023,2,3,57601,58600,15
stfc,ME,2023,4,0,-Inf,34950,200
stfc,ME,2023,4,0,34951,35700,185
stfc,ME,2023,4,0,35701,36450,170
stfc,ME,2023,4,0,36451,37200,155
stfc,ME,2023,4,0,37201,37950,140
stfc,ME,2023,4,0,37951,38700,125
stfc,ME,2023,4,0,38701,39450,110
stfc,ME,2023,4,0,39451,40200,95
stfc,ME,2023,4,0,40201,40950,80
stfc,ME,2023,4,0,40951,41700,65
stfc,ME,2023,4,0,41701,42450,50
stfc,ME,2023,4,0,42451,43200,35
stfc,ME,2023,4,0,43201,43950,20
stfc,ME,2023,4,0,43951,44700,5
stfc,ME,2023,4,1,-Inf,34950,200
stfc,ME,2023,4,1,34951,35700,185
stfc,ME,2023,4,1,35701,36450,170
stfc,ME,2023,4,1,36451,37200,155
stfc,ME,2023,4,1,37201,37950,140
stfc,ME,2023,4,1,37951,38700,125
stfc,ME,2023,4,1,38701,39450,110
stfc,ME,2023,4,1,39451,40200,95
stfc,ME,2023,4,1,40201,40950,80
stfc,ME,2023,4,1,40951,41700,65
stfc,ME,2023,4,1,41701,42450,50
stfc,ME,2023,4,1,42451,43200,35
stfc,ME,2023,4,1,43201,43950,20
stfc,ME,2023,4,1,43951,44700,5
stfc,ME,2023,4,2,-Inf,34950,225
stfc,ME,2023,4,2,34951,35700,210
stfc,ME,2023,4,2,35701,36450,195
stfc,ME,2023,4,2,36451,37200,180
stfc,ME,2023,4,2,37201,37950,165
stfc,ME,2023,4,2,37951,38700,150
stfc,ME,2023,4,2,38701,39450,135
stfc,ME,2023,4,2,39451,40200,120
stfc,ME,2023,4,2,40201,40950,105
stfc,ME,2023,4,2,40951,41700,90
stfc,ME,2023,4,2,41701,42450,75
stfc,ME,2023,4,2,42451,43200,60
stfc,ME,2023,4,2,43201,43950,45
stfc,ME,2023,4,2,43951,44700,30
stfc,ME,2023,4,2,44701,45450,15
stfc,ME,2023,4,3,-Inf,34950,255
stfc,ME,2023,4,3,34951,35700,240
stfc,ME,2023,4,3,35701,36450,225
stfc,ME,2023,4,3,36451,37200,210
stfc,ME,2023,4,3,37201,37950,195
stfc,ME,2023,4,3,37951,38700,180
stfc,ME,2023,4,3,38701,39450,165
stfc,ME,2023,4,3,39451,40200,150
stfc,ME,2023,4,3,40201,40950,135
stfc,ME,2023,4,3,40951,41700,120
stfc,ME,2023,4,3,41701,42450,105
stfc,ME,2023,4,3,42451,43200,90
stfc,ME,2023,4,3,43201,43950,75
stfc,ME,2023,4,3,43951,44700,60
stfc,ME,2023,4,3,44701,45450,45
stfc,ME,2023,4,3,45451,46200,30
stfc,ME,2023,4,3,46201,46950,15
stfc,ME,2024,1,0,-Inf,24750,150
stfc,ME,2024,1,0,24751,25250,140
stfc,ME,2024,1,0,25251,25750,130
stfc,ME,2024,1,0,25751,26250,120
stfc,ME,2024,1,0,26251,26750,110
stfc,ME,2024,1,0,26751,27250,100
stfc,ME,2024,1,0,27251,27750,90
stfc,ME,2024,1,0,27751,28250,80
stfc,ME,2024,1,0,28251,28750,70
stfc,ME,2024,1,0,28751,29250,60
stfc,ME,2024,1,0,29251,29750,50
stfc,ME,2024,1,0,29751,30250,40
stfc,ME,2024,1,0,30251,30750,30
stfc,ME,2024,1,0,30751,31250,20
stfc,ME,2024,1,0,31251,31750,10
stfc,ME,2024,1,1,-Inf,24750,150
stfc,ME,2024,1,1,24751,25250,140
stfc,ME,2024,1,1,25251,25750,130
stfc,ME,2024,1,1,25751,26250,120
stfc,ME,2024,1,1,26251,26750,110
stfc,ME,2024,1,1,26751,27250,100
stfc,ME,2024,1,1,27251,27750,90
stfc,ME,2024,1,1,27751,28250,80
stfc,ME,2024,1,1,28251,28750,70
stfc,ME,2024,1,1,28751,29250,60
stfc,ME,2024,1,1,29251,29750,50
stfc,ME,2024,1,1,29751,30250,40
stfc,ME,2024,1,1,30251,30750,30
stfc,ME,2024,1,1,30751,31250,20
stfc,ME,2024,1,1,31251,31750,10
stfc,ME,2024,1,2,-Inf,24750,150
stfc,ME,2024,1,2,24751,25250,140
stfc,ME,2024,1,2,25251,25750,130
stfc,ME,2024,1,2,25751,26250,120
stfc,ME,2024,1,2,26251,26750,110
stfc,ME,2024,1,2,26751,27250,100
stfc,ME,2024,1,2,27251,27750,90
stfc,ME,2024,1,2,27751,28250,80
stfc,ME,2024,1,2,28251,28750,70
stfc,ME,2024,1,2,28751,29250,60
stfc,ME,2024,1,2,29251,29750,50
stfc,ME,2024,1,2,29751,30250,40
stfc,ME,2024,1,2,30251,30750,30
stfc,ME,2024,1,2,30751,31250,20
stfc,ME,2024,1,2,31251,31750,10
stfc,ME,2024,1,3,-Inf,24750,150
stfc,ME,2024,1,3,24751,25250,140
stfc,ME,2024,1,3,25251,25750,130
stfc,ME,2024,1,3,25751,26250,120
stfc,ME,2024,1,3,26251,26750,110
stfc,ME,2024,1,3,26751,27250,100
stfc,ME,2024,1,3,27251,27750,90
stfc,ME,2024,1,3,27751,28250,80
stfc,ME,2024,1,3,28251,28750,70
stfc,ME,2024,1,3,28751,29250,60
stfc,ME,2024,1,3,29251,29750,50
stfc,ME,2024,1,3,29751,30250,40
stfc,ME,2024,1,3,30251,30750,30
stfc,ME,2024,1,3,30751,31250,20
stfc,ME,2024,1,3,31251,31750,10
stfc,ME,2024,2,0,-Inf,49500,210
stfc,ME,2024,2,0,49501,50500,190
stfc,ME,2024,2,0,50501,51500,170
stfc,ME,2024,2,0,51501,52500,150
stfc,ME,2024,2,0,52501,53500,130
stfc,ME,2024,2,0,53501,54500,110
stfc,ME,2024,2,0,54501,55500,90
stfc,ME,2024,2,0,55501,56500,70
stfc,ME,2024,2,0,56501,57500,50
stfc,ME,2024,2,0,57501,58500,30
stfc,ME,2024,2,0,58501,59500,10
stfc,ME,2024,2,1,-Inf,49500,240
stfc,ME,2024,2,1,49501,50500,220
stfc,ME,2024,2,1,50501,51500,200
stfc,ME,2024,2,1,51501,52500,180
stfc,ME,2024,2,1,52501,53500,160
stfc,ME,2024,2,1,53501,54500,140
stfc,ME,2024,2,1,54501,55500,120
stfc,ME,2024,2,1,55501,56500,100
stfc,ME,2024,2,1,56501,57500,80
stfc,ME,2024,2,1,57501,58500,60
stfc,ME,2024,2,1,58501,59500,40
stfc,ME,2024,2,1,59501,60500,20
stfc,ME,2024,2,2,-Inf,49500,270
stfc,ME,2024,2,2,49501,50500,250
stfc,ME,2024,2,2,50501,51500,230
stfc,ME,2024,2,2,51501,52500,210
stfc,ME,2024,2,2,52501,53500,190
stfc,ME,2024,2,2,53501,54500,170
stfc,ME,2024,2,2,54501,55500,150
stfc,ME,2024,2,2,55501,56500,130
stfc,ME,2024,2,2,56501,57500,110
stfc,ME,2024,2,2,57501,58500,90
stfc,ME,2024,2,2,58501,59500,70
stfc,ME,2024,2,2,59501,60500,50
stfc,ME,2024,2,2,60501,61500,30
stfc,ME,2024,2,2,61501,62500,10
stfc,ME,2024,2,3,-Inf,49500,270
stfc,ME,2024,2,3,49501,50500,250
stfc,ME,2024,2,3,50501,51500,230
stfc,ME,2024,2,3,51501,52500,210
stfc,ME,2024,2,3,52501,53500,190
stfc,ME,2024,2,3,53501,54500,170
stfc,ME,2024,2,3,54501,55500,150
stfc,ME,2024,2,3,55501,56500,130
stfc,ME,2024,2,3,56501,57500,110
stfc,ME,2024,2,3,57501,58500,90
stfc,ME,2024,2,3,58501,59500,70
stfc,ME,2024,2,3,59501,60500,50
stfc,ME,2024,2,3,60501,61500,30
stfc,ME,2024,2,3,61501,62500,10
stfc,ME,2024,4,0,-Inf,37100,210
stfc,ME,2024,4,0,37101,37850,195
stfc,ME,2024,4,0,37851,38600,180
stfc,ME,2024,4,0,38601,39350,165
stfc,ME,2024,4,0,39351,40100,150
stfc,ME,2024,4,0,40101,40850,135
stfc,ME,2024,4,0,40851,41600,120
stfc,ME,2024,4,0,41601,42350,105
stfc,ME,2024,4,0,42351,43100,90
stfc,ME,2024,4,0,43101,43850,75
stfc,ME,2024,4,0,43851,44600,60
stfc,ME,2024,4,0,44601,45350,45
stfc,ME,2024,4,0,45351,46100,30
stfc,ME,2024,4,0,46101,46850,15
stfc,ME,2024,4,1,-Inf,37100,210
stfc,ME,2024,4,1,37101,37850,195
stfc,ME,2024,4,1,37851,38600,180
stfc,ME,2024,4,1,38601,39350,165
stfc,ME,2024,4,1,39351,40100,150
stfc,ME,2024,4,1,40101,40850,135
stfc,ME,2024,4,1,40851,41600,120
stfc,ME,2024,4,1,41601,42350,105
stfc,ME,2024,4,1,42351,43100,90
stfc,ME,2024,4,1,43101,43850,75
stfc,ME,2024,4,1,43851,44600,60
stfc,ME,2024,4,1,44601,45350,45
stfc,ME,2024,4,1,45351,46100,30
stfc,ME,2024,4,1,46101,46850,15
stfc,ME,2024,4,2,-Inf,37100,240
stfc,ME,2024,4,2,37101,37850,225
stfc,ME,2024,4,2,37851,38600,210
stfc,ME,2024,4,2,38601,39350,195
stfc,ME,2024,4,2,39351,40100,180
stfc,ME,2024,4,2,40101,40850,165
stfc,ME,2024,4,2,40851,41600,150
stfc,ME,2024,4,2,41601,42350,135
stfc,ME,2024,4,2,42351,43100,120
stfc,ME,2024,4,2,43101,43850,105
stfc,ME,2024,4,2,43851,44600,90
stfc,ME,2024,4,2,44601,45350,75
stfc,ME,2024,4,2,45351,46100,60
stfc,ME,2024,4,2,46101,46850,45
stfc,ME,2024,4,2,46851,47600,30
stfc,ME,2024,4,2,47601,48350,15
stfc,ME,2024,4,3,-Inf,37100,270
stfc,ME,2024,4,3,37101,37850,255
stfc,ME,2024,4,3,37851,38600,240
stfc,ME,2024,4,3,38601,39350,225
stfc,ME,2024,4,3,39351,40100,210
stfc,ME,2024,4,3,40101,40850,195
stfc,ME,2024,4,3,40851,41600,180
stfc,ME,2024,4,3,41601,42350,165
stfc,ME,2024,4,3,42351,43100,150
stfc,ME,2024,4,3,43101,43850,135
stfc,ME,2024,4,3,43851,44600,120
stfc,ME,2024,4,3,44601,45350,105
stfc,ME,2024,4,3,45351,46100,90
stfc,ME,2024,4,3,46101,46850,75
stfc,ME,2024,4,3,46851,47600,60
stfc,ME,2024,4,3,47601,48350,45
stfc,ME,2024,4,3,48351,49100,30
stfc,ME,2024,4,3,49101,49850,15
stfc,ME,2025,1,0,-Inf,25450,155
stfc,ME,2025,1,0,25451,25950,145
stfc,ME,2025,1,0,25951,26450,135
stfc,ME,2025,1,0,26451,26950,125
stfc,ME,2025,1,0,26951,27450,115
stfc,ME,2025,1,0,27451,27950,105
