year,tax_status,size_bin,gross_estate_for_tax_purposes_n,gross_estate_for_tax_purposes_amt,net_worth_n,net_worth_amt,personal_residence_n,personal_residence_amt,other_real_estate_n,other_real_estate_amt,real_estate_partnerships_n,real_estate_partnerships_amt,closely_held_stock_n,closely_held_stock_amt,publicly_traded_stock_n,publicly_traded_stock_amt,state_and_local_bonds_n,state_and_local_bonds_amt,federal_bonds_n,federal_bonds_amt,corporate_and_foreign_bonds_n,corporate_and_foreign_bonds_amt,bond_funds_n,bond_funds_amt,unclassifiable_mutual_funds_n,unclassifiable_mutual_funds_amt,unallocated_investments_n,unallocated_investments_amt,cash_assets_n,cash_assets_amt,net_life_insurance_n,net_life_insurance_amt,farm_assets_n,farm_assets_amt,private_equity_and_hedge_funds_n,private_equity_and_hedge_funds_amt,other_limited_partnerships_n,other_limited_partnerships_amt,other_noncorporate_business_assets_n,other_noncorporate_business_assets_amt,mortgages_and_notes_n,mortgages_and_notes_amt,retirement_assets_n,retirement_assets_amt,depletables_intangibles_n,depletables_intangibles_amt,art_n,art_amt,other_assets_n,other_assets_amt,community_property_n,community_property_amt,total_joint_property_n,total_joint_property_amt,total_lifetime_transfers_n,total_lifetime_transfers_amt,total_allowable_deductions_n,total_allowable_deductions_amt,funeral_expenses_n,funeral_expenses_amt,executors_commissions_n,executors_commissions_amt,attorneys_fees_n,attorneys_fees_amt,other_expenses_losses_n,other_expenses_losses_amt,debts_and_mortgages_n,debts_and_mortgages_amt,bequests_to_surviving_spouse_n,bequests_to_surviving_spouse_amt,charitable_deduction_n,charitable_deduction_amt,state_death_tax_deduction_n,state_death_tax_deduction_amt,taxable_estate_n,taxable_estate_amt,adjusted_taxable_gifts_n,adjusted_taxable_gifts_amt,adjusted_taxable_estate_n,adjusted_taxable_estate_amt,tentative_estate_tax_n,tentative_estate_tax_amt,gift_tax_paid_n,gift_tax_paid_amt,total_tax_before_credits_n,total_tax_before_credits_amt,deceased_spousal_unused_exclusion_n,deceased_spousal_unused_exclusion_amt,allowable_unified_credit_n,allowable_unified_credit_amt,net_estate_tax_n,net_estate_tax_amt
2023,all,50m_plus,1024,209144348000,1024,200635923000,735,3080602000,860,8480314000,441,15247952000,507,30389395000,896,64361898000,548,7235380000,323,2122017000,355,1404076000,217,432107000,189,226192000,224,10748018000,1018,10546953000,366,570969000,165,2284082000,278,3434505000,441,12586266000,532,19264878000,506,6137798000,674,3422663000,93,317499000,339,4665768000,964,2185017000,125,20655800000,502,4260448000,739,95131448000,1024,115254356000,854,33358000,259,238732000,669,351671000,674,716413000,835,8505920000,536,65099713000,420,40128223000,252,2807938000,954,91243393000,857,13794603000,1004,105037995000,1004,41961183000,400,3055436000,1003,38905747000,,,1024,4960329000,620,33784666000
2023,taxable,all,3690,214936888000,3690,207215631000,2358,5512532000,2823,10724357000,980,13530939000,1080,27724606000,3108,67035330000,1960,9467928000,1018,2356082000,1150,1319604000,801,568865000,673,398473000,679,9982017000,3636,13490828000,1199,829479000,470,3157066000,484,2221246000,1008,11823539000,1036,15593232000,1216,6558844000,2308,6147783000,280,328607000,719,3887408000,3326,2278127000,109,5225694000,1138,1656058000,2450,89895105000,3680,68173691000,3385,80906000,1244,463839000,3206,615198000,3015,1021071000,3128,7718123000,590,25140746000,1148,32789417000,1018,4239373000,3689,142520690000,2685,24993998000,3690,167514688000,3690,66805889000,866,3419207000,3690,63386682000,497,1923039000,3690,18237435000,3690,44412892000
2023,taxable,under_10m,274,1864658000,274,1778193000,117,146004000,173,120995000,48,85588000,34,30431000,204,517400000,109,115942000,49,21613000,57,16330000,43,14577000,39,8397000,43,107317000,273,197313000,55,14432000,18,21731000,15,16068000,35,49857000,38,37979000,62,81609000,165,191919000,18,8270000,31,13694000,227,47192000,,,65,18278000,181,790828000,273,209861000,259,4536000,67,8001000,247,13049000,202,10747000,230,86466000,24,42460000,51,35794000,67,38173000,273,1616625000,274,2706333000,274,4322958000,274,1714338000,77,56543000,274,1657795000,,,274,1347479000,274,310316000
2023,taxable,10m_20m,1527,23114544000,1527,22479887000,944,1555975000,1106,2549147000,313,961204000,350,1124408000,1255,6955930000,792,1522591000,379,236423000,468,205003000,328,95537000,287,128824000,258,828139000,1497,2158194000,496,220763000,174,835874000,127,129673000,329,489809000,298,493711000,378,498565000,965,1711962000,106,81492000,207,81387000,1342,249932000,,,404,325825000,939,9610181000,1522,1943323000,1406,23769000,488,79450000,1318,102277000,1216,123052000,1235,634657000,133,512924000,367,408123000,381,495797000,1527,20675424000,961,4918321000,1527,25593744000,1527,10154734000,202,149094000,1527,10005640000,172,434458000,1527,7403624000,1527,2594482000
2023,taxable,20m_50m,1269,38322289000,1269,36926383000,871,2018496000,1028,3546203000,372,2072503000,412,2659009000,1100,11753103000,699,2351173000,381,427975000,399,330308000,294,143242000,230,111937000,240,1156240000,1250,3296274000,447,303597000,174,1034918000,195,429141000,366,1108859000,393,1403188000,464,1267082000,796,1994178000,99,88819000,248,282560000,1166,543484000,45,877110000,447,510671000,846,16914383000,1265,6489710000,1157,29343000,465,159974000,1112,170839000,1066,235271000,1102,1395277000,251,2534947000,423,1856923000,357,912046000,1269,30919905000,886,5580071000,1269,36499976000,1269,14531224000,270,329203000,1269,14202021000,223,1106410000,1269,6450688000,1269,7723429000
2023,taxable,50m_plus,620,151635397000,620,146031168000,426,1792057000,516,4508013000,247,10411643000,284,23910758000,549,47808897000,359,5478221000,210,1670071000,226,767963000,136,315509000,118,149314000,138,7890320000,616,7839047000,201,290686000,105,1264542000,147,1646364000,277,10175014000,307,13658355000,312,4711588000,383,2249724000,57,150027000,232,3509767000,591,1437519000,31,3951553000,221,801284000,484,62579713000,620,59530798000,563,23258000,224,216415000,529,329032000,530,652001000,561,5601723000,181,22050416000,307,30488577000,213,2793357000,620,89308736000,565,11789273000,620,101098010000,620,40405593000,318,2884367000,620,37521227000,,,620,3035645000,620,33784666000
2023,nontaxable,all,5335,145834886000,5335,139995759000,3672,6895747000,4144,14385213000,1496,10947783000,1617,11918875000,4318,38695680000,2515,5879383000,1277,1185405000,1525,1467783000,1075,462496000,886,461138000,1056,5510878000,5210,9169731000,2062,1616895000,650,4044356000,766,2590143000,1336,4944429000,1696,9317247000,1350,3049163000,3941,9290256000,366,551574000,751,1575048000,4709,1875670000,1167,48500698000,3030,9946241000,3117,67449230000,5235,107799211000,3739,79282000,418,100235000,1828,128091000,1846,189278000,3020,5961862000,3826,84523067000,1052,16716168000,755,574285000,4634,37635388000,2840,11587657000,4941,49223045000,4942,19427481000,379,358219000,4938,19084063000,791,5777187000,5335,27533076000,0,0
2023,nontaxable,under_10m,364,2474344000,364,2343825000,195,217958000,224,228848000,53,58997000,53,71829000,275,623989000,153,151314000,82,33301000,88,25409000,59,11387000,43,9789000,57,72879000,350,237138000,98,40139000,25,56726000,30,26239000,62,60434000,87,56966000,67,66846000,250,350927000,18,1001000,44,9688000,300,62539000,,,183,225033000,216,923355000,354,1187429000,241,4990000,18,1429000,123,5131000,122,11095000,176,145456000,224,946845000,54,69755000,64,28988000,318,1260257000,360,2914764000,363,4175021000,363,1650372000,78,77111000,363,1573261000,,,364,1885932000,0,0
2023,nontaxable,10m_20m,3227,46763941000,3227,45435690000,2220,3459509000,2471,5781530000,800,2909825000,827,2278332000,2581,11626690000,1515,2138222000,766,383835000,910,419877000,668,192513000,546,225124000,628,1499911000,3146,3456765000,1286,817684000,397,1870926000,346,324102000,707,1039720000,863,1605387000,694,652948000,2397,5171382000,219,160243000,362,145793000,2826,603626000,,,1701,3049608000,1827,17410532000,3140,21227037000,2269,39546000,261,41981000,1126,63411000,1121,82282000,1793,1435870000,2125,16947835000,579,2576359000,474,401464000,2835,25138969000,1464,3631840000,2965,28770809000,2965,11351701000,128,43285000,2964,11323217000,609,4415816000,3227,17029544000,0,0
2023,nontaxable,20m_50m,1340,39087650000,1340,37611489000,948,1929735000,1106,4402534000,450,3142651000,514,3090077000,1114,9892000000,657,1832688000,316,316321000,398,386385000,268,141998000,225,149347000,287,1080391000,1312,2767922000,514,478789000,168,1097164000,259,451661000,404,1433023000,522,2048371000,395,903160000,1003,2595007000,94,222857000,239,263565000,1210,462008000,340,16422391000,864,3212436000,818,16563608000,1337,29661186000,938,24646000,105,34508000,438,36911000,458,31489000,778,1476340000,1122,23579089000,307,4430407000,179,129252000,1147,9301506000,723,3035723000,1229,12337229000,1230,4869818000,91,66754000,1229,4803064000,98,885440000,1340,6692916000,0,0
2023,nontaxable,50m_plus,404,57508951000,404,54604755000,309,1288545000,344,3972300000,193,4836309000,223,6478637000,347,16553002000,189,1757158000,113,451947000,129,636113000,80,116598000,72,76878000,85,2857698000,401,2707906000,165,280283000,60,1019540000,130,1788140000,164,2411252000,224,5606524000,194,1426210000,291,1172939000,35,167473000,106,1156001000,373,747498000,94,16704247000,281,3459164000,256,32551735000,404,55723558000,291,10100000,35,22318000,140,22638000,144,64412000,273,2904196000,355,43049298000,113,9639646000,39,14581000,334,1934656000,292,2005329000,384,3939986000,384,1555590000,82,171069000,382,1384521000,,,404,1924684000,0,0
