United States life table functions and actuarial functions at 2.3 percent interest
based on the Alternative 2 mortality probabilities used in the 2024 Trustees Report.
Males
,,,,,,,o,,,,,..,    ..    (12)
Year,x,q(x),l(x),d(x),L(x),T(x),e(x),D(x),M(x),A(x),N(x),a(x),12a(x)
2091,105,0.293200,1426,418,1217,3703,2.60,131,122,0.9332,389,2.9712,30.15
2091,106,0.307860,1008,310,853,2486,2.47,90,85,0.9359,258,2.8531,28.74
2091,107,0.323253,698,225,585,1633,2.34,61,57,0.9384,168,2.7389,27.37
2091,108,0.339415,472,160,392,1048,2.22,40,38,0.9409,106,2.6285,26.04
2091,109,0.356386,312,111,256,656,2.10,26,25,0.9433,66,2.5220,24.76
2091,110,0.374205,201,75,163,400,1.99,16,16,0.9456,40,2.4192,23.53
2091,111,0.392915,126,49,101,237,1.89,10,10,0.9478,23,2.3200,22.34
2091,112,0.412561,76,31,61,136,1.78,6,6,0.9500,13,2.2243,21.19
2091,113,0.433189,45,19,35,75,1.68,3,3,0.9521,7,2.1321,20.08
2091,114,0.454849,25,12,20,40,1.59,2,2,0.9541,4,2.0432,19.02
2091,115,0.477591,14,7,11,21,1.50,1,1,0.9560,2,1.9576,17.99
2091,116,0.501471,7,4,5,10,1.41,1,0,0.9578,1,1.8751,17.00
2091,117,0.526544,4,2,3,5,1.33,0,0,0.9596,0,1.7958,16.05
2091,118,0.552872,2,1,1,2,1.25,0,0,0.9613,0,1.7194,15.13
2091,119,0.580515,1,0,1,1,1.17,0,0,0.9630,0,1.6460,14.25
2092,0,0.001867,100000,187,99837,8312285,83.12,100000,16155,0.1615,3729295,37.2930,442.02
2092,1,0.000160,99813,16,99805,8212448,82.28,97569,15972,0.1637,3629295,37.1971,440.87
2092,2,0.000097,99797,10,99792,8112642,81.29,95360,15957,0.1673,3531726,37.0356,438.93
2092,3,0.000080,99788,8,99784,8012850,80.30,93207,15948,0.1711,3436366,36.8680,436.92
2092,4,0.000065,99780,6,99776,7913066,79.31,91104,15941,0.1750,3343159,36.6959,434.85
2092,5,0.000055,99773,5,99770,7813290,78.31,89050,15935,0.1789,3252054,36.5193,432.73
2092,6,0.000049,99768,5,99765,7713519,77.31,87043,15930,0.1830,3163004,36.3382,430.56
2092,7,0.000045,99763,5,99761,7613754,76.32,85082,15926,0.1872,3075960,36.1527,428.33
2092,8,0.000044,99758,4,99756,7513993,75.32,83166,15922,0.1915,2990878,35.9629,426.05
2092,9,0.000044,99754,4,99752,7414237,74.33,81292,15919,0.1958,2907712,35.7686,423.72
2092,10,0.000045,99750,4,99747,7314485,73.33,79461,15915,0.2003,2826420,35.5698,421.34
2092,11,0.000050,99745,5,99743,7214738,72.33,77671,15912,0.2049,2746959,35.3665,418.90
2092,12,0.000061,99740,6,99737,7114995,71.34,75921,15908,0.2095,2669288,35.1587,416.40
2092,13,0.000085,99734,8,99730,7015258,70.34,74210,15903,0.2143,2593366,34.9465,413.86
2092,14,0.000129,99726,13,99719,6915528,69.35,72535,15897,0.2192,2519157,34.7302,411.26
2092,15,0.000198,99713,20,99703,6815809,68.35,70895,15888,0.2241,2446622,34.5104,408.63
2092,16,0.000280,99693,28,99679,6716106,67.37,69287,15874,0.2291,2375727,34.2880,405.96
2092,17,0.000371,99665,37,99647,6616427,66.39,67711,15855,0.2342,2306439,34.0631,403.26
2092,18,0.000469,99628,47,99605,6516780,65.41,66164,15831,0.2393,2238728,33.8361,400.53
2092,19,0.000568,99582,57,99553,6417175,64.44,64646,15800,0.2444,2172564,33.6071,397.79
2092,20,0.000661,99525,66,99492,6317622,63.48,63157,15765,0.2496,2107918,33.3760,395.01
2092,21,0.000744,99459,74,99422,6218130,62.52,61696,15724,0.2549,2044762,33.1426,392.21
2092,22,0.000812,99385,81,99345,6118708,61.57,60264,15679,0.2602,1983066,32.9063,389.38
2092,23,0.000871,99305,86,99261,6019363,60.62,58861,15631,0.2656,1922802,32.6667,386.50
2092,24,0.000927,99218,92,99172,5920102,59.67,57488,15581,0.2710,1863941,32.4232,383.58
2092,25,0.000984,99126,98,99077,5820929,58.72,56143,15529,0.2766,1806453,32.1758,380.61
2092,26,0.001040,99029,103,98977,5721852,57.78,54827,15475,0.2823,1750310,31.9243,377.59
2092,27,0.001092,98926,108,98872,5622875,56.84,53539,15419,0.2880,1695483,31.6685,374.52
2092,28,0.001137,98818,112,98761,5524004,55.90,52278,15362,0.2939,1641944,31.4081,371.40
2092,29,0.001173,98705,116,98647,5425242,54.96,51044,15304,0.2998,1589666,31.1429,368.21
2092,30,0.001203,98589,119,98530,5326595,54.03,49838,15245,0.3059,1538622,30.8724,364.97
2092,31,0.001227,98471,121,98410,5228065,53.09,48659,15187,0.3121,1488784,30.5963,361.66
2092,32,0.001252,98350,123,98288,5129654,52.16,47507,15128,0.3184,1440125,30.3142,358.27
2092,33,0.001284,98227,126,98164,5031366,51.22,46380,15070,0.3249,1392618,30.0260,354.81
2092,34,0.001322,98101,130,98036,4933202,50.29,45279,15012,0.3315,1346238,29.7318,351.28
2092,35,0.001362,97971,133,97904,4835166,49.35,44203,14954,0.3383,1300959,29.4315,347.68
2092,36,0.001399,97838,137,97769,4737262,48.42,43150,14895,0.3452,1256756,29.1251,344.00
2092,37,0.001436,97701,140,97631,4639493,47.49,42121,14836,0.3522,1213606,28.8123,340.25
2092,38,0.001469,97560,143,97489,4541862,46.55,41115,14777,0.3594,1171485,28.4929,336.41
2092,39,0.001494,97417,146,97344,4444373,45.62,40132,14718,0.3667,1130370,28.1666,332.50
2092,40,0.001510,97272,147,97198,4347029,44.69,39171,14659,0.3742,1090238,27.8330,328.50
2092,41,0.001520,97125,148,97051,4249831,43.76,38232,14601,0.3819,1051067,27.4917,324.40
2092,42,0.001536,96977,149,96903,4152780,42.82,37316,14544,0.3898,1012835,27.1423,320.21
2092,43,0.001568,96828,152,96752,4055877,41.89,36421,14488,0.3978,975519,26.7847,315.92
2092,44,0.001622,96676,157,96598,3959125,40.95,35546,14432,0.4060,939099,26.4192,311.53
2092,45,0.001694,96520,164,96438,3862527,40.02,34691,14376,0.4144,903553,26.0460,307.05
2092,46,0.001781,96356,172,96270,3766089,39.09,33853,14319,0.4230,868862,25.6656,302.49
2092,47,0.001886,96184,181,96094,3669819,38.15,33033,14260,0.4317,835009,25.2779,297.84
2092,48,0.002022,96003,194,95906,3573726,37.23,32230,14199,0.4406,801976,24.8833,293.10
2092,49,0.002204,95809,211,95703,3477820,36.30,31441,14135,0.4496,769746,24.4821,288.28
2092,50,0.002437,95598,233,95481,3382116,35.38,30667,14067,0.4587,738305,24.0752,283.40
2092,51,0.002678,95365,255,95237,3286635,34.46,29904,13994,0.4680,707638,23.6636,278.46
2092,52,0.002931,95109,279,94970,3191398,33.56,29153,13916,0.4773,677734,23.2472,273.47
2092,53,0.003206,94830,304,94678,3096429,32.65,28414,13832,0.4868,648581,22.8257,268.41
2092,54,0.003510,94526,332,94361,3001750,31.76,27687,13743,0.4964,620166,22.3995,263.29
2092,55,0.003830,94195,361,94014,2907390,30.87,26969,13648,0.5061,592480,21.9688,258.13
2092,56,0.004161,93834,390,93639,2813375,29.98,26262,13547,0.5159,565511,21.5336,252.90
2092,57,0.004503,93443,421,93233,2719737,29.11,25565,13441,0.5258,539249,21.0936,247.62
2092,58,0.004858,93023,452,92797,2626503,28.24,24877,13328,0.5358,513684,20.6488,242.29
2092,59,0.005232,92571,484,92329,2533707,27.37,24200,13210,0.5459,488807,20.1988,236.89
2092,60,0.005630,92086,518,91827,2441378,26.51,23532,13086,0.5561,464607,19.7437,231.42
2092,61,0.006060,91568,555,91291,2349551,25.66,22873,12957,0.5665,441075,19.2834,225.90
2092,62,0.006532,91013,594,90716,2258260,24.81,22224,12821,0.5769,418202,18.8179,220.31
2092,63,0.007095,90419,642,90098,2167544,23.97,21582,12679,0.5875,395978,18.3476,214.67
2092,64,0.007839,89777,704,89425,2077446,23.14,20947,12530,0.5982,374396,17.8734,208.98
2092,65,0.008787,89073,783,88682,1988021,22.32,20316,12369,0.6088,353449,17.3978,203.27
2092,66,0.009557,88291,844,87869,1899339,21.51,19684,12195,0.6195,333133,16.9237,197.58
2092,67,0.010162,87447,889,87003,1811470,20.72,19058,12011,0.6302,313449,16.4471,191.87
2092,68,0.010733,86558,929,86094,1724468,19.92,18440,11821,0.6411,294391,15.9646,186.08
2092,69,0.011397,85629,976,85141,1638374,19.13,17832,11628,0.6521,275951,15.4749,180.20
2092,70,0.012234,84653,1036,84135,1553233,18.35,17233,11429,0.6632,258119,14.9786,174.24
2092,71,0.013292,83618,1111,83062,1469097,17.57,16639,11223,0.6745,240886,14.4772,168.23
2092,72,0.014592,82506,1204,81904,1386035,16.80,16049,11007,0.6858,224247,13.9729,162.17
2092,73,0.016115,81302,1310,80647,1304131,16.04,15459,10778,0.6972,208198,13.4678,156.11
2092,74,0.017797,79992,1424,79280,1223484,15.30,14868,10535,0.7085,192739,12.9634,150.06
2092,75,0.019626,78568,1542,77797,1144204,14.56,14275,10276,0.7199,177872,12.4604,144.02
2092,76,0.021625,77026,1666,76194,1066406,13.84,13680,10002,0.7311,163597,11.9587,138.00
2092,77,0.023840,75361,1797,74462,990213,13.14,13083,9713,0.7424,149916,11.4585,132.00
2092,78,0.026305,73564,1935,72597,915750,12.45,12484,9408,0.7536,136833,10.9603,126.02
2092,79,0.029060,71629,2082,70588,843154,11.77,11883,9087,0.7647,124349,10.4647,120.08
2092,80,0.032134,69548,2235,68430,772565,11.11,11278,8749,0.7758,112466,9.9722,114.17
2092,81,0.035609,67313,2397,66114,704135,10.46,10670,8395,0.7868,101188,9.4833,108.30
2092,82,0.039697,64916,2577,63627,638021,9.83,10059,8024,0.7977,90518,8.9988,102.49
2092,83,0.044838,62339,2795,60941,574394,9.21,9442,7633,0.8084,80459,8.5211,96.75
2092,84,0.051647,59544,3075,58006,513452,8.62,8816,7220,0.8189,71017,8.0552,91.16
2092,85,0.060308,56468,3405,54766,455446,8.07,8173,6774,0.8289,62200,7.6106,85.83
2092,86,0.068904,53063,3656,51235,400681,7.55,7507,6293,0.8382,54027,7.1966,80.86
2092,87,0.077480,49407,3828,47493,349446,7.07,6833,5787,0.8469,46520,6.8082,76.20
2092,88,0.086454,45579,3940,43608,301953,6.62,6162,5269,0.8552,39687,6.4409,71.79
2092,89,0.096141,41638,4003,39637,258345,6.20,5503,4749,0.8630,33525,6.0928,67.61
2092,90,0.106730,37635,4017,35627,218708,5.81,4862,4232,0.8704,28023,5.7641,63.67
2092,91,0.118308,33618,3977,31630,183082,5.45,4245,3724,0.8773,23161,5.4559,59.97
2092,92,0.130833,29641,3878,27702,151452,5.11,3659,3233,0.8838,18916,5.1701,56.54
2092,93,0.144019,25763,3710,23908,123750,4.80,3109,2766,0.8897,15257,4.9081,53.40
2092,94,0.157387,22053,3471,20317,99843,4.53,2601,2328,0.8950,12149,4.6707,50.55
2092,95,0.170649,18582,3171,16996,79525,4.28,2142,1928,0.8998,9548,4.4565,47.98
2092,96,0.183567,15411,2829,13996,62529,4.06,1737,1570,0.9041,7405,4.2636,45.66
2092,97,0.195890,12582,2465,11350,48533,3.86,1386,1259,0.9081,5668,4.0893,43.57
2092,98,0.207362,10117,2098,9068,37183,3.68,1090,993,0.9116,4282,3.9303,41.66
2092,99,0.217731,8019,1746,7146,28115,3.51,844,772,0.9150,3193,3.7819,39.88
2092,100,0.228617,6273,1434,5556,20969,3.34,646,593,0.9182,2349,3.6380,38.16
2092,101,0.240048,4839,1162,4258,15412,3.18,487,448,0.9213,1703,3.4985,36.48
2092,102,0.252050,3677,927,3214,11154,3.03,362,334,0.9244,1216,3.3634,34.86
2092,103,0.264653,2751,728,2387,7940,2.89,264,245,0.9273,855,3.2325,33.29
2092,104,0.277885,2023,562,1742,5554,2.75,190,177,0.9302,590,3.1058,31.77
2092,105,0.291780,1461,426,1247,3812,2.61,134,125,0.9329,400,2.9832,30.30
2092,106,0.306369,1034,317,876,2564,2.48,93,87,0.9356,266,2.8646,28.88
2092,107,0.321687,717,231,602,1689,2.35,63,59,0.9382,173,2.7501,27.50
2092,108,0.337772,487,164,404,1086,2.23,42,39,0.9407,110,2.6394,26.17
2092,109,0.354660,322,114,265,682,2.12,27,25,0.9431,68,2.5324,24.89
2092,110,0.372393,208,77,169,417,2.00,17,16,0.9454,41,2.4293,23.65
2092,111,0.391013,131,51,105,248,1.90,10,10,0.9476,24,2.3297,22.46
2092,112,0.410563,79,33,63,143,1.79,6,6,0.9498,14,2.2337,21.30
2092,113,0.431092,47,20,37,79,1.69,4,3,0.9519,8,2.1411,20.19
2092,114,0.452646,27,12,21,43,1.60,2,2,0.9539,4,2.0519,19.12
2092,115,0.475278,15,7,11,22,1.51,1,1,0.9558,2,1.9659,18.09
2092,116,0.499042,8,4,6,11,1.42,1,1,0.9577,1,1.8832,17.10
2092,117,0.523994,4,2,3,5,1.33,0,0,0.9595,0,1.8035,16.14
2092,118,0.550194,2,1,1,2,1.25,0,0,0.9612,0,1.7269,15.22
2092,119,0.577704,1,0,1,1,1.18,0,0,0.9628,0,1.6532,14.34
2093,0,0.001837,100000,184,99840,8320180,83.20,100000,16122,0.1612,3730762,37.3076,442.19
2093,1,0.000158,99816,16,99808,8220340,82.35,97572,15942,0.1634,3630762,37.2110,441.03
2093,2,0.000095,99801,10,99796,8120531,81.37,95363,15927,0.1670,3533190,37.0498,439.10
2093,3,0.000079,99791,8,99787,8020736,80.38,93210,15918,0.1708,3437826,36.8824,437.09
2093,4,0.000064,99783,6,99780,7920949,79.38,91108,15911,0.1746,3344616,36.7106,435.03
2093,5,0.000054,99777,5,99774,7821169,78.39,89054,15905,0.1786,3253508,36.5343,432.91
2093,6,0.000048,99771,5,99769,7721395,77.39,87047,15901,0.1827,3164455,36.3536,430.74
2093,7,0.000045,99767,4,99764,7621626,76.39,85085,15896,0.1868,3077408,36.1684,428.52
2093,8,0.000043,99762,4,99760,7521861,75.40,83169,15893,0.1911,2992323,35.9789,426.25
2093,9,0.000043,99758,4,99756,7422102,74.40,81295,15889,0.1955,2909154,35.7850,423.92
2093,10,0.000044,99753,4,99751,7322346,73.40,79464,15886,0.1999,2827858,35.5866,421.54
2093,11,0.000049,99749,5,99747,7222595,72.41,77674,15882,0.2045,2748394,35.3836,419.10
2093,12,0.000060,99744,6,99741,7122848,71.41,75924,15879,0.2091,2670720,35.1762,416.61
2093,13,0.000084,99738,8,99734,7023107,70.42,74213,15874,0.2139,2594796,34.9643,414.07
2093,14,0.000128,99730,13,99723,6923373,69.42,72538,15868,0.2188,2520583,34.7484,411.48
2093,15,0.000197,99717,20,99707,6823650,68.43,70898,15859,0.2237,2448045,34.5290,408.85
2093,16,0.000278,99697,28,99684,6723942,67.44,69291,15845,0.2287,2377147,34.3070,406.18
2093,17,0.000368,99670,37,99651,6624259,66.46,67714,15827,0.2337,2307857,34.0825,403.49
2093,18,0.000465,99633,46,99610,6524607,65.49,66167,15802,0.2388,2240143,33.8558,400.77
2093,19,0.000563,99587,56,99559,6424997,64.52,64649,15772,0.2440,2173976,33.6272,398.03
2093,20,0.000656,99531,65,99498,6325439,63.55,63160,15737,0.2492,2109326,33.3964,395.26
2093,21,0.000738,99465,73,99429,6225941,62.59,61700,15696,0.2544,2046166,33.1633,392.46
2093,22,0.000806,99392,80,99352,6126512,61.64,60268,15651,0.2597,1984466,32.9273,389.63
2093,23,0.000864,99312,86,99269,6027160,60.69,58866,15604,0.2651,1924198,32.6880,386.76
2093,24,0.000920,99226,91,99180,5927891,59.74,57492,15554,0.2705,1865333,32.4449,383.84
2093,25,0.000977,99135,97,99086,5828711,58.80,56148,15503,0.2761,1807840,32.1977,380.87
2093,26,0.001032,99038,102,98987,5729625,57.85,54832,15449,0.2818,1751692,31.9465,377.86
2093,27,0.001084,98936,107,98882,5630638,56.91,53544,15394,0.2875,1696860,31.6910,374.79
2093,28,0.001128,98828,111,98773,5531756,55.97,52283,15337,0.2933,1643316,31.4309,371.67
2093,29,0.001165,98717,115,98659,5432984,55.04,51050,15279,0.2993,1591033,31.1660,368.49
2093,30,0.001194,98602,118,98543,5334324,54.10,49844,15221,0.3054,1539983,30.8958,365.25
2093,31,0.001218,98484,120,98424,5235781,53.16,48666,15163,0.3116,1490138,30.6200,361.94
2093,32,0.001242,98364,122,98303,5137357,52.23,47513,15105,0.3179,1441473,30.3382,358.56
2093,33,0.001274,98242,125,98179,5039054,51.29,46388,15047,0.3244,1393959,30.0503,355.10
2093,34,0.001312,98117,129,98052,4940875,50.36,45287,14990,0.3310,1347572,29.7564,351.58
2093,35,0.001351,97988,132,97922,4842822,49.42,44211,14931,0.3377,1302285,29.4564,347.98
2093,36,0.001388,97856,136,97788,4744901,48.49,43158,14873,0.3446,1258074,29.1503,344.30
2093,37,0.001424,97720,139,97650,4647113,47.56,42129,14814,0.3516,1214916,28.8378,340.55
2093,38,0.001457,97581,142,97510,4549463,46.62,41123,14756,0.3588,1172787,28.5187,336.72
2093,39,0.001482,97438,144,97366,4451953,45.69,40140,14697,0.3661,1131663,28.1927,332.81
2093,40,0.001498,97294,146,97221,4354587,44.76,39180,14639,0.3736,1091523,27.8594,328.81
2093,41,0.001507,97148,146,97075,4257366,43.82,38241,14582,0.3813,1052343,27.5184,324.72
2093,42,0.001523,97002,148,96928,4160290,42.89,37325,14525,0.3892,1014102,27.1693,320.53
2093,43,0.001554,96854,151,96779,4063362,41.95,36431,14470,0.3972,976777,26.8120,316.24
2093,44,0.001608,96704,155,96626,3966584,41.02,35556,14414,0.4054,940346,26.4468,311.86
2093,45,0.001679,96548,162,96467,3869958,40.08,34701,14359,0.4138,904790,26.0740,307.39
2093,46,0.001766,96386,170,96301,3773490,39.15,33864,14302,0.4223,870089,25.6938,302.83
2093,47,0.001869,96216,180,96126,3677190,38.22,33044,14243,0.4310,836225,25.3065,298.18
2093,48,0.002003,96036,192,95940,3581064,37.29,32241,14183,0.4399,803181,24.9121,293.44
2093,49,0.002185,95844,209,95739,3485124,36.36,31453,14120,0.4489,770941,24.5111,288.63
2093,50,0.002417,95634,231,95519,3389385,35.44,30678,14052,0.4581,739488,24.1046,283.75
2093,51,0.002656,95403,253,95276,3293866,34.53,29916,13980,0.4673,708810,23.6933,278.82
2093,52,0.002906,95150,277,95011,3198590,33.62,29166,13902,0.4767,678894,23.2770,273.82
2093,53,0.003179,94873,302,94722,3103578,32.71,28427,13819,0.4861,649728,22.8558,268.77
2093,54,0.003479,94572,329,94407,3008856,31.82,27700,13731,0.4957,621300,22.4298,263.66
2093,55,0.003797,94242,358,94064,2914449,30.93,26983,13637,0.5054,593601,21.9992,258.49
2093,56,0.004124,93885,387,93691,2820386,30.04,26276,13537,0.5152,566618,21.5641,253.27
2093,57,0.004462,93497,417,93289,2726695,29.16,25579,13431,0.5251,540342,21.1242,247.99
2093,58,0.004814,93080,448,92856,2633406,28.29,24893,13319,0.5351,514763,20.6793,242.65
2093,59,0.005184,92632,480,92392,2540550,27.43,24216,13202,0.5452,489870,20.2293,237.25
2093,60,0.005578,92152,514,91895,2448158,26.57,23549,13079,0.5554,465654,19.7741,231.79
2093,61,0.006002,91638,550,91363,2356263,25.71,22891,12951,0.5658,442105,19.3136,226.26
2093,62,0.006469,91088,589,90793,2264900,24.86,22242,12817,0.5762,419215,18.8480,220.68
2093,63,0.007029,90499,636,90181,2174106,24.02,21601,12676,0.5868,396973,18.3774,215.03
2093,64,0.007771,89863,698,89513,2083926,23.19,20967,12528,0.5975,375372,17.9029,209.33
2093,65,0.008720,89164,778,88775,1994412,22.37,20336,12368,0.6082,354405,17.4271,203.63
2093,66,0.009488,88387,839,87967,1905637,21.56,19706,12195,0.6189,334068,16.9527,197.93
2093,67,0.010091,87548,883,87106,1817670,20.76,19080,12012,0.6296,314362,16.4760,192.21
2093,68,0.010659,86665,924,86203,1730563,19.97,18463,11824,0.6404,295282,15.9933,186.42
2093,69,0.011318,85741,970,85256,1644360,19.18,17855,11632,0.6514,276819,15.5034,180.54
2093,70,0.012149,84770,1030,84255,1559105,18.39,17256,11434,0.6626,258964,15.0068,174.58
2093,71,0.013201,83741,1105,83188,1474849,17.61,16663,11229,0.6739,241708,14.5052,168.56
2093,72,0.014493,82635,1198,82036,1391662,16.84,16074,11014,0.6852,225044,14.0007,162.51
2093,73,0.016006,81437,1303,80786,1309625,16.08,15485,10786,0.6966,208970,13.4953,156.44
2093,74,0.017679,80134,1417,79426,1228840,15.33,14894,10544,0.7079,193486,12.9906,150.39
2093,75,0.019497,78717,1535,77950,1149414,14.60,14302,10287,0.7193,178591,12.4871,144.35
2093,76,0.021484,77183,1658,76353,1071464,13.88,13708,10014,0.7305,164289,11.9850,138.32
2093,77,0.023686,75524,1789,74630,995111,13.18,13112,9726,0.7418,150581,11.4844,132.31
2093,78,0.026137,73735,1927,72772,920481,12.48,12513,9423,0.7530,137470,10.9857,126.33
2093,79,0.028875,71808,2073,70771,847709,11.81,11912,9103,0.7642,124956,10.4896,120.38
2093,80,0.031931,69735,2227,68621,776938,11.14,11308,8767,0.7752,113044,9.9965,114.46
2093,81,0.035386,67508,2389,66314,708316,10.49,10701,8414,0.7863,101735,9.5070,108.58
2093,82,0.039451,65119,2569,63835,642003,9.86,10090,8044,0.7972,91034,9.0219,102.76
2093,83,0.044569,62550,2788,61156,578168,9.24,9474,7655,0.8079,80944,8.5435,97.02
2093,84,0.051355,59762,3069,58228,517012,8.65,8849,7242,0.8184,71470,8.0769,91.42
2093,85,0.059995,56693,3401,54993,458784,8.09,8205,6798,0.8284,62621,7.6316,86.08
2093,86,0.068563,53292,3654,51465,403791,7.58,7540,6316,0.8377,54415,7.2171,81.11
2093,87,0.077103,49638,3827,47724,352326,7.10,6865,5811,0.8465,46876,6.8283,76.44
2093,88,0.086034,45811,3941,43840,304602,6.65,6193,5294,0.8547,40011,6.4605,72.03
2093,89,0.095673,41870,4006,39867,260761,6.23,5533,4773,0.8626,33818,6.1119,67.84
2093,90,0.106209,37864,4021,35853,220895,5.83,4891,4255,0.8700,28285,5.7827,63.89
2093,91,0.117730,33842,3984,31850,185042,5.47,4273,3747,0.8769,23393,5.4741,60.19
2093,92,0.130195,29858,3887,27914,153191,5.13,3686,3256,0.8834,19120,5.1878,56.75
2093,93,0.143318,25971,3722,24110,125277,4.82,3134,2787,0.8893,15434,4.9254,53.60
2093,94,0.156624,22249,3485,20506,101167,4.55,2624,2348,0.8946,12301,4.6875,50.75
2093,95,0.169824,18764,3187,17171,80661,4.30,2163,1946,0.8994,9677,4.4728,48.17
2093,96,0.182681,15577,2846,14155,63490,4.08,1756,1587,0.9038,7513,4.2794,45.85
2093,97,0.194946,12732,2482,11491,49336,3.88,1403,1273,0.9077,5758,4.1047,43.76
2093,98,0.206363,10250,2115,9192,37845,3.69,1104,1006,0.9113,4355,3.9452,41.84
2093,99,0.216682,8135,1763,7253,28653,3.52,856,783,0.9146,3251,3.7964,40.06
2093,100,0.227516,6372,1450,5647,21400,3.36,656,602,0.9179,2395,3.6521,38.32
2093,101,0.238892,4922,1176,4334,15753,3.20,495,456,0.9210,1739,3.5121,36.65
2093,102,0.250836,3746,940,3276,11418,3.05,368,340,0.9241,1244,3.3766,35.02
2093,103,0.263378,2807,739,2437,8142,2.90,270,250,0.9270,875,3.2452,33.44
2093,104,0.276547,2067,572,1782,5705,2.76,194,181,0.9299,606,3.1181,31.92
2093,105,0.290374,1496,434,1279,3923,2.62,137,128,0.9327,411,2.9951,30.44
2093,106,0.304893,1061,324,900,2645,2.49,95,89,0.9353,274,2.8762,29.01
2093,107,0.320137,738,236,620,1745,2.37,65,61,0.9379,179,2.7612,27.63
2093,108,0.336144,502,169,417,1126,2.24,43,40,0.9404,114,2.6501,26.30
2093,109,0.352952,333,118,274,708,2.13,28,26,0.9428,71,2.5429,25.01
2093,110,0.370599,215,80,176,434,2.01,18,17,0.9452,43,2.4393,23.77
2093,111,0.389129,136,53,109,259,1.91,11,10,0.9474,25,2.3394,22.57
2093,112,0.408586,83,34,66,149,1.80,6,6,0.9496,15,2.2430,21.42
2093,113,0.429015,49,21,38,83,1.70,4,4,0.9517,8,2.1501,20.30
2093,114,0.450466,28,13,22,45,1.61,2,2,0.9537,4,2.0605,19.23
2093,115,0.472989,15,7,12,23,1.52,1,1,0.9556,2,1.9743,18.19
2093,116,0.496638,8,4,6,12,1.43,1,1,0.9575,1,1.8912,17.19
2093,117,0.521470,4,2,3,5,1.34,0,0,0.9593,1,1.8113,16.24
2093,118,0.547544,2,1,1,2,1.26,0,0,0.9610,0,1.7343,15.31
2093,119,0.574921,1,1,1,1,1.18,0,0,0.9627,0,1.6603,14.42
2094,0,0.001807,100000,181,99842,8328028,83.28,100000,16089,0.1609,3732217,37.3222,442.37
2094,1,0.000156,99819,16,99811,8228185,82.43,97575,15912,0.1631,3632217,37.2249,441.20
2094,2,0.000094,99804,9,99799,8128374,81.44,95366,15897,0.1667,3534642,37.0638,439.27
2094,3,0.000078,99794,8,99790,8028575,80.45,93213,15889,0.1705,3439276,36.8968,437.26
2094,4,0.000063,99787,6,99783,7928784,79.46,91111,15882,0.1743,3346062,36.7252,435.20
2094,5,0.000054,99780,5,99778,7829001,78.46,89057,15876,0.1783,3254951,36.5492,433.09
2094,6,0.000048,99775,5,99772,7729223,77.47,87050,15871,0.1823,3165895,36.3688,430.93
2094,7,0.000044,99770,4,99768,7629451,76.47,85089,15867,0.1865,3078845,36.1840,428.71
2094,8,0.000043,99766,4,99764,7529683,75.47,83172,15863,0.1907,2993757,35.9949,426.44
2094,9,0.000042,99761,4,99759,7429920,74.48,81298,15860,0.1951,2910585,35.8013,424.12
2094,10,0.000044,99757,4,99755,7330160,73.48,79467,15857,0.1995,2829286,35.6032,421.74
2094,11,0.000048,99753,5,99750,7230405,72.48,77677,15853,0.2041,2749819,35.4006,419.31
2094,12,0.000059,99748,6,99745,7130655,71.49,75927,15850,0.2087,2672142,35.1935,416.82
2094,13,0.000083,99742,8,99738,7030910,70.49,74216,15845,0.2135,2596215,34.9821,414.28
2094,14,0.000127,99734,13,99728,6931172,69.50,72541,15839,0.2183,2521999,34.7665,411.70
2094,15,0.000195,99721,19,99712,6831444,68.51,70901,15830,0.2233,2449458,34.5475,409.07
2094,16,0.000275,99702,27,99688,6731733,67.52,69294,15817,0.2283,2378557,34.3258,406.41
2094,17,0.000365,99674,36,99656,6632045,66.54,67717,15798,0.2333,2309264,34.1017,403.72
2094,18,0.000462,99638,46,99615,6532389,65.56,66170,15774,0.2384,2241547,33.8754,401.00
2094,19,0.000559,99592,56,99564,6432774,64.59,64653,15744,0.2435,2175376,33.6471,398.26
2094,20,0.000652,99536,65,99504,6333210,63.63,63164,15709,0.2487,2110724,33.4167,395.50
2094,21,0.000733,99471,73,99435,6233706,62.67,61703,15668,0.2539,2047560,33.1839,392.71
2094,22,0.000800,99398,80,99359,6134271,61.71,60272,15624,0.2592,1985856,32.9482,389.88
2094,23,0.000858,99319,85,99276,6034912,60.76,58870,15577,0.2646,1925584,32.7092,387.01
2094,24,0.000913,99234,91,99188,5935636,59.81,57497,15528,0.2701,1866715,32.4664,384.10
2094,25,0.000970,99143,96,99095,5836448,58.87,56153,15476,0.2756,1809218,32.2195,381.13
2094,26,0.001025,99047,102,98996,5737353,57.93,54837,15423,0.2813,1753065,31.9686,378.12
2094,27,0.001076,98945,106,98892,5638356,56.98,53549,15368,0.2870,1698228,31.7134,375.06
2094,28,0.001120,98839,111,98784,5539464,56.05,52289,15312,0.2928,1644679,31.4536,371.94
2094,29,0.001156,98728,114,98671,5440681,55.11,51056,15255,0.2988,1592390,31.1890,368.77
2094,30,0.001185,98614,117,98556,5342009,54.17,49851,15197,0.3049,1541333,30.9191,365.53
