United States life table functions and actuarial functions at 2.3 percent interest
based on the Alternative 2 mortality probabilities used in the 2024 Trustees Report.
Females
,,,,,,,o,,,,,..,    ..    (12)
2069,66,0.006877,91448,629,91134,2062482,22.55,20388,12327,0.6046,358539,17.5854,205.53
2069,67,0.007431,90819,675,90482,1971349,21.71,19793,12190,0.6159,338150,17.0844,199.51
2069,68,0.008059,90144,727,89781,1880867,20.87,19204,12047,0.6273,318357,16.5775,193.43
2069,69,0.008818,89418,788,89024,1791085,20.03,18621,11895,0.6388,299153,16.0653,187.28
2069,70,0.009737,88630,863,88198,1702062,19.20,18042,11735,0.6504,280532,15.5489,181.09
2069,71,0.010833,87766,951,87291,1613864,18.39,17465,11563,0.6621,262490,15.0298,174.86
2069,72,0.012097,86816,1050,86291,1526573,17.58,16887,11378,0.6738,245026,14.5097,168.62
2069,73,0.013492,85765,1157,85187,1440282,16.79,16308,11178,0.6855,228139,13.9897,162.38
2069,74,0.014976,84608,1267,83975,1355095,16.02,15726,10963,0.6972,211831,13.4702,156.14
2069,75,0.016569,83341,1381,82651,1271120,15.25,15142,10733,0.7088,196105,12.9509,149.91
2069,76,0.018332,81960,1503,81209,1188469,14.50,14556,10488,0.7205,180963,12.4318,143.68
2069,77,0.020345,80458,1637,79639,1107260,13.76,13968,10227,0.7322,166406,11.9131,137.46
2069,78,0.022667,78821,1787,77928,1027621,13.04,13376,9949,0.7438,152438,11.3960,131.25
2069,79,0.025347,77034,1953,76058,949693,12.33,12779,9653,0.7553,139062,10.8817,125.08
2069,80,0.028436,75082,2135,74014,873635,11.64,12175,9336,0.7668,126282,10.3719,118.96
2069,81,0.031989,72947,2333,71780,799621,10.96,11563,8998,0.7781,114107,9.8681,112.92
2069,82,0.036102,70613,2549,69339,727841,10.31,10942,8636,0.7893,102544,9.3718,106.96
2069,83,0.040968,68064,2788,66670,658503,9.67,10310,8250,0.8002,91602,8.8851,101.12
2069,84,0.046921,65276,3063,63744,591833,9.07,9665,7837,0.8109,81292,8.4111,95.43
2069,85,0.054132,62213,3368,60529,528089,8.49,9004,7394,0.8212,71627,7.9548,89.96
2069,86,0.061527,58845,3621,57035,467560,7.95,8325,6917,0.8309,62623,7.5219,84.76
2069,87,0.069238,55224,3824,53313,410525,7.43,7637,6417,0.8402,54298,7.1094,79.81
2069,88,0.077638,51401,3991,49405,357212,6.95,6949,5900,0.8490,46660,6.7148,75.08
2069,89,0.086989,47410,4124,45348,307807,6.49,6265,5372,0.8575,39711,6.3383,70.56
2069,90,0.097359,43286,4214,41179,262459,6.06,5592,4840,0.8655,33446,5.9814,66.28
2069,91,0.108767,39072,4250,36947,221280,5.66,4934,4308,0.8731,27854,5.6457,62.25
2069,92,0.121202,34822,4221,32712,184333,5.29,4298,3783,0.8801,22921,5.3325,58.49
2069,93,0.134489,30601,4116,28544,151622,4.95,3692,3274,0.8866,18622,5.0434,55.02
2069,94,0.148122,26486,3923,24524,123078,4.65,3124,2788,0.8926,14930,4.7792,51.85
2069,95,0.161911,22563,3653,20736,98554,4.37,2601,2336,0.8980,11806,4.5383,48.96
2069,96,0.175644,18910,3321,17249,77817,4.12,2131,1924,0.9029,9205,4.3190,46.33
2069,97,0.189088,15588,2948,14114,60568,3.89,1717,1558,0.9074,7073,4.1188,43.93
2069,98,0.201998,12641,2553,11364,46454,3.67,1361,1241,0.9115,5356,3.9345,41.71
2069,99,0.214118,10087,2160,9007,35090,3.48,1062,972,0.9154,3995,3.7618,39.64
2069,100,0.226965,7927,1799,7028,26083,3.29,816,750,0.9192,2933,3.5951,37.64
2069,101,0.240583,6128,1474,5391,19055,3.11,616,569,0.9228,2117,3.4343,35.71
2069,102,0.255018,4654,1187,4060,13664,2.94,458,424,0.9263,1501,3.2792,33.85
2069,103,0.270319,3467,937,2998,9603,2.77,333,310,0.9296,1043,3.1298,32.06
2069,104,0.286538,2530,725,2167,6605,2.61,238,222,0.9329,710,2.9859,30.33
2069,105,0.303730,1805,548,1531,4437,2.46,166,155,0.9360,472,2.8475,28.67
2069,106,0.321954,1257,405,1054,2907,2.31,113,106,0.9390,306,2.7144,27.07
2069,107,0.341271,852,291,707,1852,2.17,75,70,0.9418,193,2.5866,25.54
2069,108,0.361747,561,203,460,1145,2.04,48,45,0.9446,119,2.4640,24.07
2069,109,0.383452,358,137,290,686,1.91,30,28,0.9472,70,2.3466,22.66
2069,110,0.406459,221,90,176,396,1.79,18,17,0.9498,40,2.2343,21.31
2069,111,0.430847,131,56,103,220,1.68,11,10,0.9522,22,2.1273,20.03
2069,112,0.456698,75,34,58,117,1.57,6,6,0.9544,12,2.0263,18.82
2069,113,0.484100,41,20,31,60,1.47,3,3,0.9566,6,1.9324,17.69
2069,114,0.509497,21,11,16,29,1.38,2,2,0.9584,3,1.8490,16.69
2069,115,0.534972,10,5,8,13,1.30,1,1,0.9602,1,1.7706,15.75
2069,116,0.561721,5,3,3,6,1.22,0,0,0.9619,1,1.6952,14.84
2069,117,0.589807,2,1,1,2,1.14,0,0,0.9635,0,1.6227,13.97
2069,118,0.619297,1,1,1,1,1.07,0,0,0.9651,0,1.5530,13.14
2069,119,0.650262,0,0,0,0,1.00,0,0,0.9666,0,1.4860,12.33
2070,0,0.002196,100000,220,99808,8541404,85.41,100000,15142,0.1514,3774325,37.7433,447.42
2070,1,0.000167,99780,17,99772,8441596,84.60,97537,14928,0.1530,3674325,37.6711,446.55
2070,2,0.000099,99764,10,99759,8341824,83.62,95328,14912,0.1564,3576788,37.5208,444.75
2070,3,0.000084,99754,8,99750,8242065,82.62,93176,14902,0.1599,3481460,37.3645,442.87
2070,4,0.000071,99745,7,99742,8142316,81.63,91073,14895,0.1635,3388284,37.2040,440.95
2070,5,0.000062,99738,6,99735,8042574,80.64,89019,14888,0.1672,3297211,37.0393,438.97
2070,6,0.000056,99732,6,99729,7942839,79.64,87012,14883,0.1710,3208192,36.8705,436.95
2070,7,0.000052,99726,5,99724,7843109,78.65,85051,14878,0.1749,3121180,36.6976,434.87
2070,8,0.000049,99721,5,99719,7743385,77.65,83135,14874,0.1789,3036128,36.5206,432.75
2070,9,0.000049,99716,5,99714,7643667,76.65,81262,14870,0.1830,2952994,36.3393,430.57
2070,10,0.000050,99712,5,99709,7543953,75.66,79431,14866,0.1872,2871732,36.1539,428.35
2070,11,0.000055,99707,5,99704,7444244,74.66,77641,14862,0.1914,2792301,35.9642,426.07
2070,12,0.000063,99701,6,99698,7344540,73.67,75891,14858,0.1958,2714660,35.7704,423.74
2070,13,0.000075,99695,7,99691,7244842,72.67,74180,14853,0.2002,2638769,35.5723,421.37
2070,14,0.000093,99687,9,99683,7145151,71.68,72507,14848,0.2048,2564588,35.3701,418.94
2070,15,0.000119,99678,12,99672,7045468,70.68,70870,14841,0.2094,2492081,35.1639,416.47
2070,16,0.000147,99666,15,99659,6945796,69.69,69269,14833,0.2141,2421211,34.9538,413.95
2070,17,0.000180,99652,18,99643,6846137,68.70,67702,14823,0.2189,2351942,34.7399,411.38
2070,18,0.000216,99634,22,99623,6746495,67.71,66168,14811,0.2238,2284240,34.5221,408.77
2070,19,0.000254,99612,25,99599,6646872,66.73,64666,14797,0.2288,2218073,34.3005,406.11
2070,20,0.000291,99587,29,99572,6547272,65.74,63196,14781,0.2339,2153407,34.0751,403.40
2070,21,0.000326,99558,32,99542,6447700,64.76,61757,14763,0.2391,2090211,33.8456,400.65
2070,22,0.000358,99525,36,99508,6348158,63.78,60349,14744,0.2443,2028454,33.6120,397.84
2070,23,0.000388,99490,39,99471,6248650,62.81,58971,14722,0.2497,1968105,33.3741,394.99
2070,24,0.000417,99451,41,99430,6149180,61.83,57623,14700,0.2551,1909134,33.1315,392.08
2070,25,0.000445,99410,44,99388,6049749,60.86,56304,14677,0.2607,1851511,32.8843,389.11
2070,26,0.000476,99366,47,99342,5950362,59.88,55013,14652,0.2663,1795207,32.6321,386.09
2070,27,0.000510,99318,51,99293,5851020,58.91,53751,14626,0.2721,1740193,32.3751,383.00
2070,28,0.000545,99268,54,99240,5751727,57.94,52516,14600,0.2780,1686442,32.1131,379.86
2070,29,0.000583,99213,58,99184,5652487,56.97,51307,14572,0.2840,1633927,31.8461,376.65
2070,30,0.000624,99156,62,99125,5553302,56.01,50124,14542,0.2901,1582620,31.5739,373.39
2070,31,0.000665,99094,66,99061,5454178,55.04,48967,14512,0.2964,1532495,31.2967,370.06
2070,32,0.000703,99028,70,98993,5355117,54.08,47834,14480,0.3027,1483529,31.0141,366.67
2070,33,0.000737,98958,73,98922,5256124,53.11,46726,14447,0.3092,1435695,30.7260,363.21
2070,34,0.000765,98885,76,98847,5157202,52.15,45642,14413,0.3158,1388969,30.4321,359.69
2070,35,0.000794,98810,78,98770,5058355,51.19,44581,14379,0.3225,1343327,30.1321,356.09
2070,36,0.000828,98731,82,98690,4959584,50.23,43544,14345,0.3294,1298746,29.8259,352.41
2070,37,0.000867,98649,86,98607,4860894,49.27,42530,14309,0.3365,1255202,29.5133,348.66
2070,38,0.000908,98564,89,98519,4762287,48.32,41538,14273,0.3436,1212672,29.1944,344.83
2070,39,0.000942,98474,93,98428,4663768,47.36,40567,14237,0.3509,1171134,28.8691,340.93
2070,40,0.000969,98382,95,98334,4565340,46.40,39618,14199,0.3584,1130567,28.5370,336.94
2070,41,0.000996,98286,98,98237,4467006,45.45,38689,14162,0.3660,1090949,28.1976,332.87
2070,42,0.001031,98188,101,98138,4368769,44.49,37782,14124,0.3738,1052260,27.8509,328.71
2070,43,0.001082,98087,106,98034,4270631,43.54,36894,14086,0.3818,1014478,27.4968,324.46
2070,44,0.001147,97981,112,97925,4172597,42.59,36026,14047,0.3899,977584,27.1356,320.13
2070,45,0.001226,97869,120,97809,4074672,41.63,35176,14007,0.3982,941558,26.7674,315.71
2070,46,0.001315,97749,128,97685,3976863,40.68,34343,13964,0.4066,906382,26.3924,311.21
2070,47,0.001414,97620,138,97551,3879179,39.74,33526,13920,0.4152,872040,26.0106,306.63
2070,48,0.001530,97482,149,97408,3781628,38.79,32726,13874,0.4239,838514,25.6221,301.97
2070,49,0.001671,97333,163,97252,3684220,37.85,31941,13825,0.4328,805787,25.2270,297.22
2070,50,0.001838,97170,179,97081,3586968,36.91,31171,13773,0.4418,773846,24.8257,292.41
2070,51,0.002017,96992,196,96894,3489887,35.98,30414,13717,0.4510,742675,24.4186,287.52
2070,52,0.002211,96796,214,96689,3392993,35.05,29671,13657,0.4603,712261,24.0057,282.57
2070,53,0.002426,96582,234,96465,3296304,34.13,28939,13593,0.4697,682590,23.5870,277.54
2070,54,0.002664,96348,257,96220,3199839,33.21,28220,13524,0.4792,653651,23.1626,272.45
2070,55,0.002922,96091,281,95951,3103620,32.30,27512,13451,0.4889,625431,22.7329,267.30
2070,56,0.003197,95810,306,95657,3007669,31.39,26815,13372,0.4987,597919,22.2979,262.08
2070,57,0.003484,95504,333,95338,2912012,30.49,26128,13288,0.5086,571104,21.8577,256.79
2070,58,0.003778,95171,360,94992,2816674,29.60,25452,13199,0.5186,544975,21.4120,251.44
2070,59,0.004071,94812,386,94619,2721682,28.71,24786,13105,0.5287,519524,20.9607,246.03
2070,60,0.004357,94426,411,94220,2627063,27.82,24130,13007,0.5390,494738,20.5032,240.54
2070,61,0.004635,94014,436,93797,2532843,26.94,23484,12904,0.5495,470608,20.0391,234.97
2070,62,0.004916,93579,460,93349,2439046,26.06,22850,12797,0.5601,447124,19.5677,229.31
2070,63,0.005242,93119,488,92875,2345698,25.19,22227,12688,0.5708,424274,19.0886,223.56
2070,64,0.005681,92631,526,92367,2252823,24.32,21613,12574,0.5818,402047,18.6021,217.73
2070,65,0.006273,92104,578,91815,2160456,23.46,21007,12454,0.5928,380434,18.1099,211.82
2070,66,0.006827,91527,625,91214,2068640,22.60,20406,12325,0.6040,359427,17.6139,205.87
2070,67,0.007377,90902,671,90566,1977426,21.75,19811,12189,0.6153,339021,17.1128,199.85
2070,68,0.008002,90231,722,89870,1886860,20.91,19223,12046,0.6267,319210,16.6059,193.77
2070,69,0.008755,89509,784,89117,1796990,20.08,18640,11896,0.6382,299988,16.0937,187.62
2070,70,0.009668,88725,858,88297,1707872,19.25,18062,11736,0.6498,281347,15.5772,181.43
2070,71,0.010757,87868,945,87395,1619576,18.43,17485,11565,0.6615,263286,15.0580,175.20
2070,72,0.012013,86922,1044,86400,1532181,17.63,16908,11381,0.6731,245801,14.5378,168.95
2070,73,0.013398,85878,1151,85303,1445780,16.84,16329,11183,0.6848,228893,14.0175,162.71
2070,74,0.014873,84728,1260,84098,1360477,16.06,15748,10969,0.6965,212564,13.4978,156.47
2070,75,0.016457,83467,1374,82781,1276380,15.29,15165,10740,0.7082,196816,12.9782,150.24
2070,76,0.018209,82094,1495,81346,1193599,14.54,14580,10496,0.7199,181651,12.4588,144.01
2070,77,0.020210,80599,1629,79785,1112252,13.80,13993,10237,0.7316,167071,11.9397,137.78
2070,78,0.022517,78970,1778,78081,1032468,13.07,13402,9960,0.7432,153078,11.4222,131.57
2070,79,0.025180,77192,1944,76220,954387,12.36,12806,9665,0.7548,139676,10.9075,125.39
2070,80,0.028249,75248,2126,74185,878167,11.67,12202,9350,0.7662,126871,10.3972,119.27
2070,81,0.031780,73122,2324,71961,803982,10.99,11591,9013,0.7776,114668,9.8928,113.21
2070,82,0.035869,70799,2539,69529,732021,10.34,10970,8653,0.7888,103077,9.3959,107.25
2070,83,0.040711,68259,2779,66870,662492,9.71,10339,8268,0.7997,92107,8.9086,101.40
2070,84,0.046645,65480,3054,63953,595622,9.10,9695,7857,0.8104,81768,8.4338,95.71
2070,85,0.053839,62426,3361,60745,531669,8.52,9035,7415,0.8207,72073,7.9769,90.22
2070,86,0.061209,59065,3615,57257,470924,7.97,8357,6939,0.8304,63037,7.5435,85.02
2070,87,0.068885,55450,3820,53540,413666,7.46,7669,6439,0.8397,54681,7.1304,80.07
2070,88,0.077243,51630,3988,49636,360127,6.98,6980,5923,0.8486,47012,6.7354,75.33
2070,89,0.086544,47642,4123,45580,310491,6.52,6296,5396,0.8570,40032,6.3585,70.80
2070,90,0.096859,43519,4215,41411,264910,6.09,5622,4863,0.8651,33736,6.0011,66.51
2070,91,0.108207,39304,4253,37177,223499,5.69,4963,4331,0.8726,28115,5.6648,62.48
2070,92,0.120579,35051,4226,32938,186322,5.32,4327,3806,0.8797,23152,5.3511,58.71
2070,93,0.133799,30824,4124,28762,153384,4.98,3719,3296,0.8862,18825,5.0615,55.24
2070,94,0.147363,26700,3935,24733,124622,4.67,3149,2810,0.8922,15106,4.7967,52.06
2070,95,0.161083,22765,3667,20932,99889,4.39,2625,2356,0.8976,11957,4.5553,49.16
2070,96,0.174748,19098,3337,17430,78957,4.13,2152,1943,0.9025,9332,4.3355,46.53
2070,97,0.188125,15761,2965,14278,61528,3.90,1736,1575,0.9070,7179,4.1347,44.12
2070,98,0.200969,12796,2572,11510,47249,3.69,1378,1256,0.9112,5443,3.9499,41.90
2070,99,0.213027,10224,2178,9135,35739,3.50,1076,985,0.9151,4065,3.7767,39.82
2070,100,0.225809,8046,1817,7138,26604,3.31,828,761,0.9188,2989,3.6095,37.81
2070,101,0.239357,6229,1491,5484,19466,3.12,627,578,0.9225,2161,3.4482,35.88
2070,102,0.253719,4738,1202,4137,13982,2.95,466,431,0.9260,1534,3.2926,34.01
2070,103,0.268942,3536,951,3061,9845,2.78,340,316,0.9293,1068,3.1426,32.21
2070,104,0.285079,2585,737,2217,6784,2.62,243,227,0.9326,728,2.9983,30.48
2070,105,0.302183,1848,558,1569,4568,2.47,170,159,0.9357,485,2.8594,28.81
2070,106,0.320314,1290,413,1083,2999,2.33,116,109,0.9387,316,2.7259,27.21
2070,107,0.339533,877,298,728,1916,2.19,77,72,0.9416,200,2.5977,25.67
2070,108,0.359905,579,208,475,1188,2.05,50,47,0.9444,123,2.4746,24.20
2070,109,0.381499,371,141,300,713,1.92,31,29,0.9470,73,2.3568,22.78
2070,110,0.404389,229,93,183,413,1.80,19,18,0.9495,42,2.2441,21.43
2070,111,0.428653,137,59,107,231,1.69,11,10,0.9520,23,2.1368,20.14
2070,112,0.454372,78,35,60,123,1.58,6,6,0.9542,12,2.0355,18.93
2070,113,0.481634,43,20,32,63,1.48,3,3,0.9564,6,1.9414,17.80
2070,114,0.506732,22,11,16,31,1.39,2,2,0.9582,3,1.8579,16.79
2070,115,0.532069,11,6,8,14,1.31,1,1,0.9600,1,1.7792,15.85
2070,116,0.558672,5,3,4,6,1.23,0,0,0.9617,1,1.7035,14.94
2070,117,0.586606,2,1,2,3,1.15,0,0,0.9633,0,1.6307,14.07
2070,118,0.615936,1,1,1,1,1.08,0,0,0.9649,0,1.5607,13.23
2070,119,0.646733,0,0,0,0,1.01,0,0,0.9664,0,1.4934,12.42
2071,0,0.002160,100000,216,99811,8548778,85.49,100000,15113,0.1511,3775634,37.7563,447.58
2071,1,0.000165,99784,16,99776,8448967,84.67,97541,14902,0.1528,3675634,37.6831,446.70
2071,2,0.000098,99768,10,99763,8349191,83.69,95332,14886,0.1561,3578094,37.5331,444.90
2071,3,0.000083,99758,8,99754,8249428,82.69,93179,14877,0.1597,3482762,37.3770,443.02
2071,4,0.000070,99749,7,99746,8149675,81.70,91077,14869,0.1633,3389583,37.2167,441.10
2071,5,0.000061,99742,6,99739,8049929,80.71,89023,14863,0.1670,3298506,37.0523,439.13
2071,6,0.000055,99736,6,99734,7950189,79.71,87016,14858,0.1707,3209483,36.8838,437.11
2071,7,0.000051,99731,5,99728,7850456,78.72,85055,14853,0.1746,3122467,36.7112,435.03
2071,8,0.000049,99726,5,99723,7750728,77.72,83138,14849,0.1786,3037412,36.5344,432.91
2071,9,0.000048,99721,5,99718,7651004,76.72,81265,14845,0.1827,2954273,36.3534,430.74
2071,10,0.000050,99716,5,99714,7551286,75.73,79434,14841,0.1868,2873008,36.1683,428.52
2071,11,0.000054,99711,5,99708,7451572,74.73,77645,14837,0.1911,2793574,35.9790,426.25
2071,12,0.000062,99706,6,99703,7351864,73.74,75895,14833,0.1954,2715929,35.7854,423.92
2071,13,0.000074,99700,7,99696,7252161,72.74,74184,14828,0.1999,2640034,35.5877,421.55
2071,14,0.000092,99692,9,99688,7152465,71.75,72511,14823,0.2044,2565850,35.3858,419.13
2071,15,0.000118,99683,12,99677,7052778,70.75,70874,14816,0.2091,2493340,35.1799,416.66
2071,16,0.000146,99671,15,99664,6953101,69.76,69272,14808,0.2138,2422466,34.9702,414.14
2071,17,0.000178,99657,18,99648,6853437,68.77,67705,14798,0.2186,2353193,34.7566,411.58
2071,18,0.000215,99639,21,99628,6753789,67.78,66171,14787,0.2235,2285488,34.5391,408.97
2071,19,0.000252,99618,25,99605,6654161,66.80,64669,14773,0.2284,2219317,34.3179,406.31
2071,20,0.000288,99592,29,99578,6554556,65.81,63200,14757,0.2335,2154648,34.0928,403.61
2071,21,0.000323,99564,32,99548,6454978,64.83,61761,14739,0.2386,2091448,33.8637,400.86
2071,22,0.000355,99532,35,99514,6355430,63.85,60353,14719,0.2439,2029687,33.6304,398.06
2071,23,0.000385,99496,38,99477,6255916,62.88,58975,14699,0.2492,1969335,33.3928,395.21
2071,24,0.000413,99458,41,99437,6156439,61.90,57627,14676,0.2547,1910360,33.1506,392.31
2071,25,0.000442,99417,44,99395,6057002,60.93,56308,14653,0.2602,1852733,32.9036,389.34
2071,26,0.000473,99373,47,99349,5957607,59.95,55018,14629,0.2659,1796425,32.6519,386.32
2071,27,0.000506,99326,50,99301,5858257,58.98,53755,14603,0.2717,1741408,32.3952,383.24
2071,28,0.000541,99276,54,99249,5758957,58.01,52520,14577,0.2775,1687653,32.1335,380.10
2071,29,0.000578,99222,57,99193,5659708,57.04,51311,14549,0.2835,1635133,31.8668,376.90
2071,30,0.000619,99164,61,99134,5560515,56.07,50129,14520,0.2897,1583821,31.5950,373.64
2071,31,0.000659,99103,65,99070,5461381,55.11,48971,14490,0.2959,1533692,31.3181,370.32
2071,32,0.000697,99038,69,99003,5362310,54.14,47839,14458,0.3022,1484721,31.0359,366.93
2071,33,0.000731,98969,72,98933,5263307,53.18,46731,14425,0.3087,1436882,30.7481,363.48
2071,34,0.000759,98896,75,98859,5164375,52.22,45647,14392,0.3153,1390151,30.4546,359.96
2071,35,0.000787,98821,78,98783,5065516,51.26,44587,14358,0.3220,1344505,30.1549,356.36
2071,36,0.000821,98744,81,98703,4966733,50.30,43550,14324,0.3289,1299918,29.8490,352.69
2071,37,0.000860,98663,85,98620,4868030,49.34,42536,14289,0.3359,1256368,29.5368,348.94
2071,38,0.000900,98578,89,98533,4769410,48.38,41544,14253,0.3431,1213833,29.2182,345.12
2071,39,0.000934,98489,92,98443,4670877,47.43,40573,14217,0.3504,1172289,28.8933,341.22
2071,40,0.000960,98397,94,98350,4572433,46.47,39624,14180,0.3579,1131716,28.5615,337.24
2071,41,0.000986,98303,97,98254,4474084,45.51,38696,14142,0.3655,1092092,28.2225,333.17
2071,42,0.001022,98206,100,98156,4375829,44.56,37789,14105,0.3733,1053396,27.8761,329.01
2071,43,0.001071,98105,105,98053,4277674,43.60,36901,14067,0.3812,1015608,27.5224,324.77
2071,44,0.001136,98000,111,97945,4179621,42.65,36033,14029,0.3893,978706,27.1615,320.44
2071,45,0.001214,97889,119,97830,4081677,41.70,35183,13989,0.3976,942674,26.7936,316.02
2071,46,0.001302,97770,127,97706,3983847,40.75,34350,13947,0.4060,907491,26.4189,311.53
2071,47,0.001400,97643,137,97574,3886141,39.80,33534,13903,0.4146,873141,26.0375,306.95
2071,48,0.001515,97506,148,97432,3788566,38.85,32734,13857,0.4233,839607,25.6492,302.29
2071,49,0.001655,97358,161,97278,3691134,37.91,31950,13809,0.4322,806873,25.2544,297.55
2071,50,0.001821,97197,177,97109,3593856,36.97,31180,13757,0.4412,774923,24.8534,292.74
2071,51,0.001999,97020,194,96923,3496747,36.04,30423,13702,0.4504,743743,24.4466,287.86
2071,52,0.002190,96826,212,96720,3399824,35.11,29680,13642,0.4596,713320,24.0339,282.91
2071,53,0.002403,96614,232,96498,3303104,34.19,28949,13579,0.4691,683640,23.6154,277.88
2071,54,0.002638,96382,254,96255,3206605,33.27,28230,13511,0.4786,654691,23.1913,272.80
2071,55,0.002894,96128,278,95989,3110350,32.36,27523,13438,0.4883,626461,22.7617,267.64
2071,56,0.003166,95850,303,95698,3014362,31.45,26826,13360,0.4980,598938,22.3268,262.42
2071,57,0.003450,95546,330,95381,2918664,30.55,26140,13277,0.5079,572113,21.8866,257.14
2071,58,0.003740,95217,356,95039,2823282,29.65,25464,13189,0.5179,545973,21.4410,251.79
2071,59,0.004030,94860,382,94669,2728244,28.76,24798,13096,0.5281,520509,20.9897,246.38
2071,60,0.004314,94478,408,94274,2633575,27.87,24143,12998,0.5384,495710,20.5322,240.89
2071,61,0.004589,94071,432,93855,2539300,26.99,23499,12896,0.5488,471567,20.0680,235.32
2071,62,0.004867,93639,456,93411,2445445,26.12,22865,12791,0.5594,448069,19.5965,229.66
2071,63,0.005190,93183,484,92941,2352034,25.24,22242,12682,0.5702,425204,19.1172,223.91
2071,64,0.005630,92700,522,92439,2259093,24.37,21629,12569,0.5811,402962,18.6306,218.07
2071,65,0.006223,92178,574,91891,2166654,23.51,21024,12450,0.5922,381333,18.1382,212.16
2071,66,0.006776,91604,621,91294,2074763,22.65,20423,12322,0.6034,360309,17.6422,206.21
2071,67,0.007325,90983,666,90650,1983470,21.80,19829,12187,0.6146,339886,17.1411,200.19
2071,68,0.007945,90317,718,89958,1892820,20.96,19241,12045,0.6260,320057,16.6342,194.11
2071,69,0.008693,89599,779,89210,1802861,20.12,18659,11896,0.6375,300816,16.1219,187.96
2071,70,0.009600,88820,853,88394,1713651,19.29,18081,11737,0.6491,282158,15.6053,181.76
2071,71,0.010682,87968,940,87498,1625257,18.48,17505,11567,0.6608,264077,15.0861,175.53
2071,72,0.011929,87028,1038,86509,1537759,17.67,16928,11385,0.6725,246572,14.5656,169.29
2071,73,0.013306,85990,1144,85418,1451250,16.88,16350,11187,0.6842,229644,14.0452,163.04
2071,74,0.014772,84846,1253,84219,1365832,16.10,15770,10975,0.6959,213293,13.5252,156.80
2071,75,0.016346,83592,1366,82909,1281613,15.33,15188,10747,0.7076,197523,13.0054,150.56
2071,76,0.018088,82226,1487,81482,1198704,14.58,14604,10504,0.7193,182336,12.4856,144.33
2071,77,0.020076,80739,1621,79928,1117222,13.84,14017,10246,0.7310,167732,11.9662,138.09
2071,78,0.022369,79118,1770,78233,1037294,13.11,13427,9971,0.7426,153715,11.4483,131.88
2071,79,0.025016,77348,1935,76381,959061,12.40,12831,9677,0.7542,140288,10.9332,125.70
2071,80,0.028065,75413,2116,74355,882680,11.70,12229,9364,0.7657,127457,10.4224,119.57
2071,81,0.031574,73297,2314,72139,808325,11.03,11619,9028,0.7770,115227,9.9174,113.51
2071,82,0.035639,70982,2530,69717,736186,10.37,10999,8669,0.7882,103609,9.4199,107.54
2071,83,0.040458,68453,2769,67068,666468,9.74,10368,8286,0.7992,92610,8.9319,101.68
2071,84,0.046371,65683,3046,64160,599401,9.13,9725,7876,0.8099,82241,8.4565,95.98
2071,85,0.053549,62637,3354,60960,535240,8.55,9066,7435,0.8202,72516,7.9989,90.49
2071,86,0.060894,59283,3610,57478,474280,8.00,8387,6961,0.8299,63450,7.5650,85.28
2071,87,0.068536,55673,3816,53765,416802,7.49,7700,6462,0.8392,55063,7.1515,80.32
2071,88,0.076851,51858,3985,49865,363037,7.00,7011,5946,0.8481,47363,6.7560,75.57
2071,89,0.086104,47872,4122,45811,313172,6.54,6326,5419,0.8566,40353,6.3786,71.04
2071,90,0.096365,43750,4216,41642,267361,6.11,5652,4887,0.8646,34027,6.0207,66.75
2071,91,0.107654,39534,4256,37406,225718,5.71,4992,4354,0.8722,28375,5.6839,62.71
2071,92,0.119962,35278,4232,33162,188312,5.34,4355,3829,0.8793,23383,5.3697,58.94
2071,93,0.133116,31046,4133,28980,155150,5.00,3746,3318,0.8858,19028,5.0795,55.45
2071,94,0.146613,26913,3946,24941,126170,4.69,3174,2831,0.8918,15282,4.8142,52.27
2071,95,0.160265,22968,3681,21127,101230,4.41,2648,2376,0.8972,12108,4.5723,49.37
2071,96,0.173861,19287,3353,17610,80102,4.15,2174,1961,0.9022,9460,4.3519,46.72
2071,97,0.187172,15933,2982,14442,62492,3.92,1755,1592,0.9067,7286,4.1506,44.31
2071,98,0.199951,12951,2590,11656,48050,3.71,1395,1270,0.9108,5531,3.9652,42.08
2071,99,0.211949,10362,2196,9264,36394,3.51,1091,998,0.9148,4136,3.7916,40.00
2071,100,0.224666,8165,1834,7248,27130,3.32,840,772,0.9185,3045,3.6239,37.99
2071,101,0.238145,6331,1508,5577,19882,3.14,637,587,0.9222,2205,3.4620,36.04
2071,102,0.252434,4823,1218,4214,14305,2.97,474,439,0.9257,1568,3.3059,34.17
2071,103,0.267580,3606,965,3123,10090,2.80,347,322,0.9291,1094,3.1555,32.37
2071,104,0.283635,2641,749,2266,6967,2.64,248,231,0.9323,747,3.0107,30.63
2071,105,0.300653,1892,569,1607,4701,2.48,174,163,0.9354,499,2.8713,28.96
2071,106,0.318692,1323,422,1112,3093,2.34,119,111,0.9385,325,2.7374,27.35
2071,107,0.337814,901,305,749,1981,2.20,79,74,0.9413,206,2.6087,25.80
2071,108,0.358083,597,214,490,1232,2.06,51,48,0.9441,127,2.4852,24.32
2071,109,0.379568,383,145,310,742,1.94,32,30,0.9468,76,2.3670,22.90
2071,110,0.402342,238,96,190,431,1.81,19,18,0.9493,44,2.2539,21.55
2071,111,0.426482,142,61,112,241,1.70,11,11,0.9517,24,2.1463,20.26
2071,112,0.452071,81,37,63,130,1.59,6,6,0.9540,13,2.0446,19.04
