state,gq_type,band,persons,year
VA,other_noninstitutional,55_64,3984,2017
VA,other_noninstitutional,65p,2196,2017
VA,other_noninstitutional,u18,2025,2017
VT,dorm_student,18_25,16011,2017
VT,institutional,18_25,195,2017
VT,institutional,26_34,773,2017
VT,institutional,35_44,335,2017
VT,institutional,45_54,202,2017
VT,institutional,55_64,33,2017
VT,institutional,65p,3851,2017
VT,institutional,u18,47,2017
VT,other_noninstitutional,26_34,228,2017
VT,other_noninstitutional,35_44,1905,2017
VT,other_noninstitutional,45_54,599,2017
VT,other_noninstitutional,55_64,593,2017
VT,other_noninstitutional,65p,91,2017
VT,other_noninstitutional,u18,190,2017
WA,dorm_student,18_25,38245,2017
WA,institutional,18_25,5470,2017
WA,institutional,26_34,9780,2017
WA,institutional,35_44,10528,2017
WA,institutional,45_54,6567,2017
WA,institutional,55_64,4450,2017
WA,institutional,65p,19775,2017
WA,institutional,u18,1210,2017
WA,other_noninstitutional,18_25,11084,2017
WA,other_noninstitutional,26_34,7906,2017
WA,other_noninstitutional,35_44,6756,2017
WA,other_noninstitutional,45_54,5080,2017
WA,other_noninstitutional,55_64,4284,2017
WA,other_noninstitutional,65p,9757,2017
WA,other_noninstitutional,u18,2098,2017
WI,dorm_student,18_25,57565,2017
WI,institutional,18_25,8178,2017
WI,institutional,26_34,10893,2017
WI,institutional,35_44,9023,2017
WI,institutional,45_54,8221,2017
WI,institutional,55_64,3423,2017
WI,institutional,65p,28091,2017
WI,institutional,u18,552,2017
WI,other_noninstitutional,18_25,1290,2017
WI,other_noninstitutional,26_34,1362,2017
WI,other_noninstitutional,35_44,1731,2017
WI,other_noninstitutional,45_54,3159,2017
WI,other_noninstitutional,55_64,3104,2017
WI,other_noninstitutional,65p,8970,2017
WI,other_noninstitutional,u18,337,2017
