state,age_band,income_tier,n_units,n_adults,year
NJ,35_44,1_10k,41031,43307,2020
NJ,35_44,10_25k,30185,38109,2020
NJ,45_54,neg_zero,24319,25119,2020
NJ,45_54,1_10k,37910,40880,2020
NJ,45_54,10_25k,31458,40816,2020
NJ,55_64,neg_zero,26228,28526,2020
NJ,55_64,1_10k,47949,52485,2020
NJ,55_64,10_25k,39248,52877,2020
NJ,65_74,neg_zero,17479,20011,2020
NJ,65_74,1_10k,43861,48548,2020
NJ,65_74,10_25k,31019,45366,2020
NJ,75p,neg_zero,15369,17605,2020
NJ,75p,1_10k,49425,52237,2020
NJ,75p,10_25k,33309,47546,2020
NM,18_25,neg_zero,66897,66897,2020
NM,18_25,1_10k,46708,47817,2020
NM,18_25,10_25k,15865,16382,2020
NM,26_34,neg_zero,22147,22170,2020
NM,26_34,1_10k,23881,25066,2020
NM,26_34,10_25k,12304,14002,2020
NM,35_44,neg_zero,13748,13894,2020
NM,35_44,1_10k,23234,24152,2020
NM,35_44,10_25k,18208,21835,2020
NM,45_54,neg_zero,8950,9308,2020
NM,45_54,1_10k,18078,19337,2020
NM,45_54,10_25k,13900,18582,2020
NM,55_64,neg_zero,8438,9226,2020
NM,55_64,1_10k,21635,24556,2020
NM,55_64,10_25k,11699,17778,2020
NM,65_74,neg_zero,2697,2907,2020
NM,65_74,1_10k,20312,21432,2020
NM,65_74,10_25k,13204,19852,2020
NM,75p,neg_zero,1604,1604,2020
NM,75p,1_10k,12096,12549,2020
NM,75p,10_25k,13630,19646,2020
NV,18_25,neg_zero,74163,74163,2020
NV,18_25,1_10k,55838,56184,2020
NV,18_25,10_25k,24716,24810,2020
NV,26_34,neg_zero,23628,24393,2020
NV,26_34,1_10k,29815,31437,2020
NV,26_34,10_25k,21352,25107,2020
NV,35_44,neg_zero,12990,13378,2020
NV,35_44,1_10k,20598,22545,2020
NV,35_44,10_25k,12579,15491,2020
NV,45_54,neg_zero,14962,15260,2020
NV,45_54,1_10k,17437,18087,2020
NV,45_54,10_25k,15072,22049,2020
NV,55_64,neg_zero,17757,18522,2020
NV,55_64,1_10k,26483,28998,2020
NV,55_64,10_25k,16902,23671,2020
NV,65_74,neg_zero,7151,9084,2020
NV,65_74,1_10k,18314,20191,2020
NV,65_74,10_25k,19460,27262,2020
NV,75p,neg_zero,5422,6073,2020
NV,75p,1_10k,15330,15974,2020
NV,75p,10_25k,13191,18473,2020
NY,18_25,neg_zero,452745,453806,2020
NY,18_25,1_10k,406939,410748,2020
NY,18_25,10_25k,105883,115527,2020
NY,26_34,neg_zero,143642,145172,2020
NY,26_34,1_10k,182133,188340,2020
NY,26_34,10_25k,108509,126105,2020
NY,35_44,neg_zero,80054,83439,2020
NY,35_44,1_10k,126371,134930,2020
NY,35_44,10_25k,80257,106314,2020
NY,45_54,neg_zero,64908,67991,2020
NY,45_54,1_10k,111044,116826,2020
NY,45_54,10_25k,77464,104699,2020
NY,55_64,neg_zero,74347,78622,2020
NY,55_64,1_10k,160424,173796,2020
NY,55_64,10_25k,107604,151110,2020
NY,65_74,neg_zero,44015,50232,2020
NY,65_74,1_10k,134529,151127,2020
NY,65_74,10_25k,109450,157793,2020
NY,75p,neg_zero,38990,44569,2020
NY,75p,1_10k,129486,137065,2020
NY,75p,10_25k,110074,154301,2020
OH,18_25,neg_zero,216944,217709,2020
OH,18_25,1_10k,272983,273514,2020
OH,18_25,10_25k,92789,96739,2020
OH,26_34,neg_zero,55797,56310,2020
OH,26_34,1_10k,112838,115648,2020
OH,26_34,10_25k,61680,69997,2020
OH,35_44,neg_zero,38079,39198,2020
OH,35_44,1_10k,73119,76933,2020
OH,35_44,10_25k,57012,71672,2020
OH,45_54,neg_zero,37288,37666,2020
OH,45_54,1_10k,69135,74118,2020
OH,45_54,10_25k,44883,60486,2020
OH,55_64,neg_zero,32277,33292,2020
OH,55_64,1_10k,102722,108180,2020
OH,55_64,10_25k,56498,80301,2020
OH,65_74,neg_zero,9366,11185,2020
OH,65_74,1_10k,63947,68947,2020
OH,65_74,10_25k,50519,73211,2020
OH,75p,neg_zero,9409,11192,2020
OH,75p,1_10k,49363,51323,2020
OH,75p,10_25k,38346,51625,2020
OK,18_25,neg_zero,109071,109259,2020
OK,18_25,1_10k,93048,93283,2020
OK,18_25,10_25k,30691,33502,2020
OK,26_34,neg_zero,27026,28193,2020
OK,26_34,1_10k,42789,45601,2020
OK,26_34,10_25k,24427,30336,2020
OK,35_44,neg_zero,18365,18544,2020
OK,35_44,1_10k,27477,28425,2020
OK,35_44,10_25k,18458,26307,2020
OK,45_54,neg_zero,17986,19065,2020
OK,45_54,1_10k,25169,26750,2020
OK,45_54,10_25k,16981,24169,2020
OK,55_64,neg_zero,11522,12472,2020
OK,55_64,1_10k,35032,38521,2020
OK,55_64,10_25k,23347,34118,2020
OK,65_74,neg_zero,3946,4414,2020
OK,65_74,1_10k,19758,21263,2020
OK,65_74,10_25k,18086,26394,2020
OK,75p,neg_zero,3411,4060,2020
OK,75p,1_10k,12852,13953,2020
OK,75p,10_25k,19369,29246,2020
OR,18_25,neg_zero,65199,65199,2020
OR,18_25,1_10k,94333,95376,2020
OR,18_25,10_25k,33416,34184,2020
OR,26_34,neg_zero,22499,23404,2020
OR,26_34,1_10k,36170,37019,2020
OR,26_34,10_25k,21841,27019,2020
OR,35_44,neg_zero,14548,14797,2020
OR,35_44,1_10k,23194,24303,2020
OR,35_44,10_25k,15335,19623,2020
OR,45_54,neg_zero,13566,13776,2020
OR,45_54,1_10k,18289,19269,2020
OR,45_54,10_25k,18795,25601,2020
OR,55_64,neg_zero,10960,11380,2020
OR,55_64,1_10k,37170,38851,2020
OR,55_64,10_25k,18978,24865,2020
OR,65_74,neg_zero,2819,3556,2020
OR,65_74,1_10k,25443,27507,2020
OR,65_74,10_25k,26698,38749,2020
OR,75p,neg_zero,2841,3080,2020
OR,75p,1_10k,14486,14765,2020
OR,75p,10_25k,14519,20432,2020
PA,18_25,neg_zero,210337,210419,2020
PA,18_25,1_10k,285445,287252,2020
PA,18_25,10_25k,77542,79747,2020
PA,26_34,neg_zero,61174,61686,2020
PA,26_34,1_10k,114336,116945,2020
PA,26_34,10_25k,59920,68780,2020
PA,35_44,neg_zero,33869,34538,2020
PA,35_44,1_10k,71053,74831,2020
PA,35_44,10_25k,49643,61739,2020
PA,45_54,neg_zero,31851,32819,2020
PA,45_54,1_10k,68011,72418,2020
PA,45_54,10_25k,47883,62977,2020
PA,55_64,neg_zero,34638,35875,2020
PA,55_64,1_10k,99204,107411,2020
PA,55_64,10_25k,63614,86236,2020
PA,65_74,neg_zero,12773,14769,2020
PA,65_74,1_10k,60484,64326,2020
PA,65_74,10_25k,57932,85168,2020
PA,75p,neg_zero,12805,14392,2020
PA,75p,1_10k,63064,66142,2020
PA,75p,10_25k,55490,78026,2020
RI,18_25,neg_zero,17940,17940,2020
RI,18_25,1_10k,23848,24094,2020
RI,18_25,10_25k,5463,6136,2020
RI,26_34,neg_zero,5229,5229,2020
RI,26_34,1_10k,7837,8428,2020
RI,26_34,10_25k,4210,4410,2020
RI,35_44,neg_zero,2780,2780,2020
RI,35_44,1_10k,5149,5793,2020
RI,35_44,10_25k,4920,5394,2020
RI,45_54,neg_zero,3462,3462,2020
RI,45_54,1_10k,4815,5323,2020
RI,45_54,10_25k,3463,3753,2020
RI,55_64,neg_zero,2189,2355,2020
RI,55_64,1_10k,6645,6752,2020
RI,55_64,10_25k,5531,6709,2020
RI,65_74,neg_zero,784,834,2020
RI,65_74,1_10k,4058,4137,2020
RI,65_74,10_25k,6544,8958,2020
RI,75p,neg_zero,870,995,2020
RI,75p,1_10k,5508,5572,2020
RI,75p,10_25k,5739,8591,2020
SC,18_25,neg_zero,123062,123134,2020
SC,18_25,1_10k,124587,124761,2020
SC,18_25,10_25k,33363,34678,2020
SC,26_34,neg_zero,32353,32771,2020
SC,26_34,1_10k,52784,53577,2020
SC,26_34,10_25k,30841,37204,2020
SC,35_44,neg_zero,19366,19803,2020
SC,35_44,1_10k,37727,39929,2020
SC,35_44,10_25k,26909,32667,2020
SC,45_54,neg_zero,25444,27277,2020
SC,45_54,1_10k,43495,48583,2020
SC,45_54,10_25k,20555,27841,2020
SC,55_64,neg_zero,22620,24794,2020
SC,55_64,1_10k,53103,58152,2020
SC,55_64,10_25k,30027,45796,2020
SC,65_74,neg_zero,9353,11778,2020
SC,65_74,1_10k,35365,39479,2020
SC,65_74,10_25k,33459,46998,2020
SC,75p,neg_zero,5682,6211,2020
SC,75p,1_10k,21499,22412,2020
SC,75p,10_25k,22525,31587,2020
SD,18_25,neg_zero,16249,16293,2020
SD,18_25,1_10k,16775,16820,2020
SD,18_25,10_25k,7586,7662,2020
SD,26_34,neg_zero,1971,1971,2020
SD,26_34,1_10k,7860,8009,2020
SD,26_34,10_25k,2711,3235,2020
SD,35_44,neg_zero,1507,1507,2020
SD,35_44,1_10k,4777,4814,2020
SD,35_44,10_25k,2838,4028,2020
SD,45_54,neg_zero,3190,3409,2020
SD,45_54,1_10k,3898,4053,2020
SD,45_54,10_25k,2621,3139,2020
SD,55_64,neg_zero,1816,1902,2020
SD,55_64,1_10k,4940,5197,2020
SD,55_64,10_25k,2353,3254,2020
SD,65_74,neg_zero,1208,1856,2020
SD,65_74,1_10k,2865,3133,2020
SD,65_74,10_25k,3019,4493,2020
SD,75p,neg_zero,146,235,2020
SD,75p,1_10k,2782,2887,2020
SD,75p,10_25k,3289,4289,2020
TN,18_25,neg_zero,149336,149453,2020
TN,18_25,1_10k,153890,155828,2020
TN,18_25,10_25k,46952,51199,2020
TN,26_34,neg_zero,46578,48222,2020
TN,26_34,1_10k,68328,70287,2020
TN,26_34,10_25k,41024,48994,2020
TN,35_44,neg_zero,31066,31733,2020
TN,35_44,1_10k,52351,54187,2020
TN,35_44,10_25k,33217,43806,2020
TN,45_54,neg_zero,27623,28274,2020
TN,45_54,1_10k,41689,44771,2020
TN,45_54,10_25k,28491,38662,2020
TN,55_64,neg_zero,30619,32989,2020
TN,55_64,1_10k,62092,65915,2020
TN,55_64,10_25k,38507,53673,2020
TN,65_74,neg_zero,7121,7729,2020
TN,65_74,1_10k,37374,41470,2020
TN,65_74,10_25k,32768,50077,2020
TN,75p,neg_zero,5688,5867,2020
TN,75p,1_10k,29225,30555,2020
TN,75p,10_25k,30299,40910,2020
TX,18_25,neg_zero,742762,746251,2020
TX,18_25,1_10k,751791,754857,2020
TX,18_25,10_25k,212684,229351,2020
TX,26_34,neg_zero,182421,186178,2020
TX,26_34,1_10k,249444,259794,2020
TX,26_34,10_25k,188602,233094,2020
TX,35_44,neg_zero,124276,129137,2020
TX,35_44,1_10k,181303,196921,2020
TX,35_44,10_25k,154634,212418,2020
TX,45_54,neg_zero,97697,101810,2020
TX,45_54,1_10k,164576,178739,2020
TX,45_54,10_25k,121052,173725,2020
TX,55_64,neg_zero,93408,100652,2020
TX,55_64,1_10k,205555,229528,2020
TX,55_64,10_25k,134939,199488,2020
TX,65_74,neg_zero,46362,51857,2020
TX,65_74,1_10k,139340,153002,2020
TX,65_74,10_25k,136630,207117,2020
TX,75p,neg_zero,38411,42982,2020
TX,75p,1_10k,133936,142871,2020
TX,75p,10_25k,116407,169157,2020
UT,18_25,neg_zero,47467,47467,2020
UT,18_25,1_10k,86467,87882,2020
UT,18_25,10_25k,35661,41492,2020
UT,26_34,neg_zero,11788,12283,2020
UT,26_34,1_10k,21311,22754,2020
UT,26_34,10_25k,13942,18437,2020
UT,35_44,neg_zero,7085,7367,2020
UT,35_44,1_10k,9608,10866,2020
UT,35_44,10_25k,10524,13913,2020
UT,45_54,neg_zero,5193,6062,2020
UT,45_54,1_10k,9892,10649,2020
UT,45_54,10_25k,6158,8031,2020
UT,55_64,neg_zero,4557,4734,2020
UT,55_64,1_10k,7182,7335,2020
UT,55_64,10_25k,7189,10736,2020
UT,65_74,neg_zero,2203,2259,2020
UT,65_74,1_10k,7160,8000,2020
UT,65_74,10_25k,8537,13952,2020
UT,75p,neg_zero,2693,3068,2020
UT,75p,1_10k,6758,7257,2020
UT,75p,10_25k,7189,11699,2020
VA,18_25,neg_zero,168011,168072,2020
VA,18_25,1_10k,205366,206022,2020
VA,18_25,10_25k,55208,57076,2020
VA,26_34,neg_zero,38992,39130,2020
VA,26_34,1_10k,61294,63404,2020
VA,26_34,10_25k,38332,43966,2020
VA,35_44,neg_zero,26746,27591,2020
VA,35_44,1_10k,38271,40050,2020
VA,35_44,10_25k,31504,40471,2020
VA,45_54,neg_zero,24296,24551,2020
VA,45_54,1_10k,45633,49719,2020
VA,45_54,10_25k,22456,30675,2020
VA,55_64,neg_zero,21526,22344,2020
VA,55_64,1_10k,62697,67581,2020
VA,55_64,10_25k,30786,43413,2020
VA,65_74,neg_zero,12052,13776,2020
VA,65_74,1_10k,34065,37214,2020
VA,65_74,10_25k,34899,52570,2020
VA,75p,neg_zero,10097,11160,2020
VA,75p,1_10k,34367,36519,2020
VA,75p,10_25k,28024,39844,2020
VT,18_25,neg_zero,8883,8883,2020
VT,18_25,1_10k,17272,17272,2020
VT,18_25,10_25k,5078,5078,2020
VT,26_34,neg_zero,2959,3027,2020
VT,26_34,1_10k,2617,2707,2020
VT,26_34,10_25k,2199,2589,2020
VT,35_44,neg_zero,562,733,2020
VT,35_44,1_10k,3217,3368,2020
VT,35_44,10_25k,2278,2793,2020
VT,45_54,neg_zero,845,845,2020
VT,45_54,1_10k,2737,2737,2020
VT,45_54,10_25k,2716,3077,2020
VT,55_64,neg_zero,2060,2060,2020
VT,55_64,1_10k,2586,2586,2020
VT,55_64,10_25k,4699,7095,2020
VT,65_74,neg_zero,681,681,2020
VT,65_74,1_10k,1458,1617,2020
VT,65_74,10_25k,4286,5784,2020
VT,75p,neg_zero,1020,1020,2020
VT,75p,1_10k,2308,2510,2020
VT,75p,10_25k,2303,3229,2020
WA,18_25,neg_zero,136434,136695,2020
WA,18_25,1_10k,151405,151944,2020
WA,18_25,10_25k,46696,48267,2020
WA,26_34,neg_zero,39576,40762,2020
WA,26_34,1_10k,56947,57719,2020
WA,26_34,10_25k,36039,41648,2020
WA,35_44,neg_zero,24245,25431,2020
WA,35_44,1_10k,43072,46138,2020
WA,35_44,10_25k,27049,33953,2020
WA,45_54,neg_zero,17969,18409,2020
WA,45_54,1_10k,36761,38862,2020
WA,45_54,10_25k,23490,31948,2020
WA,55_64,neg_zero,18040,19666,2020
WA,55_64,1_10k,48026,52163,2020
WA,55_64,10_25k,31589,42261,2020
WA,65_74,neg_zero,8835,10977,2020
WA,65_74,1_10k,30857,34684,2020
WA,65_74,10_25k,27563,39744,2020
WA,75p,neg_zero,8304,9184,2020
WA,75p,1_10k,25415,27885,2020
WA,75p,10_25k,17205,23879,2020
WI,18_25,neg_zero,69683,69729,2020
WI,18_25,1_10k,127286,127388,2020
WI,18_25,10_25k,47414,48928,2020
WI,26_34,neg_zero,19025,19421,2020
WI,26_34,1_10k,34769,35923,2020
WI,26_34,10_25k,24456,29164,2020
WI,35_44,neg_zero,17350,17559,2020
WI,35_44,1_10k,25390,25958,2020
WI,35_44,10_25k,22680,27429,2020
WI,45_54,neg_zero,13496,13619,2020
WI,45_54,1_10k,19416,20955,2020
WI,45_54,10_25k,17048,20764,2020
WI,55_64,neg_zero,14163,15210,2020
WI,55_64,1_10k,30617,33015,2020
WI,55_64,10_25k,23559,30313,2020
WI,65_74,neg_zero,6362,7773,2020
WI,65_74,1_10k,25281,27117,2020
WI,65_74,10_25k,28181,39485,2020
WI,75p,neg_zero,3865,4807,2020
WI,75p,1_10k,21130,22866,2020
WI,75p,10_25k,23991,34330,2020
WV,18_25,neg_zero,44480,44480,2020
WV,18_25,1_10k,43605,44117,2020
WV,18_25,10_25k,9996,10876,2020
WV,26_34,neg_zero,14986,15498,2020
WV,26_34,1_10k,16724,18117,2020
WV,26_34,10_25k,10397,13055,2020
WV,35_44,neg_zero,9917,10226,2020
WV,35_44,1_10k,17073,17938,2020
WV,35_44,10_25k,12128,16329,2020
WV,45_54,neg_zero,8800,8907,2020
WV,45_54,1_10k,13411,15318,2020
WV,45_54,10_25k,10412,14367,2020
WV,55_64,neg_zero,5122,5172,2020
WV,55_64,1_10k,20198,22342,2020
WV,55_64,10_25k,14403,22726,2020
WV,65_74,neg_zero,701,909,2020
WV,65_74,1_10k,10938,11200,2020
WV,65_74,10_25k,10098,14551,2020
WV,75p,neg_zero,775,775,2020
WV,75p,1_10k,11517,12403,2020
WV,75p,10_25k,8976,13640,2020
WY,18_25,neg_zero,8164,8164,2020
WY,18_25,1_10k,13383,13462,2020
WY,18_25,10_25k,3383,3446,2020
WY,26_34,neg_zero,1364,1364,2020
WY,26_34,1_10k,2523,2653,2020
WY,26_34,10_25k,2067,2088,2020
WY,35_44,neg_zero,777,777,2020
WY,35_44,1_10k,3828,3882,2020
WY,35_44,10_25k,1104,1274,2020
WY,45_54,neg_zero,930,930,2020
WY,45_54,1_10k,2426,2560,2020
WY,45_54,10_25k,672,1059,2020
WY,55_64,neg_zero,1425,1547,2020
WY,55_64,1_10k,3866,4222,2020
WY,55_64,10_25k,1376,1976,2020
WY,65_74,neg_zero,787,1291,2020
WY,65_74,1_10k,4035,4866,2020
WY,65_74,10_25k,1902,2621,2020
WY,75p,1_10k,2728,2909,2020
WY,75p,10_25k,2181,2664,2020
