state,gq_type,band,persons,year
WV,institutional,55_64,2397,2019
WV,institutional,65p,9057,2019
WV,institutional,u18,1206,2019
WV,other_noninstitutional,18_25,606,2019
WV,other_noninstitutional,26_34,306,2019
WV,other_noninstitutional,35_44,529,2019
WV,other_noninstitutional,45_54,736,2019
WV,other_noninstitutional,55_64,353,2019
WV,other_noninstitutional,65p,1457,2019
WV,other_noninstitutional,u18,132,2019
WY,dorm_student,18_25,4480,2019
WY,institutional,18_25,563,2019
WY,institutional,26_34,829,2019
WY,institutional,35_44,1512,2019
WY,institutional,45_54,242,2019
WY,institutional,55_64,645,2019
WY,institutional,65p,2796,2019
WY,institutional,u18,344,2019
WY,other_noninstitutional,18_25,613,2019
WY,other_noninstitutional,26_34,409,2019
WY,other_noninstitutional,35_44,161,2019
WY,other_noninstitutional,45_54,493,2019
WY,other_noninstitutional,55_64,167,2019
WY,other_noninstitutional,65p,732,2019
WY,other_noninstitutional,u18,254,2019
