state,age_band,income_tier,n_units,n_adults,year
MS,26_34,10_25k,22880,27799,2021
MS,26_34,25_50k,115,230,2021
MS,35_44,neg_zero,25765,26445,2021
MS,35_44,1_10k,38941,41295,2021
MS,35_44,10_25k,17559,21969,2021
MS,35_44,25_50k,301,602,2021
MS,45_54,neg_zero,18456,18918,2021
MS,45_54,1_10k,28146,30298,2021
MS,45_54,10_25k,17024,21939,2021
MS,45_54,25_50k,416,832,2021
MS,55_64,neg_zero,13214,13844,2021
MS,55_64,1_10k,37758,39482,2021
MS,55_64,10_25k,21137,28441,2021
MS,55_64,25_50k,267,534,2021
MS,65_74,neg_zero,4564,4864,2021
MS,65_74,1_10k,20155,21637,2021
MS,65_74,10_25k,25996,36006,2021
MS,65_74,25_50k,174,348,2021
MS,75p,neg_zero,3383,3757,2021
MS,75p,1_10k,21551,22870,2021
MS,75p,10_25k,17665,22485,2021
MS,75p,25_50k,217,434,2021
MT,18_25,neg_zero,22663,22663,2021
MT,18_25,1_10k,33357,33626,2021
MT,18_25,10_25k,9956,10348,2021
MT,26_34,neg_zero,5814,5991,2021
MT,26_34,1_10k,8991,9298,2021
MT,26_34,10_25k,5767,6771,2021
MT,26_34,25_50k,24,48,2021
MT,35_44,neg_zero,3798,3979,2021
MT,35_44,1_10k,6481,6731,2021
MT,35_44,10_25k,8729,9761,2021
MT,35_44,25_50k,185,370,2021
MT,45_54,neg_zero,1453,1502,2021
MT,45_54,1_10k,5239,5490,2021
MT,45_54,10_25k,3406,4509,2021
MT,55_64,neg_zero,3962,4253,2021
MT,55_64,1_10k,7585,8410,2021
MT,55_64,10_25k,4690,6433,2021
MT,65_74,neg_zero,1363,1823,2021
MT,65_74,1_10k,5806,6228,2021
MT,65_74,10_25k,5635,8051,2021
MT,75p,neg_zero,2038,2420,2021
MT,75p,1_10k,4550,4607,2021
MT,75p,10_25k,5099,7021,2021
MT,75p,25_50k,28,56,2021
NC,18_25,neg_zero,293814,294878,2021
NC,18_25,1_10k,270624,271557,2021
NC,18_25,10_25k,76411,80430,2021
NC,18_25,25_50k,827,1654,2021
NC,26_34,neg_zero,78003,79677,2021
NC,26_34,1_10k,100247,102915,2021
NC,26_34,10_25k,57779,67114,2021
NC,26_34,25_50k,512,1024,2021
NC,35_44,neg_zero,51172,53585,2021
NC,35_44,1_10k,79982,84264,2021
NC,35_44,10_25k,48278,60069,2021
NC,35_44,25_50k,1869,3738,2021
NC,45_54,neg_zero,48235,50227,2021
NC,45_54,1_10k,74879,79956,2021
NC,45_54,10_25k,44337,60358,2021
NC,45_54,25_50k,676,1352,2021
NC,55_64,neg_zero,41897,44659,2021
NC,55_64,1_10k,85792,91934,2021
NC,55_64,10_25k,60752,86029,2021
NC,55_64,25_50k,722,1444,2021
NC,65_74,neg_zero,17328,19481,2021
NC,65_74,1_10k,59128,64945,2021
NC,65_74,10_25k,64523,92759,2021
NC,65_74,25_50k,471,942,2021
NC,75p,neg_zero,19185,21618,2021
NC,75p,1_10k,51460,55232,2021
NC,75p,10_25k,48801,67255,2021
NC,75p,25_50k,82,164,2021
ND,18_25,neg_zero,15082,15082,2021
ND,18_25,1_10k,24983,25144,2021
ND,18_25,10_25k,5824,6103,2021
ND,26_34,neg_zero,3056,3056,2021
ND,26_34,1_10k,3773,3807,2021
ND,26_34,10_25k,2268,2946,2021
ND,35_44,neg_zero,2063,2110,2021
ND,35_44,1_10k,4777,4897,2021
ND,35_44,10_25k,2816,3636,2021
ND,45_54,neg_zero,1969,2016,2021
ND,45_54,1_10k,2218,2218,2021
ND,45_54,10_25k,1181,1603,2021
ND,45_54,25_50k,449,898,2021
ND,55_64,neg_zero,2420,2420,2021
ND,55_64,1_10k,3668,3796,2021
ND,55_64,10_25k,2336,3055,2021
ND,65_74,neg_zero,876,1005,2021
ND,65_74,1_10k,2855,3242,2021
ND,65_74,10_25k,3615,4997,2021
ND,65_74,25_50k,26,52,2021
ND,75p,neg_zero,2181,2181,2021
ND,75p,1_10k,3392,3469,2021
ND,75p,10_25k,3415,4899,2021
ND,75p,25_50k,43,86,2021
NE,18_25,neg_zero,32251,32251,2021
NE,18_25,1_10k,59121,59138,2021
NE,18_25,10_25k,17285,17911,2021
NE,26_34,neg_zero,7172,7409,2021
NE,26_34,1_10k,12379,13089,2021
NE,26_34,10_25k,7805,9378,2021
NE,26_34,25_50k,148,296,2021
NE,35_44,neg_zero,5638,5660,2021
NE,35_44,1_10k,8318,8953,2021
NE,35_44,10_25k,7166,8659,2021
NE,35_44,25_50k,618,1236,2021
NE,45_54,neg_zero,4033,4033,2021
NE,45_54,1_10k,5194,5353,2021
NE,45_54,10_25k,5267,6543,2021
NE,45_54,25_50k,70,140,2021
NE,55_64,neg_zero,3628,3824,2021
NE,55_64,1_10k,12890,13886,2021
NE,55_64,10_25k,6611,8779,2021
NE,55_64,25_50k,87,174,2021
NE,65_74,neg_zero,2015,2333,2021
NE,65_74,1_10k,10707,11362,2021
NE,65_74,10_25k,9261,14478,2021
NE,75p,neg_zero,4151,4600,2021
NE,75p,1_10k,7952,8365,2021
NE,75p,10_25k,6271,8185,2021
NH,18_25,neg_zero,23490,23490,2021
NH,18_25,1_10k,38565,38565,2021
NH,18_25,10_25k,8061,8076,2021
NH,26_34,neg_zero,8271,8271,2021
NH,26_34,1_10k,7131,7279,2021
NH,26_34,10_25k,4307,4518,2021
NH,35_44,neg_zero,5897,6107,2021
NH,35_44,1_10k,5797,5976,2021
NH,35_44,10_25k,6211,6895,2021
NH,45_54,neg_zero,4292,4360,2021
NH,45_54,1_10k,3580,3870,2021
NH,45_54,10_25k,3338,3742,2021
NH,55_64,neg_zero,4784,5058,2021
NH,55_64,1_10k,9821,10159,2021
NH,55_64,10_25k,5846,7690,2021
NH,55_64,25_50k,26,52,2021
NH,65_74,neg_zero,2303,2920,2021
NH,65_74,1_10k,5962,6636,2021
NH,65_74,10_25k,6338,8473,2021
NH,75p,neg_zero,2466,3086,2021
NH,75p,1_10k,5972,6402,2021
NH,75p,10_25k,5660,7758,2021
NJ,18_25,neg_zero,221214,221272,2021
NJ,18_25,1_10k,220573,221258,2021
NJ,18_25,10_25k,58391,60147,2021
NJ,26_34,neg_zero,63011,63337,2021
NJ,26_34,1_10k,76804,78743,2021
NJ,26_34,10_25k,35615,41530,2021
NJ,26_34,25_50k,675,1350,2021
NJ,35_44,neg_zero,45515,47298,2021
NJ,35_44,1_10k,47025,51058,2021
NJ,35_44,10_25k,40685,53885,2021
NJ,35_44,25_50k,1435,2870,2021
NJ,45_54,neg_zero,35352,37166,2021
NJ,45_54,1_10k,50899,57633,2021
NJ,45_54,10_25k,31306,41485,2021
NJ,45_54,25_50k,568,1136,2021
NJ,55_64,neg_zero,36877,38985,2021
NJ,55_64,1_10k,64473,70926,2021
NJ,55_64,10_25k,42188,58516,2021
NJ,55_64,25_50k,1362,2724,2021
NJ,65_74,neg_zero,23998,26899,2021
NJ,65_74,1_10k,51325,56136,2021
NJ,65_74,10_25k,42138,59950,2021
NJ,65_74,25_50k,65,130,2021
NJ,75p,neg_zero,25394,27671,2021
NJ,75p,1_10k,61232,64477,2021
NJ,75p,10_25k,37561,50862,2021
NM,18_25,neg_zero,74885,74910,2021
NM,18_25,1_10k,48170,48926,2021
NM,18_25,10_25k,16173,17394,2021
NM,18_25,25_50k,717,1434,2021
NM,26_34,neg_zero,26347,26856,2021
NM,26_34,1_10k,30623,32027,2021
NM,26_34,10_25k,11850,14831,2021
NM,26_34,25_50k,246,492,2021
NM,35_44,neg_zero,16455,16730,2021
NM,35_44,1_10k,24123,26840,2021
NM,35_44,10_25k,13767,17238,2021
NM,35_44,25_50k,66,132,2021
NM,45_54,neg_zero,15238,15545,2021
NM,45_54,1_10k,16910,18988,2021
NM,45_54,10_25k,12033,17027,2021
NM,45_54,25_50k,83,166,2021
NM,55_64,neg_zero,12099,13013,2021
NM,55_64,1_10k,22655,24414,2021
NM,55_64,10_25k,16021,22408,2021
NM,55_64,25_50k,33,66,2021
NM,65_74,neg_zero,4598,5226,2021
NM,65_74,1_10k,17417,19108,2021
NM,65_74,10_25k,11276,16268,2021
NM,75p,neg_zero,2737,3138,2021
NM,75p,1_10k,13437,14127,2021
NM,75p,10_25k,12102,16983,2021
NV,18_25,neg_zero,72234,72292,2021
NV,18_25,1_10k,57115,57261,2021
NV,18_25,10_25k,15393,16189,2021
NV,18_25,25_50k,322,644,2021
NV,26_34,neg_zero,29718,31128,2021
NV,26_34,1_10k,33032,34497,2021
NV,26_34,10_25k,15677,19886,2021
NV,26_34,25_50k,184,368,2021
NV,35_44,neg_zero,23806,25233,2021
NV,35_44,1_10k,25964,29580,2021
NV,35_44,10_25k,15405,19371,2021
NV,35_44,25_50k,250,500,2021
NV,45_54,neg_zero,19586,20313,2021
NV,45_54,1_10k,18111,20199,2021
NV,45_54,10_25k,12853,19278,2021
NV,45_54,25_50k,758,1516,2021
NV,55_64,neg_zero,21250,22383,2021
NV,55_64,1_10k,30118,33765,2021
NV,55_64,10_25k,16147,24766,2021
NV,55_64,25_50k,60,120,2021
NV,65_74,neg_zero,8345,9089,2021
NV,65_74,1_10k,19283,21489,2021
NV,65_74,10_25k,16656,24353,2021
NV,75p,neg_zero,6927,7780,2021
NV,75p,1_10k,16151,16931,2021
NV,75p,10_25k,14881,19643,2021
NY,18_25,neg_zero,564689,566258,2021
NY,18_25,1_10k,512953,516357,2021
NY,18_25,10_25k,123342,128045,2021
NY,18_25,25_50k,408,816,2021
NY,26_34,neg_zero,188275,190649,2021
NY,26_34,1_10k,215224,222658,2021
NY,26_34,10_25k,96968,115109,2021
NY,26_34,25_50k,1242,2484,2021
NY,35_44,neg_zero,126829,129401,2021
NY,35_44,1_10k,141947,148450,2021
NY,35_44,10_25k,90919,117435,2021
NY,35_44,25_50k,2416,4832,2021
NY,45_54,neg_zero,99802,103357,2021
NY,45_54,1_10k,146235,158079,2021
NY,45_54,10_25k,84733,107981,2021
NY,45_54,25_50k,1929,3858,2021
NY,55_64,neg_zero,107793,116283,2021
NY,55_64,1_10k,182417,198398,2021
NY,55_64,10_25k,114059,155052,2021
NY,55_64,25_50k,1365,2730,2021
NY,65_74,neg_zero,65466,74475,2021
NY,65_74,1_10k,156075,171490,2021
NY,65_74,10_25k,118743,169236,2021
NY,65_74,25_50k,1096,2192,2021
NY,75p,neg_zero,55657,61674,2021
NY,75p,1_10k,136239,142885,2021
NY,75p,10_25k,118224,159800,2021
NY,75p,25_50k,471,942,2021
OH,18_25,neg_zero,266446,266488,2021
OH,18_25,1_10k,316797,317818,2021
OH,18_25,10_25k,86984,90022,2021
OH,18_25,25_50k,485,970,2021
OH,26_34,neg_zero,90447,92050,2021
OH,26_34,1_10k,117260,120125,2021
OH,26_34,10_25k,58774,68494,2021
OH,26_34,25_50k,494,988,2021
OH,35_44,neg_zero,53904,55558,2021
OH,35_44,1_10k,80157,84207,2021
OH,35_44,10_25k,60615,73188,2021
OH,35_44,25_50k,316,632,2021
OH,45_54,neg_zero,48506,49090,2021
OH,45_54,1_10k,77639,82531,2021
OH,45_54,10_25k,43792,55126,2021
OH,45_54,25_50k,1130,2260,2021
OH,55_64,neg_zero,45198,47257,2021
OH,55_64,1_10k,116659,124345,2021
OH,55_64,10_25k,59666,80222,2021
OH,55_64,25_50k,1758,3516,2021
OH,65_74,neg_zero,20095,22150,2021
OH,65_74,1_10k,69969,74974,2021
OH,65_74,10_25k,56212,77631,2021
OH,65_74,25_50k,161,322,2021
OH,75p,neg_zero,18440,19517,2021
OH,75p,1_10k,65791,68971,2021
OH,75p,10_25k,46304,61521,2021
OH,75p,25_50k,251,502,2021
OK,18_25,neg_zero,108124,108422,2021
OK,18_25,1_10k,103850,105726,2021
OK,18_25,10_25k,31788,34148,2021
OK,18_25,25_50k,376,752,2021
OK,26_34,neg_zero,30610,31275,2021
OK,26_34,1_10k,38628,40341,2021
OK,26_34,10_25k,25176,30785,2021
OK,26_34,25_50k,511,1022,2021
OK,35_44,neg_zero,28068,28701,2021
OK,35_44,1_10k,33568,35900,2021
OK,35_44,10_25k,22239,28952,2021
OK,35_44,25_50k,1144,2288,2021
OK,45_54,neg_zero,23986,24503,2021
OK,45_54,1_10k,23863,25867,2021
OK,45_54,10_25k,16906,23364,2021
OK,45_54,25_50k,1249,2498,2021
OK,55_64,neg_zero,19254,20011,2021
OK,55_64,1_10k,34857,37676,2021
OK,55_64,10_25k,20666,27428,2021
OK,55_64,25_50k,1007,2014,2021
OK,65_74,neg_zero,6632,6981,2021
OK,65_74,1_10k,20134,21295,2021
OK,65_74,10_25k,26071,36625,2021
OK,65_74,25_50k,176,352,2021
OK,75p,neg_zero,4830,4971,2021
OK,75p,1_10k,18870,20240,2021
OK,75p,10_25k,18257,24417,2021
OK,75p,25_50k,204,408,2021
OR,18_25,neg_zero,85769,86007,2021
OR,18_25,1_10k,107853,108132,2021
OR,18_25,10_25k,33695,35720,2021
OR,18_25,25_50k,209,418,2021
OR,26_34,neg_zero,30000,30297,2021
OR,26_34,1_10k,43534,45444,2021
OR,26_34,10_25k,23421,27149,2021
OR,26_34,25_50k,869,1738,2021
OR,35_44,neg_zero,19747,19929,2021
OR,35_44,1_10k,29841,31162,2021
OR,35_44,10_25k,20631,26530,2021
OR,35_44,25_50k,242,484,2021
OR,45_54,neg_zero,18827,19069,2021
OR,45_54,1_10k,26515,28605,2021
OR,45_54,10_25k,15328,19941,2021
OR,45_54,25_50k,85,170,2021
OR,55_64,neg_zero,22200,23468,2021
OR,55_64,1_10k,30683,33458,2021
OR,55_64,10_25k,21847,28351,2021
OR,55_64,25_50k,273,546,2021
OR,65_74,neg_zero,7511,8599,2021
OR,65_74,1_10k,23619,26940,2021
OR,65_74,10_25k,23673,33809,2021
OR,65_74,25_50k,251,502,2021
OR,75p,neg_zero,5786,6633,2021
OR,75p,1_10k,22603,23607,2021
OR,75p,10_25k,16537,23829,2021
PA,18_25,neg_zero,280983,281066,2021
PA,18_25,1_10k,365672,367302,2021
PA,18_25,10_25k,86354,88747,2021
PA,18_25,25_50k,164,328,2021
PA,26_34,neg_zero,90994,92215,2021
PA,26_34,1_10k,116460,120573,2021
PA,26_34,10_25k,62893,70634,2021
PA,26_34,25_50k,415,830,2021
PA,35_44,neg_zero,69311,70260,2021
PA,35_44,1_10k,86743,91386,2021
PA,35_44,10_25k,55646,67627,2021
PA,35_44,25_50k,1130,2260,2021
PA,45_54,neg_zero,55301,57489,2021
PA,45_54,1_10k,77089,81165,2021
PA,45_54,10_25k,41361,52525,2021
PA,45_54,25_50k,330,660,2021
PA,55_64,neg_zero,55990,59179,2021
PA,55_64,1_10k,106342,116572,2021
PA,55_64,10_25k,59719,80668,2021
PA,55_64,25_50k,819,1638,2021
PA,65_74,neg_zero,26823,30477,2021
PA,65_74,1_10k,72807,79575,2021
PA,65_74,10_25k,68067,100824,2021
PA,65_74,25_50k,117,234,2021
PA,75p,neg_zero,31231,33721,2021
PA,75p,1_10k,75288,79484,2021
PA,75p,10_25k,55313,75182,2021
PA,75p,25_50k,670,1340,2021
RI,18_25,neg_zero,22905,22905,2021
RI,18_25,1_10k,48762,48762,2021
RI,18_25,10_25k,9109,9109,2021
RI,26_34,neg_zero,5054,5054,2021
RI,26_34,1_10k,7930,8185,2021
RI,26_34,10_25k,8291,8935,2021
RI,35_44,neg_zero,4832,5131,2021
RI,35_44,1_10k,6395,6629,2021
RI,35_44,10_25k,4349,4613,2021
RI,45_54,neg_zero,3158,3249,2021
RI,45_54,1_10k,4638,5083,2021
RI,45_54,10_25k,3831,5190,2021
RI,55_64,neg_zero,3280,3505,2021
RI,55_64,1_10k,7006,7520,2021
RI,55_64,10_25k,5913,8377,2021
RI,55_64,25_50k,227,454,2021
RI,65_74,neg_zero,2628,2980,2021
RI,65_74,1_10k,6895,7741,2021
RI,65_74,10_25k,5335,7265,2021
RI,65_74,25_50k,72,144,2021
RI,75p,neg_zero,2652,2745,2021
RI,75p,1_10k,6411,6642,2021
RI,75p,10_25k,5138,6252,2021
SC,18_25,neg_zero,137216,137426,2021
SC,18_25,1_10k,143367,143853,2021
SC,18_25,10_25k,43373,44605,2021
SC,18_25,25_50k,45,90,2021
SC,26_34,neg_zero,44039,44445,2021
SC,26_34,1_10k,57888,59770,2021
SC,26_34,10_25k,24781,28118,2021
SC,26_34,25_50k,922,1844,2021
SC,35_44,neg_zero,34738,35926,2021
SC,35_44,1_10k,38245,40563,2021
SC,35_44,10_25k,27539,32766,2021
SC,35_44,25_50k,1079,2158,2021
SC,45_54,neg_zero,24380,25373,2021
SC,45_54,1_10k,35306,37993,2021
SC,45_54,10_25k,24081,31447,2021
SC,45_54,25_50k,523,1046,2021
SC,55_64,neg_zero,26994,28794,2021
SC,55_64,1_10k,43796,47995,2021
SC,55_64,10_25k,35394,51322,2021
SC,55_64,25_50k,1276,2552,2021
SC,65_74,neg_zero,7203,8440,2021
SC,65_74,1_10k,33863,36480,2021
SC,65_74,10_25k,36158,52889,2021
SC,65_74,25_50k,378,756,2021
SC,75p,neg_zero,7729,8669,2021
SC,75p,1_10k,28305,29863,2021
SC,75p,10_25k,27198,34727,2021
SD,18_25,neg_zero,21710,21710,2021
SD,18_25,1_10k,26043,26043,2021
SD,18_25,10_25k,8365,8874,2021
SD,26_34,neg_zero,3482,3482,2021
SD,26_34,1_10k,6717,6717,2021
SD,26_34,10_25k,3267,4483,2021
SD,35_44,neg_zero,4425,4425,2021
SD,35_44,1_10k,5338,5338,2021
SD,35_44,10_25k,2628,3081,2021
SD,45_54,neg_zero,3527,3931,2021
SD,45_54,1_10k,4059,4150,2021
SD,45_54,10_25k,2234,2570,2021
SD,55_64,neg_zero,2250,2337,2021
SD,55_64,1_10k,5273,5916,2021
SD,55_64,10_25k,2689,3615,2021
SD,65_74,neg_zero,1723,2311,2021
SD,65_74,1_10k,3416,3960,2021
SD,65_74,10_25k,6480,8689,2021
SD,75p,neg_zero,571,643,2021
SD,75p,1_10k,4207,4251,2021
SD,75p,10_25k,3775,5336,2021
TN,18_25,neg_zero,185357,185469,2021
TN,18_25,1_10k,185549,186634,2021
TN,18_25,10_25k,47560,50239,2021
TN,18_25,25_50k,475,950,2021
TN,26_34,neg_zero,58554,59254,2021
TN,26_34,1_10k,63573,66187,2021
TN,26_34,10_25k,38523,48397,2021
TN,26_34,25_50k,666,1332,2021
TN,35_44,neg_zero,44838,45805,2021
TN,35_44,1_10k,56040,59813,2021
TN,35_44,10_25k,31198,39805,2021
TN,35_44,25_50k,1312,2624,2021
TN,45_54,neg_zero,34594,35416,2021
TN,45_54,1_10k,46309,49445,2021
TN,45_54,10_25k,29587,40812,2021
TN,45_54,25_50k,2025,4050,2021
TN,55_64,neg_zero,38249,40852,2021
TN,55_64,1_10k,64754,70584,2021
TN,55_64,10_25k,42449,58109,2021
TN,55_64,25_50k,1018,2036,2021
TN,65_74,neg_zero,10778,13593,2021
TN,65_74,1_10k,41922,43949,2021
TN,65_74,10_25k,45130,62146,2021
TN,65_74,25_50k,388,776,2021
TN,75p,neg_zero,9561,10305,2021
TN,75p,1_10k,29374,30354,2021
TN,75p,10_25k,30783,43109,2021
TN,75p,25_50k,329,658,2021
TX,18_25,neg_zero,837568,838741,2021
TX,18_25,1_10k,713047,719775,2021
TX,18_25,10_25k,223579,243628,2021
TX,18_25,25_50k,1808,3616,2021
TX,26_34,neg_zero,257459,262501,2021
TX,26_34,1_10k,275021,287557,2021
TX,26_34,10_25k,171594,210856,2021
TX,26_34,25_50k,7329,14658,2021
TX,35_44,neg_zero,178657,183783,2021
TX,35_44,1_10k,193851,210177,2021
TX,35_44,10_25k,162575,221391,2021
TX,35_44,25_50k,5586,11172,2021
TX,45_54,neg_zero,138809,145124,2021
TX,45_54,1_10k,156842,172648,2021
TX,45_54,10_25k,140505,201304,2021
TX,45_54,25_50k,5632,11264,2021
TX,55_64,neg_zero,138392,148882,2021
TX,55_64,1_10k,202064,225082,2021
TX,55_64,10_25k,143451,212323,2021
TX,55_64,25_50k,4431,8862,2021
TX,65_74,neg_zero,62094,71327,2021
TX,65_74,1_10k,180452,200942,2021
TX,65_74,10_25k,149473,227631,2021
TX,65_74,25_50k,2485,4970,2021
TX,75p,neg_zero,50409,55455,2021
TX,75p,1_10k,151782,159599,2021
TX,75p,10_25k,116709,171483,2021
TX,75p,25_50k,406,812,2021
UT,18_25,neg_zero,49513,49620,2021
UT,18_25,1_10k,91150,93454,2021
UT,18_25,10_25k,31685,37071,2021
UT,18_25,25_50k,631,1262,2021
UT,26_34,neg_zero,18387,19308,2021
UT,26_34,1_10k,22462,23234,2021
UT,26_34,10_25k,13316,16821,2021
UT,26_34,25_50k,553,1106,2021
UT,35_44,neg_zero,11095,11818,2021
UT,35_44,1_10k,14154,15392,2021
UT,35_44,10_25k,11171,14023,2021
UT,35_44,25_50k,282,564,2021
UT,45_54,neg_zero,9764,9818,2021
UT,45_54,1_10k,12196,12866,2021
UT,45_54,10_25k,7726,9644,2021
UT,45_54,25_50k,434,868,2021
UT,55_64,neg_zero,7649,8599,2021
UT,55_64,1_10k,14709,16200,2021
UT,55_64,10_25k,7586,11290,2021
UT,55_64,25_50k,54,108,2021
UT,65_74,neg_zero,3962,4379,2021
UT,65_74,1_10k,11701,12901,2021
UT,65_74,10_25k,8088,12774,2021
UT,75p,neg_zero,3875,4338,2021
UT,75p,1_10k,8632,9429,2021
UT,75p,10_25k,8171,12383,2021
VA,18_25,neg_zero,216048,216526,2021
VA,18_25,1_10k,242869,243364,2021
VA,18_25,10_25k,60788,63566,2021
VA,18_25,25_50k,482,964,2021
VA,26_34,neg_zero,61281,61929,2021
VA,26_34,1_10k,68508,71628,2021
VA,26_34,10_25k,31739,37383,2021
VA,26_34,25_50k,943,1886,2021
VA,35_44,neg_zero,44903,45821,2021
VA,35_44,1_10k,49603,52985,2021
VA,35_44,10_25k,38891,46933,2021
VA,35_44,25_50k,191,382,2021
VA,45_54,neg_zero,33890,35339,2021
VA,45_54,1_10k,43869,47295,2021
VA,45_54,10_25k,27367,37665,2021
VA,45_54,25_50k,1068,2136,2021
VA,55_64,neg_zero,36148,37021,2021
VA,55_64,1_10k,56683,62210,2021
VA,55_64,10_25k,32545,46074,2021
VA,55_64,25_50k,1191,2382,2021
VA,65_74,neg_zero,18241,19510,2021
VA,65_74,1_10k,41702,45706,2021
VA,65_74,10_25k,34355,47848,2021
VA,65_74,25_50k,499,998,2021
VA,75p,neg_zero,12780,13854,2021
VA,75p,1_10k,35719,37488,2021
VA,75p,10_25k,35475,47719,2021
VA,75p,25_50k,35,70,2021
VT,18_25,neg_zero,14347,14414,2021
VT,18_25,1_10k,26699,26699,2021
VT,18_25,10_25k,4453,4453,2021
VT,26_34,neg_zero,1955,1955,2021
VT,26_34,1_10k,4067,4131,2021
VT,26_34,10_25k,3290,3436,2021
VT,35_44,neg_zero,1713,1713,2021
VT,35_44,1_10k,2194,2194,2021
VT,35_44,10_25k,3387,3565,2021
VT,45_54,neg_zero,1727,2141,2021
VT,45_54,1_10k,2942,3032,2021
VT,45_54,10_25k,1986,2285,2021
VT,55_64,neg_zero,1149,1149,2021
VT,55_64,1_10k,5422,6018,2021
VT,55_64,10_25k,2840,3770,2021
VT,65_74,neg_zero,1229,1325,2021
VT,65_74,1_10k,2536,3015,2021
VT,65_74,10_25k,4087,4790,2021
VT,75p,neg_zero,960,1016,2021
VT,75p,1_10k,2800,2854,2021
VT,75p,10_25k,3089,4143,2021
WA,18_25,neg_zero,152976,153174,2021
WA,18_25,1_10k,170194,170487,2021
WA,18_25,10_25k,44797,46980,2021
WA,18_25,25_50k,207,414,2021
WA,26_34,neg_zero,53863,54570,2021
WA,26_34,1_10k,69049,71291,2021
WA,26_34,10_25k,25665,30077,2021
WA,26_34,25_50k,645,1290,2021
WA,35_44,neg_zero,39822,41026,2021
WA,35_44,1_10k,45488,48882,2021
WA,35_44,10_25k,28830,36191,2021
WA,35_44,25_50k,433,866,2021
WA,45_54,neg_zero,26579,28030,2021
WA,45_54,1_10k,37505,38901,2021
WA,45_54,10_25k,20328,25254,2021
WA,45_54,25_50k,571,1142,2021
WA,55_64,neg_zero,27018,29277,2021
WA,55_64,1_10k,55443,58713,2021
WA,55_64,10_25k,31355,43543,2021
WA,55_64,25_50k,829,1658,2021
WA,65_74,neg_zero,13809,16382,2021
WA,65_74,1_10k,40224,43830,2021
WA,65_74,10_25k,30067,43683,2021
WA,65_74,25_50k,103,206,2021
WA,75p,neg_zero,9910,12483,2021
WA,75p,1_10k,31959,34119,2021
WA,75p,10_25k,23039,32616,2021
WA,75p,25_50k,640,1280,2021
WI,18_25,neg_zero,101690,101798,2021
WI,18_25,1_10k,158675,159331,2021
WI,18_25,10_25k,49242,49817,2021
WI,26_34,neg_zero,29653,30194,2021
WI,26_34,1_10k,36675,37906,2021
WI,26_34,10_25k,33480,36520,2021
WI,26_34,25_50k,68,136,2021
WI,35_44,neg_zero,22692,22846,2021
WI,35_44,1_10k,28625,29484,2021
WI,35_44,10_25k,23362,28003,2021
WI,35_44,25_50k,19,38,2021
WI,45_54,neg_zero,20087,20950,2021
WI,45_54,1_10k,26291,26968,2021
WI,45_54,10_25k,21473,25246,2021
WI,45_54,25_50k,423,846,2021
WI,55_64,neg_zero,14253,14822,2021
WI,55_64,1_10k,32459,34590,2021
WI,55_64,10_25k,31504,41783,2021
WI,55_64,25_50k,195,390,2021
WI,65_74,neg_zero,7791,8404,2021
WI,65_74,1_10k,27831,32056,2021
WI,65_74,10_25k,26996,37210,2021
WI,65_74,25_50k,221,442,2021
WI,75p,neg_zero,8732,9813,2021
WI,75p,1_10k,23385,24218,2021
WI,75p,10_25k,22293,30957,2021
WV,18_25,neg_zero,57858,58013,2021
WV,18_25,1_10k,50881,51342,2021
WV,18_25,10_25k,14142,14984,2021
WV,26_34,neg_zero,16985,17373,2021
WV,26_34,1_10k,19904,20915,2021
WV,26_34,10_25k,14243,16947,2021
WV,26_34,25_50k,169,338,2021
WV,35_44,neg_zero,17938,18125,2021
WV,35_44,1_10k,21640,22672,2021
WV,35_44,10_25k,9426,12549,2021
WV,45_54,neg_zero,11846,12561,2021
WV,45_54,1_10k,20092,20442,2021
WV,45_54,10_25k,9832,14139,2021
WV,45_54,25_50k,290,580,2021
WV,55_64,neg_zero,8277,8658,2021
WV,55_64,1_10k,22253,24143,2021
WV,55_64,10_25k,14122,20750,2021
WV,55_64,25_50k,761,1522,2021
WV,65_74,neg_zero,2488,2651,2021
WV,65_74,1_10k,14651,16262,2021
WV,65_74,10_25k,13314,19533,2021
WV,65_74,25_50k,136,272,2021
WV,75p,neg_zero,1364,1428,2021
WV,75p,1_10k,9471,9850,2021
WV,75p,10_25k,10095,14048,2021
WY,18_25,neg_zero,8938,8938,2021
WY,18_25,1_10k,16810,17010,2021
WY,18_25,10_25k,4876,5403,2021
WY,26_34,neg_zero,2168,2168,2021
WY,26_34,1_10k,5122,5240,2021
WY,26_34,10_25k,2545,3642,2021
WY,35_44,neg_zero,2903,2903,2021
WY,35_44,1_10k,3159,3651,2021
WY,35_44,10_25k,2196,2594,2021
WY,35_44,25_50k,211,422,2021
WY,45_54,neg_zero,2052,2052,2021
WY,45_54,1_10k,2807,3085,2021
WY,45_54,10_25k,3477,4199,2021
WY,45_54,25_50k,116,232,2021
WY,55_64,neg_zero,1118,1164,2021
WY,55_64,1_10k,3852,4059,2021
WY,55_64,10_25k,1896,2487,2021
WY,55_64,25_50k,330,660,2021
WY,65_74,neg_zero,768,1241,2021
WY,65_74,1_10k,2130,2310,2021
WY,65_74,10_25k,2523,3636,2021
WY,75p,neg_zero,731,763,2021
WY,75p,1_10k,1487,1511,2021
WY,75p,10_25k,1407,1958,2021
