group_dimension,year,group,income_cutoff,share_income,share_consumption,measure,dollars_B,avg,pct_chg_ati
Income,2031,Top 0.1%,4296285,0.10026141151141002,0.011456032471063221,guns,0.016603623787164866,87.40439833733434,-9.289631322462136e-6
Income,2031,Top 0.1%,4296285,0.10026141151141002,0.011456032471063221,alcohol,0.11451177169809702,602.8101236280426,-6.406867288691552e-5
Income,2031,Top 0.1%,4296285,0.10026141151141002,0.011456032471063221,tobacco,0.001993716692359993,10.495275620827652,-1.115472939574808e-6
Income,2031,Top 0.1%,4296285,0.10026141151141002,0.011456032471063221,carried_interest,5.4764894343267,28829.204404048258,-0.0030640641126536447
Income,2031,Top 0.1%,4296285,0.10026141151141002,0.011456032471063221,qsbs,5.19578277410969,27351.51513211253,-0.002907010362424042
Income,2031,Top 0.1%,4296285,0.10026141151141002,0.011456032471063221,oz,3.6890057696178795,19419.575743799895,-0.0020639773573210697
Income,2031,Top 0.1%,4296285,0.10026141151141002,0.011456032471063221,all_excises,1.6020028208283859,8433.224848027397,-8.963112976905889e-4
Income,2031,Top 0.1%,4296285,0.10026141151141002,0.011456032471063221,all_income_tax,14.361277978054268,75600.29527996069,-0.008035051832398755
Income,2031,Top 0.1%,4296285,0.10026141151141002,0.011456032471063221,all_measures,15.963280798882655,84033.52012798809,-0.008931363130089345
Income,2031,Negative income,-1731691270,-0.024709755010617333,0.009262332606800885,carbon,0.9860541405031462,515.7831022515048,0.0015562976755578212
Income,2031,Negative income,-1731691270,-0.024709755010617333,0.009262332606800885,gambling,0.0465239131311843,24.335629513646566,7.34290896308904e-5
Income,2031,Negative income,-1731691270,-0.024709755010617333,0.009262332606800885,guns,0.0030055131858264133,1.5721174438275227,4.743627142596137e-6
Income,2031,Negative income,-1731691270,-0.024709755010617333,0.009262332606800885,alcohol,0.13086599316068442,68.45310532056598,2.0654691522477216e-4
Income,2031,Negative income,-1731691270,-0.024709755010617333,0.009262332606800885,tobacco,0.00580613286600442,3.037059628575867,9.163869114460373e-6
Income,2031,Negative income,-1731691270,-0.024709755010617333,0.009262332606800885,carried_interest,0.061250558735892635,32.03881196961103,9.667228022453941e-5
Income,2031,Negative income,-1731691270,-0.024709755010617333,0.009262332606800885,qsbs,0.1504968848431613,78.72159038243554,2.375305193085974e-4
Income,2031,Negative income,-1731691270,-0.024709755010617333,0.009262332606800885,oz,0.10685278823864451,55.89232917152923,1.6864666870910417e-4
Income,2031,Negative income,-1731691270,-0.024709755010617333,0.009262332606800885,all_excises,1.1722556928468457,613.1810141581208,0.0018501811766705402
Income,2031,Negative income,-1731691270,-0.024709755010617333,0.009262332606800885,all_income_tax,0.3186002318176984,166.6527315235758,5.02849468242241e-4
Income,2031,Negative income,-1731691270,-0.024709755010617333,0.009262332606800885,all_measures,1.4908559246645443,779.8337456816965,0.002353030644912781
Income,2031,Overall,-1731691270,1,1,carbon,106.1,552.9952862718432,-0.0054475005821454205
Income,2031,Overall,-1731691270,1,1,gambling,11.88,61.918793599524,-6.099557673504958e-4
Income,2031,Overall,-1731691270,1,1,guns,1.01,5.264139859892192,-5.18565088404041e-5
Income,2031,Overall,-1731691270,1,1,alcohol,20.4,106.32520113049576,-0.0010473987924200432
Income,2031,Overall,-1731691270,1,1,tobacco,0.36,1.8763270787734545,-1.8483508101530175e-5
Income,2031,Overall,-1731691270,1,1,carried_interest,8.1,42.217359272402724,-4.158789322844289e-4
Income,2031,Overall,-1731691270,1,1,qsbs,10,52.12019663259596,-5.134307805980604e-4
Income,2031,Overall,-1731691270,1,1,oz,7.1,37.00533960914313,-3.645358542246229e-4
Income,2031,Overall,-1731691270,1,1,all_excises,139.75,728.3797479405285,-0.0071751951588578935
Income,2031,Overall,-1731691270,1,1,all_income_tax,25.2,131.34289551414182,-0.0012938455671071122
Income,2031,Overall,-1731691270,1,1,all_measures,164.95,859.7226434546703,-0.008469040725965006
Income,2032,Quintile 1,0,0.021511436019962995,0.10196538029192002,carbon,11.357096682767974,297.5840112589277,-0.02159041594877713
Income,2032,Quintile 1,0,0.021511436019962995,0.10196538029192002,gambling,0.4919044032916084,12.889111502374687,-9.351351820589071e-4
Income,2032,Quintile 1,0,0.021511436019962995,0.10196538029192002,guns,0.031699224634343,0.8305980554694486,-6.0261831366428484e-5
Income,2032,Quintile 1,0,0.021511436019962995,0.10196538029192002,alcohol,1.9055408678661627,49.92988181018341,-0.003622529691681479
Income,2032,Quintile 1,0,0.021511436019962995,0.10196538029192002,tobacco,0.06802394420210474,1.7823955138138508,-1.2931696284916203e-4
Income,2032,Quintile 1,0,0.021511436019962995,0.10196538029192002,carried_interest,0.002707234121526194,0.07093622708373866,-5.146589166856256e-6
Income,2032,Quintile 1,0,0.021511436019962995,0.10196538029192002,qsbs,0.018157961406579964,0.47578348081280136,-3.4519204203371754e-5
Income,2032,Quintile 1,0,0.021511436019962995,0.10196538029192002,oz,0.008819581254624554,0.2310948335376464,-1.6766470613066283e-5
Income,2032,Quintile 1,0,0.021511436019962995,0.10196538029192002,all_excises,13.854265122762193,363.0159981407691,-0.02633765961673311
Income,2032,Quintile 1,0,0.021511436019962995,0.10196538029192002,all_income_tax,0.029684776782730713,0.7778145414341864,-5.6432263983294294e-5
Income,2032,Quintile 1,0,0.021511436019962995,0.10196538029192002,all_measures,13.883949899544923,363.7938126822033,-0.0263940918807164
Income,2032,Quintile 2,27415,0.059256399160032454,0.13265297014334362,carbon,14.721305576102585,385.6954691622965,-0.010479757560438778
Income,2032,Quintile 2,27415,0.059256399160032454,0.13265297014334362,gambling,0.7430171546700971,19.466911313309506,-5.289367579482815e-4
Income,2032,Quintile 2,27415,0.059256399160032454,0.13265297014334362,guns,0.12332006436051313,3.2309627590275936,-8.778870665749968e-5
Income,2032,Quintile 2,27415,0.059256399160032454,0.13265297014334362,alcohol,2.219805613037654,58.1584943634004,-0.0015802283660016653
Income,2032,Quintile 2,27415,0.059256399160032454,0.13265297014334362,tobacco,0.06459675394928108,1.6924229438776088,-4.598493775434586e-5
Income,2032,Quintile 2,27415,0.059256399160032454,0.13265297014334362,carried_interest,0.0058270920328041455,0.15266872790771105,-4.148172284751864e-6
Income,2032,Quintile 2,27415,0.059256399160032454,0.13265297014334362,qsbs,0.04862511435501006,1.2739689558968526,-3.461509627354847e-5
Income,2032,Quintile 2,27415,0.059256399160032454,0.13265297014334362,oz,0.023617912686719172,0.618784921435614,-1.6813046761437827e-5
Income,2032,Quintile 2,27415,0.059256399160032454,0.13265297014334362,all_excises,17.87204516212013,468.2442605419116,-0.01272269632880057
Income,2032,Quintile 2,27415,0.059256399160032454,0.13265297014334362,all_income_tax,0.07807011907453337,2.045422605240178,-5.5576315319738166e-5
Income,2032,Quintile 2,27415,0.059256399160032454,0.13265297014334362,all_measures,17.950115281194662,470.2896831471518,-0.012778272644120308
Income,2032,Quintile 3,54400,0.10698044063706635,0.15897624305300936,carbon,17.57928492326954,460.5813554703517,-0.007552721519106581
Income,2032,Quintile 3,54400,0.10698044063706635,0.15897624305300936,gambling,1.5215430097950555,39.86478090074132,-6.537120640847986e-4
Income,2032,Quintile 3,54400,0.10698044063706635,0.15897624305300936,guns,0.13653635414860119,3.5772842490026973,-5.8661149450594505e-5
Income,2032,Quintile 3,54400,0.10698044063706635,0.15897624305300936,alcohol,3.315178294844241,86.85844272562497,-0.0014243251961859821
Income,2032,Quintile 3,54400,0.10698044063706635,0.15897624305300936,tobacco,0.0799537409477955,2.0948066170721105,-3.4351132166368904e-5
Income,2032,Quintile 3,54400,0.10698044063706635,0.15897624305300936,carried_interest,0.035401495752061474,0.9275274261912232,-1.5209813137577033e-5
Income,2032,Quintile 3,54400,0.10698044063706635,0.15897624305300936,qsbs,0.12957061890904434,3.394780364886461,-5.5668407785058375e-5
Income,2032,Quintile 3,54400,0.10698044063706635,0.15897624305300936,oz,0.06293430061296439,1.6488933200877096,-2.703894092417121e-5
Income,2032,Quintile 3,54400,0.10698044063706635,0.15897624305300936,all_excises,22.632496323005235,592.9766699627928,-0.009723771060994325
Income,2032,Quintile 3,54400,0.10698044063706635,0.15897624305300936,all_income_tax,0.22790641527407018,5.971201111165394,-9.791716184680662e-5
Income,2032,Quintile 3,54400,0.10698044063706635,0.15897624305300936,all_measures,22.860402738279305,598.9478710739581,-0.009821688222841131
Income,2032,Quintile 4,92905,0.18871152715033196,0.21908944268644295,carbon,24.260456808095075,635.6676399065556,-0.006147888048645769
Income,2032,Quintile 4,92905,0.18871152715033196,0.21908944268644295,gambling,2.569001800977299,67.31247167604984,-6.510155845007738e-4
Income,2032,Quintile 4,92905,0.18871152715033196,0.21908944268644295,guns,0.18431655644682896,4.829425569314286,-4.670800568639327e-5
Income,2032,Quintile 4,92905,0.18871152715033196,0.21908944268644295,alcohol,5.254187297045859,137.66916530713073,-0.001331473497979489
Income,2032,Quintile 4,92905,0.18871152715033196,0.21908944268644295,tobacco,0.07412714146354173,1.9422645434865091,-1.878469851944086e-5
Income,2032,Quintile 4,92905,0.18871152715033196,0.21908944268644295,carried_interest,0.07239328688483496,1.8968344323923128,-1.8345319165340473e-5
Income,2032,Quintile 4,92905,0.18871152715033196,0.21908944268644295,qsbs,0.33125666842440105,8.679521011755478,-8.394437619002514e-5
Income,2032,Quintile 4,92905,0.18871152715033196,0.21908944268644295,oz,0.16089609609185193,4.2157673485669465,-4.077298272086935e-5
Income,2032,Quintile 4,92905,0.18871152715033196,0.21908944268644295,all_excises,32.3420896040286,847.4209670025369,-0.008195869835331866
Income,2032,Quintile 4,92905,0.18871152715033196,0.21908944268644295,all_income_tax,0.5645460514010879,14.792122792714737,-1.4306267807623498e-4
Income,2032,Quintile 4,92905,0.18871152715033196,0.21908944268644295,all_measures,32.90663565542969,862.2130897952517,-0.008338932513408101
Income,2032,Quintile 5,170660,0.6480813610500517,0.3781353576129229,carbon,42.15932917062979,1104.5515589603342,-0.0033377083210820555
Income,2032,Quintile 5,170660,0.6480813610500517,0.3781353576129229,gambling,7.006476554173506,183.56588572388256,-5.54695142365376e-4
Income,2032,Quintile 5,170660,0.6480813610500517,0.3781353576129229,guns,0.5710309139581405,14.960700244405393,-4.5207897530801846e-5
Income,2032,Quintile 5,170660,0.6480813610500517,0.3781353576129229,alcohol,8.668816294811156,227.1182853508239,-6.863007749487558e-4
Income,2032,Quintile 5,170660,0.6480813610500517,0.3781353576129229,tobacco,0.07737940498364627,2.0272984434878465,-6.126043487291008e-6
Income,2032,Quintile 5,170660,0.6480813610500517,0.3781353576129229,carried_interest,9.014542443658831,236.1761229444325,-7.136715388229689e-4
Income,2032,Quintile 5,170660,0.6480813610500517,0.3781353576129229,qsbs,9.815283692137799,257.15510936880486,-7.770653541577673e-4
Income,2032,Quintile 5,170660,0.6480813610500517,0.3781353576129229,oz,4.767423507609788,124.90391026484808,-3.7743174344805844e-4
Income,2032,Quintile 5,170660,0.6480813610500517,0.3781353576129229,all_excises,58.483032338556235,1532.2237287229339,-0.00463003817941428
Income,2032,Quintile 5,170660,0.6480813610500517,0.3781353576129229,all_income_tax,23.597249643406418,618.2351425780854,-0.0018681686364287946
Income,2032,Quintile 5,170660,0.6480813610500517,0.3781353576129229,all_measures,82.08028198196266,2150.4588713010194,-0.006498206815843075
Income,2032,Top 10%,264090,0.48929712204004144,0.2361465779899853,carbon,26.372065203385706,1381.904457619202,-0.0028067632431890317
Income,2032,Top 10%,264090,0.48929712204004144,0.2361465779899853,gambling,4.454301127710545,233.40677100901434,-4.740686246198252e-4
Income,2032,Top 10%,264090,0.48929712204004144,0.2361465779899853,guns,0.363027496678945,19.022754267821572,-3.863680095158336e-5
Income,2032,Top 10%,264090,0.48929712204004144,0.2361465779899853,alcohol,4.937256354608731,258.7137758163365,-5.254692627006767e-4
Income,2032,Top 10%,264090,0.48929712204004144,0.2361465779899853,tobacco,0.0470988420611426,2.467994041840903,-5.012701799213247e-6
Income,2032,Top 10%,264090,0.48929712204004144,0.2361465779899853,carried_interest,8.874421119671574,465.02243982354895,-9.444993712542781e-4
Income,2032,Top 10%,264090,0.48929712204004144,0.2361465779899853,qsbs,9.323657098553996,488.56254549797467,-9.9231128978705e-4
Income,2032,Top 10%,264090,0.48929712204004144,0.2361465779899853,oz,4.528633447869083,237.301807813302,-4.819797693251386e-4
Income,2032,Top 10%,264090,0.48929712204004144,0.2361465779899853,all_excises,36.17374902444507,1895.5157527542153,-0.0038499506332603304
Income,2032,Top 10%,264090,0.48929712204004144,0.2361465779899853,all_income_tax,22.72671166609465,1190.8867931348257,-0.002418790430366467
Income,2032,Top 10%,264090,0.48929712204004144,0.2361465779899853,all_measures,58.900460690539724,3086.402545889041,-0.006268741063626797
Income,2032,Top 5%,382380,0.3732662309279538,0.15023712786040638,carbon,16.843461285020926,1765.2326099797058,-0.0023673479182560893
Income,2032,Top 5%,382380,0.3732662309279538,0.15023712786040638,gambling,2.8719037092996307,300.9819653212144,-4.036459699461336e-4
Income,2032,Top 5%,382380,0.3732662309279538,0.15023712786040638,guns,0.23406141264317581,24.530162259647266,-3.2897323690687806e-5
Income,2032,Top 5%,382380,0.3732662309279538,0.15023712786040638,alcohol,2.792532964087487,292.663732782427,-3.924904143706592e-4
Income,2032,Top 5%,382380,0.3732662309279538,0.15023712786040638,tobacco,0.029328385812956697,3.0736807689959917,-4.122103641598877e-6
Income,2032,Top 5%,382380,0.3732662309279538,0.15023712786040638,carried_interest,8.702344805291933,912.0253001234437,-0.001223114270288119
Income,2032,Top 5%,382380,0.3732662309279538,0.15023712786040638,qsbs,8.829852579824346,925.388401556207,-0.0012410354837188297
Income,2032,Top 5%,382380,0.3732662309279538,0.15023712786040638,oz,4.288785538771825,449.4743664701577,-6.027886635205744e-4
Income,2032,Top 5%,382380,0.3732662309279538,0.15023712786040638,all_excises,22.771287756864176,2386.4821511119903,-0.003200503729905169
Income,2032,Top 5%,382380,0.3732662309279538,0.15023712786040638,all_income_tax,21.820982923888103,2286.8880681498085,-0.003066938417527523
Income,2032,Top 5%,382380,0.3732662309279538,0.15023712786040638,all_measures,44.59227068075228,4673.370219261798,-0.006267442147432692
Income,2032,Top 1%,966540,0.21055453686540046,0.054560759546316784,carbon,6.1988921499913845,3248.2445782070995,-0.0015708263526140913
Income,2032,Top 1%,966540,0.21055453686540046,0.054560759546316784,gambling,1.043281026294808,546.6834807269809,-2.6437196996376795e-4
Income,2032,Top 1%,966540,0.21055453686540046,0.054560759546316784,guns,0.08502786148701896,44.554943591354046,-2.1546431571714922e-5
Income,2032,Top 1%,966540,0.21055453686540046,0.054560759546316784,alcohol,0.7483649662784283,392.1462715297317,-1.8963895192223096e-4
Income,2032,Top 1%,966540,0.21055453686540046,0.054560759546316784,tobacco,0.010123927740734132,5.304979115348183,-2.5654475190584043e-6
Income,2032,Top 1%,966540,0.21055453686540046,0.054560759546316784,carried_interest,7.931423377133997,4156.097954095935,-0.0020098573346785603
Income,2032,Top 1%,966540,0.21055453686540046,0.054560759546316784,qsbs,7.394585406538995,3874.7926845142824,-0.0018738202475845917
Income,2032,Top 1%,966540,0.21055453686540046,0.054560759546316784,oz,3.591655768890369,1882.0421610497945,-9.10141263112516e-4
Income,2032,Top 1%,966540,0.21055453686540046,0.054560759546316784,all_excises,8.085689931792373,4236.934253170514,-0.0020489491535908635
Income,2032,Top 1%,966540,0.21055453686540046,0.054560759546316784,all_income_tax,18.91766455256336,9912.932799660011,-0.004793818845375668
Income,2032,Top 1%,966540,0.21055453686540046,0.054560759546316784,all_measures,27.003354484355736,14149.867052830527,-0.0068427679989665315
Income,2032,Top 0.1%,4434755,0.1000412596575767,0.011459281592915482,carbon,1.325919816461286,6947.420106539765,-7.169338907802436e-4
Income,2032,Top 0.1%,4434755,0.1000412596575767,0.011459281592915482,gambling,0.21174861830203984,1109.4989229814853,-1.1449392255995039e-4
Income,2032,Top 0.1%,4434755,0.1000412596575767,0.011459281592915482,guns,0.017257605317520474,90.42464912671436,-9.331304934306354e-6
Income,2032,Top 0.1%,4434755,0.1000412596575767,0.011459281592915482,alcohol,0.12086634710186141,633.3032206280506,-6.53532584824016e-5
Income,2032,Top 0.1%,4434755,0.1000412596575767,0.011459281592915482,tobacco,0.002049183817161885,10.737105424174086,-1.108007670390434e-6
Income,2032,Top 0.1%,4434755,0.1000412596575767,0.011459281592915482,carried_interest,6.216037880392908,32570.16451304801,-0.0033610540905265863
Income,2032,Top 0.1%,4434755,0.1000412596575767,0.011459281592915482,qsbs,5.44729794386153,28542.199001519555,-0.0029453911621554647
Income,2032,Top 0.1%,4434755,0.1000412596575767,0.011459281592915482,oz,2.6458304298756,13863.35380073807,-0.0014306185644755115
Income,2032,Top 0.1%,4434755,0.1000412596575767,0.011459281592915482,all_excises,1.6778415709998695,8791.384004700189,-9.072203844272924e-4
Income,2032,Top 0.1%,4434755,0.1000412596575767,0.011459281592915482,all_income_tax,14.309166254130037,74975.71731530564,-0.007737063817157563
Income,2032,Top 0.1%,4434755,0.1000412596575767,0.011459281592915482,all_measures,15.987007825129908,83767.10132000582,-0.008644284201584855
Income,2032,Negative income,-1768355120,-0.024541164017445417,0.00918060621236114,carbon,1.0225268391350406,535.8394688041363,0.0015656318179408288
Income,2032,Negative income,-1768355120,-0.024541164017445417,0.00918060621236114,gambling,0.048057077092433655,25.183572377691178,7.358211647216518e-5
Income,2032,Negative income,-1768355120,-0.024541164017445417,0.00918060621236114,guns,0.003096886451573224,1.622875730637491,4.741766943970239e-6
Income,2032,Negative income,-1768355120,-0.024541164017445417,0.00918060621236114,alcohol,0.13647163239492677,71.5158607193032,0.00020895718503052808
Income,2032,Negative income,-1768355120,-0.024541164017445417,0.00918060621236114,tobacco,0.005919014453630705,3.101768520189051,9.062840215807803e-6
Income,2032,Negative income,-1768355120,-0.024541164017445417,0.00918060621236114,carried_interest,0.06912844754994336,36.22570009580385,1.0584533614843496e-4
Income,2032,Negative income,-1768355120,-0.024541164017445417,0.00918060621236114,qsbs,0.15710594476716772,82.32895486755373,2.4055120755871724e-4
Income,2032,Negative income,-1768355120,-0.024541164017445417,0.00918060621236114,oz,0.07630860174405289,39.988349507097524,1.1683915795709122e-4
Income,2032,Negative income,-1768355120,-0.024541164017445417,0.00918060621236114,all_excises,1.216071449527605,637.2635461519573,0.0018619757266033002
Income,2032,Negative income,-1768355120,-0.024541164017445417,0.00918060621236114,all_income_tax,0.302542994061164,158.54300447045512,4.632357016642434e-4
Income,2032,Negative income,-1768355120,-0.024541164017445417,0.00918060621236114,all_measures,1.518614443588769,795.8065506224124,0.0023252114282675436
Income,2032,Overall,-1768355120,1,1,carbon,111.1,576.4168294700094,-0.005504751986201242
Income,2032,Overall,-1768355120,1,1,gambling,12.38,64.23078621817025,-6.134008063831807e-4
Income,2032,Overall,-1768355120,1,1,guns,1.05,5.447683806872275,-5.2025108780479786e-5
Income,2032,Overall,-1768355120,1,1,alcohol,21.5,111.54781128357516,-0.0010652760369336337
Income,2032,Overall,-1768355120,1,1,tobacco,0.37,1.9196600081359447,-1.8332657379788114e-5
Income,2032,Overall,-1768355120,1,1,carried_interest,9.2,47.73208668878565,-4.5583904836229907e-4
Income,2032,Overall,-1768355120,1,1,qsbs,10.5,54.476838068722756,-5.202510878047978e-4
Income,2032,Overall,-1768355120,1,1,oz,5.1,26.46017849052248,-2.526933855051875e-4
Income,2032,Overall,-1768355120,1,1,all_excises,146.4,759.5627707867629,-0.007253786595678324
Income,2032,Overall,-1768355120,1,1,all_income_tax,24.799999999999997,128.6691032480309,-0.0012287835216722844
Income,2032,Overall,-1768355120,1,1,all_measures,171.2,888.2318740347939,-0.008482570117350608
Income,2033,Quintile 1,0,0.02157221209981177,0.10194100989203626,carbon,11.904698668008836,310.44978121646216,-0.021777646637762077
Income,2033,Quintile 1,0,0.02157221209981177,0.10194100989203626,gambling,0.5124713739189813,13.364187565736836,-9.37480301216452e-4
Income,2033,Quintile 1,0,0.02157221209981177,0.10194100989203626,guns,0.03289864767976086,0.8579283070763778,-6.018255010144634e-5
Income,2033,Quintile 1,0,0.02157221209981177,0.10194100989203626,alcohol,1.994265447038945,52.006295076122555,-0.0036481736681182944
Income,2033,Quintile 1,0,0.02157221209981177,0.10194100989203626,tobacco,0.07164342739242023,1.868311578464713,-1.310596168102131e-4
Income,2033,Quintile 1,0,0.02157221209981177,0.10194100989203626,carried_interest,0.0032685410643217656,0.08523675286654148,-5.979246875949683e-6
Income,2033,Quintile 1,0,0.02157221209981177,0.10194100989203626,qsbs,0.019305933324857225,0.5034585875733049,-3.5316962292440595e-5
Income,2033,Quintile 1,0,0.02157221209981177,0.10194100989203626,oz,0.003011017124060301,0.07852106411693745,-5.5081500823072485e-6
Income,2033,Quintile 1,0,0.02157221209981177,0.10194100989203626,all_excises,14.515977564038943,378.5465037438626,-0.026554542774008483
Income,2033,Quintile 1,0,0.02157221209981177,0.10194100989203626,all_income_tax,0.025585491513239293,0.6672164045567838,-4.680435925069753e-5
Income,2033,Quintile 1,0,0.02157221209981177,0.10194100989203626,all_measures,14.541563055552182,379.21372014841944,-0.02660134713325918
Income,2033,Quintile 2,28360,0.05939183354153566,0.13266278198705134,carbon,15.435995807060314,402.5282785769577,-0.010585731286281954
Income,2033,Quintile 2,28360,0.05939183354153566,0.13266278198705134,gambling,0.7746778456359775,20.20146568794269,-5.312602834206138e-4
Income,2033,Quintile 2,28360,0.05939183354153566,0.13266278198705134,guns,0.1280844901559809,3.340090913429257,-8.78380644617353e-5
Income,2033,Quintile 2,28360,0.05939183354153566,0.13266278198705134,alcohol,2.322465884759462,60.56351701121476,-0.001592705782310185
Income,2033,Quintile 2,28360,0.05939183354153566,0.13266278198705134,tobacco,0.06808549277575668,1.7754822264562782,-4.6691819564280554e-5
Income,2033,Quintile 2,28360,0.05939183354153566,0.13266278198705134,carried_interest,0.005869219158698169,0.15305307892485115,-4.0250060735219204e-6
Income,2033,Quintile 2,28360,0.05939183354153566,0.13266278198705134,qsbs,0.048793977813633246,1.2724126217539151,-3.3462041839093556e-5
Income,2033,Quintile 2,28360,0.05939183354153566,0.13266278198705134,oz,0.007610069934236378,0.19844967495244548,-5.218850562060464e-6
Income,2033,Quintile 2,28360,0.05939183354153566,0.13266278198705134,all_excises,18.729309520387492,488.4088344160007,-0.012844227236038768
Income,2033,Quintile 2,28360,0.05939183354153566,0.13266278198705134,all_income_tax,0.062273266906567794,1.6239153756312117,-4.2705898474675944e-5
Income,2033,Quintile 2,28360,0.05939183354153566,0.13266278198705134,all_measures,18.791582787294058,490.0327497916319,-0.012886933134513445
Income,2033,Quintile 3,56270,0.1071024577649195,0.1591254352875938,carbon,18.44913947600093,481.127255460778,-0.00763931749426468
Income,2033,Quintile 3,56270,0.1071024577649195,0.1591254352875938,gambling,1.5881467400011564,41.416602832869145,-6.576110062007123e-4
Income,2033,Quintile 3,56270,0.1071024577649195,0.1591254352875938,guns,0.1419695488078004,3.7023634335766857,-5.878596447661429e-5
Income,2033,Quintile 3,56270,0.1071024577649195,0.1591254352875938,alcohol,3.470534074680296,90.50658088991713,-0.0014370595282037386
Income,2033,Quintile 3,56270,0.1071024577649195,0.1591254352875938,tobacco,0.08433549445635809,2.199349462260696,-3.492117445510095e-5
Income,2033,Quintile 3,56270,0.1071024577649195,0.1591254352875938,carried_interest,0.040743186536635737,1.0625242192242985,-1.687071302627919e-5
Income,2033,Quintile 3,56270,0.1071024577649195,0.1591254352875938,qsbs,0.13591043323501736,3.5443503376355476,-5.627703945845043e-5
Income,2033,Quintile 3,56270,0.1071024577649195,0.1591254352875938,oz,0.021197040045828393,0.5527885847688468,-8.777152943061076e-6
Income,2033,Quintile 3,56270,0.1071024577649195,0.1591254352875938,all_excises,23.73412533394654,618.9521520794017,-0.009827695167600846
Income,2033,Quintile 3,56270,0.1071024577649195,0.1591254352875938,all_income_tax,0.19785065981748148,5.159663141628693,-8.19249054277907e-5
Income,2033,Quintile 3,56270,0.1071024577649195,0.1591254352875938,all_measures,23.931975993764024,624.1118152210303,-0.009909620073028636
Income,2033,Quintile 4,96020,0.18881678953021672,0.21897994114734662,carbon,25.422861116065004,662.9611896638075,-0.006212625272312169
Income,2033,Quintile 4,96020,0.18881678953021672,0.21897994114734662,gambling,2.6762019375026678,69.78829063209594,-6.53987752001428e-4
Income,2033,Quintile 4,96020,0.18881678953021672,0.21897994114734662,guns,0.191275491191283,4.987960505891704,-4.6742298009800845e-5
Income,2033,Quintile 4,96020,0.18881678953021672,0.21897994114734662,alcohol,5.492653554658729,143.23392313647338,-0.0013422485427560654
Income,2033,Quintile 4,96020,0.18881678953021672,0.21897994114734662,tobacco,0.0781293876337788,2.037408438685282,-1.9092603539306805e-5
Income,2033,Quintile 4,96020,0.18881678953021672,0.21897994114734662,carried_interest,0.08435735336075662,2.1998173646001367,-2.0614541494829305e-5
Income,2033,Quintile 4,96020,0.18881678953021672,0.21897994114734662,qsbs,0.34662128656992713,9.03896927486212,-8.470439873130219e-5
Income,2033,Quintile 4,96020,0.18881678953021672,0.21897994114734662,oz,0.05406020065769506,1.4097475015840004,-1.3210777783781075e-5
Income,2033,Quintile 4,96020,0.18881678953021672,0.21897994114734662,all_excises,33.86112148705146,883.0087723769539,-0.00827469646861877
Income,2033,Quintile 4,96020,0.18881678953021672,0.21897994114734662,all_income_tax,0.4850388405883788,12.648534141046257,-1.1852971800991257e-4
Income,2033,Quintile 4,96020,0.18881678953021672,0.21897994114734662,all_measures,34.34616032763984,895.6573065180002,-0.008393226186628683
Income,2033,Quintile 5,176205,0.6475801964095818,0.3781119533041956,carbon,44.21555576963224,1152.943447259914,-0.0033823550264315857
Income,2033,Quintile 5,176205,0.6475801964095818,0.3781119533041956,gambling,7.298471637383503,190.31141648824362,-5.583107980501085e-4
Income,2033,Quintile 5,176205,0.6475801964095818,0.3781119533041956,guns,0.5925600629462144,15.45130960789555,-4.532903573147635e-5
Income,2033,Quintile 5,176205,0.6475801964095818,0.3781119533041956,alcohol,9.077063420801204,236.68911561127828,-6.943676394467403e-4
Income,2033,Quintile 5,176205,0.6475801964095818,0.3781119533041956,tobacco,0.08157241776367863,2.1270429128559094,-6.240040918600228e-6
Income,2033,Quintile 5,176205,0.6475801964095818,0.3781119533041956,carried_interest,10.287355063831386,268.24809513367205,-7.869512551221727e-4
Income,2033,Quintile 5,176205,0.6475801964095818,0.3781119533041956,qsbs,10.184698520733935,265.5712727660145,-7.790983429853036e-4
Income,2033,Quintile 5,176205,0.6475801964095818,0.3781119533041956,oz,1.5884392188300631,41.41937281671785,-1.2151075074082716e-4
Income,2033,Quintile 5,176205,0.6475801964095818,0.3781119533041956,all_excises,61.26522330852684,1597.5223318801873,-0.004686602540578511
Income,2033,Quintile 5,176205,0.6475801964095818,0.3781119533041956,all_income_tax,22.060492803395384,575.2387407164044,-0.0016875603488483034
Income,2033,Quintile 5,176205,0.6475801964095818,0.3781119533041956,all_measures,83.32571611192222,2172.7610725965915,-0.006374162889426814
Income,2033,Top 10%,272615,0.4889046596569767,0.2360116742484136,carbon,27.64200827817406,1441.5210222733117,-0.002842780432805474
Income,2033,Top 10%,272615,0.4889046596569767,0.2360116742484136,gambling,4.638095716415474,241.87506245006998,-4.7699456622027174e-4
Income,2033,Top 10%,272615,0.4889046596569767,0.2360116742484136,guns,0.3765651805225076,19.637741893303446,-3.8727002614730376e-5
Income,2033,Top 10%,272615,0.4889046596569767,0.2360116742484136,alcohol,5.166130112173369,269.41187071336134,-5.312990810370932e-4
Income,2033,Top 10%,272615,0.4889046596569767,0.2360116742484136,tobacco,0.04962337518480311,2.587841585357296,-5.103404881638415e-6
Income,2033,Top 10%,272615,0.4889046596569767,0.2360116742484136,carried_interest,10.126087285914883,528.071895107074,-0.0010413947679774242
Income,2033,Top 10%,272615,0.4889046596569767,0.2360116742484136,qsbs,9.67207875406174,504.3955096443541,-9.947032773414874e-4
