model,state,year,n,match_15,match_100,share_both_zero,mean_abs_diff,median_abs_diff,p90_abs_diff,p99_abs_diff,mean_signed,n_clean,match_15_clean,match_100_clean
taxsim,MS,2017,16848,0.4400522317188984,0.5062915479582146,0.23148148148148148,2290.1454553829976,89.99350183426444,3721.376546594309,30309.375298781255,770.847034220948,12092,0.456334766787959,0.5284485610320874
taxsim,MS,2017,3665,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
taxsim,MS,2018,16697,0.43600646822782535,0.5347068335629155,0.23632987961909324,1579.678336494817,64.8649457138419,2678.8507529404824,22897.152369055668,-484.77117049884185,12037,0.45725679155935867,0.5650909695106754
taxsim,MS,2018,3818,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
taxsim,MS,2019,16513,0.4477078665294011,0.5376370132622782,0.24629080118694363,1832.889426289973,57.83201978437501,2563.0151763703566,26737.40719999982,-705.7589602638199,11930,0.4661357921207041,0.5626152556580051
taxsim,MS,2019,4001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
taxsim,MS,2020,16529,0.43880452537963577,0.5269526287131708,0.24514489684796417,1755.2908341539026,68.09723813848291,2724.1211622086125,26386.59353382918,-549.7885408562727,11502,0.4623543731524952,0.5588593288123804
taxsim,MS,2020,3984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
policyengine,MS,2021,1172,0.3728668941979522,0.4658703071672355,0.23208191126279865,2018.783352923298,145.2887339413905,2161.802766068307,28881.225461056394,-480.71638470240777,261,0.8084291187739464,0.8505747126436781
policyengine,MS,2021,364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
policyengine,MS,2022,1141,0.37423312883435583,0.45223488168273446,0.2287467134092901,19136.744589990736,153.44702265063825,2274.3891459570004,53666.66824286565,17193.532157391528,302,0.7814569536423841,0.8211920529801324
policyengine,MS,2022,389,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
policyengine,MS,2023,1157,0.38202247191011235,0.4658599827139153,0.26188418323249785,1901.6060439819705,148.37857272997417,2142.5136237962924,35486.86163424047,-321.2962168429051,337,0.7240356083086054,0.7774480712166172
policyengine,MS,2023,376,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
policyengine,MS,2024,1150,0.3730434782608696,0.4591304347826087,0.25130434782608696,1861.1949874863749,143.75673280800183,2516.7515654599915,29522.497715648693,82.30052952525195,346,0.7052023121387283,0.7601156069364162
policyengine,MS,2024,381,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
taxsim,MT,2017,16848,0.4615978157644824,0.5559710351377019,0.149335232668566,1533.770695241557,39.325049785286865,1997.3728704191085,16489.976305941345,566.2812931552277,12092,0.492970559047304,0.5831128018524644
taxsim,MT,2017,3665,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
taxsim,MT,2018,16697,0.4654129484338504,0.5677067736719171,0.14391806911421212,1153.1625818531572,33.99638201608832,2859.7460853559724,11588.204855269,-1099.6449859637298,12037,0.5002076929467475,0.6038049347844148
taxsim,MT,2018,3818,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
taxsim,MT,2019,16513,0.44086477320898687,0.5619814691455217,0.11378913583237447,1370.5784298991102,46.41270071469207,2772.937985869346,12097.226268285944,-1314.3010391189616,11930,0.5033528918692373,0.6062866722548198
taxsim,MT,2019,4001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
taxsim,MT,2020,16529,0.4357190392643233,0.5498820255308852,0.11355798898904956,1420.726585404493,47.969158112227774,3410.1718917508,14982.223012513485,-1018.0372006879747,11502,0.5140845070422535,0.6163275952008347
taxsim,MT,2020,3984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
policyengine,MT,2021,1172,0.12798634812286688,0.1885665529010239,0.08617747440273038,6700.53345530056,1095.885773769136,2829.9885630885533,127085.85187431908,-1404.7788746348674,261,0.3103448275862069,0.39846743295019155
policyengine,MT,2021,364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
policyengine,MT,2022,1141,0.3093777388255916,0.4022787028921998,0.09290096406660824,3015.0210018266303,227.77070013508637,2241.8582840015697,35368.33512582061,-632.1392357554085,299,0.7591973244147158,0.8127090301003345
policyengine,MT,2022,389,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
policyengine,MT,2023,1157,0.3059636992221262,0.4070872947277442,0.09593777009507347,3002.8578510810908,250.86463683008333,2001.6490886043648,42938.287974762876,-887.6814654647858,337,0.7062314540059347,0.771513353115727
policyengine,MT,2023,376,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
policyengine,MT,2024,1150,0.36869565217391304,0.45565217391304347,0.11130434782608696,2557.1695093220683,183.98827262270515,2329.3232227957214,40089.52245189155,-486.39440923523824,345,0.9014492753623189,0.9391304347826087
policyengine,MT,2024,381,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
taxsim,NC,2017,9167,0.8203338060434167,0.8754227119013854,0.24020944692920257,166.2992259610729,0.00292587332751281,125,626.0840971782139,-126.38072031928074,6978,0.8717397535110347,0.908999713384924
taxsim,NC,2017,11346,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
taxsim,NC,2018,9138,0.8376012256511272,0.9399212081418252,0.30892974392646094,62.292400486121146,0.00259802079290238,36.84010959070153,544.3117488672312,-31.831997606981595,7005,0.8725196288365453,0.9637401855817274
taxsim,NC,2018,11377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
taxsim,NC,2019,9083,0.8482880105691952,0.9483650776175272,0.32544313552790927,40.14626921645476,0.00249053572497359,30.56361094243978,420.9676781702929,-7.229231213351284,6956,0.8799597469810235,0.9689476710753306
taxsim,NC,2019,11431,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
taxsim,NC,2020,9345,0.8297485286249331,0.935366506153023,0.31867308721241305,59.54249377800353,0.00255104847263965,41.85283874910631,620.0643860337395,-24.977184176957593,6861,0.8713015595394258,0.9618131467716076
taxsim,NC,2020,11168,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
policyengine,NC,2021,1172,0.3822525597269625,0.4991467576791809,0.17491467576791808,2291.8238398988174,107.38,1123.5385760338552,12361.336794955514,821.7039753926146,261,0.9348659003831418,0.9731800766283525
policyengine,NC,2021,364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
policyengine,NC,2022,1141,0.4609991235758107,0.5223488168273445,0.2042068361086766,1459.0912247438762,59.93958122957065,1031.3524355618538,16617.037741769956,239.38438027359047,301,0.946843853820598,0.9700996677740864
policyengine,NC,2022,389,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
policyengine,NC,2023,1157,0.42955920484010374,0.5073465859982714,0.19101123595505617,1157.82211530057,90.72783457494552,1133.8755418726803,13157.294027682925,293.8289864766468,336,0.9166666666666666,0.9464285714285714
policyengine,NC,2023,376,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
policyengine,NC,2024,1150,0.4182608695652174,0.4895652173913044,0.17217391304347826,1786.4551247576503,128.3861649575939,1454.2219502533876,21860.381932064432,-153.6765205903694,346,0.9219653179190751,0.9450867052023122
policyengine,NC,2024,381,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
taxsim,ND,2017,16848,0.5899216524216524,0.7275641025641025,0.220144824311491,397.1026636816222,2.343860144731998,629.16070079612075,4241.613642873477,164.26132683602876,12092,0.630995699636123,0.7713364207740655
taxsim,ND,2017,3665,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
taxsim,ND,2018,16697,0.6522129723902498,0.782356111876385,0.2080014373839612,403.21422926370434,0.5141688822677679,308.3473717735339,8508.40333274655,-176.77605116894364,12037,0.6964359890338124,0.817230206862175
taxsim,ND,2018,3818,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
taxsim,ND,2019,16513,0.6682008114818627,0.7930115666444619,0.21310482650033308,505.2158118853452,0.5526485652500455,279.5310564147334,8355.590418070478,-233.99480688242537,11930,0.7072925398155909,0.82162615255658
taxsim,ND,2019,4001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
taxsim,ND,2020,16529,0.6406316171577228,0.7656845544195051,0.20860306128622425,470.8645325264543,0.8410121295210047,342.6224538032502,9913.41135089054,-220.74302379157797,11502,0.7032689966962268,0.8184663536776213
taxsim,ND,2020,3984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
policyengine,ND,2021,1172,0.5093856655290102,0.6040955631399317,0.42918088737201365,1856.8158397717386,9.927136486774762,1157.5762948071008,27258.5082520187,7.899399534355429,261,0.9042145593869731,0.9655172413793104
policyengine,ND,2021,364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
policyengine,ND,2022,1141,0.5223488168273445,0.6126205083260298,0.42769500438212094,1062.386072583081,5.207242057756048,1084.1640152967448,13155.569863875882,-8.751455847113924,301,0.8803986710963455,0.9368770764119602
policyengine,ND,2022,389,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
policyengine,ND,2023,1157,0.5393258426966292,0.6127917026793431,0.4762316335350043,1070.4037315515086,0.7808436288189569,953.0924333975438,15798.902656998402,-245.4140541312783,336,0.8720238095238095,0.8839285714285714
policyengine,ND,2023,376,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
policyengine,ND,2024,1150,0.5408695652173913,0.5904347826086956,0.4791304347826087,1361.377236508669,0.25034852259022955,1302.6721569442195,24867.897914272973,-301.73321414213524,345,0.8666666666666667,0.8782608695652174
policyengine,ND,2024,381,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
taxsim,NE,2017,16848,0.43417616334283,0.5426756885090218,0.13051994301994302,1721.2774074808965,47.11936470890586,2283.8939866388255,20336.425820971766,769.1404864883983,12092,0.5381243797552101,0.6008931524975191
taxsim,NE,2017,3665,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
taxsim,NE,2018,16697,0.5311133736599389,0.671917110858238,0.12696891657183926,503.03357602247235,7.829983400619767,1048.3294678654927,5273.142194149364,-256.7717966143088,12037,0.6583866411896652,0.7491069203289856
taxsim,NE,2018,3818,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
taxsim,NE,2019,16513,0.5358808211711984,0.6746199963664992,0.12783867256101253,760.822110028277,6.931269070117196,1039.055508579399,5714.915924227297,-531.5768322868263,11930,0.6647108130762783,0.7528918692372171
taxsim,NE,2019,4001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
taxsim,NE,2020,16529,0.5155181801681893,0.6549700526347632,0.1274124266440801,589.7742054086577,10.940940454966269,1085.9085615396782,5421.232765880669,-342.4641976507811,11502,0.6615371239784386,0.7509128847157016
taxsim,NE,2020,3984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
policyengine,NE,2021,1172,0.3037542662116041,0.4539249146757679,0.09982935153583618,4145.192905671355,167.38091262232703,1793.1220282729935,57630.05244167274,5.4482734139906714,262,0.8969465648854962,0.9618320610687023
policyengine,NE,2021,364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
policyengine,NE,2022,1141,0.3523225241016652,0.4609991235758107,0.1165644171779141,2145.722914247748,150.5047307913751,1539.4675579154282,20864.1243113683,191.86639110238391,300,0.8766666666666667,0.93
policyengine,NE,2022,389,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
policyengine,NE,2023,1157,0.3474503025064823,0.4710458081244598,0.11927398444252377,1805.5526300538997,163.46637448478106,1486.385708877293,24524.058851003658,250.32548892206773,337,0.887240356083086,0.9198813056379822
policyengine,NE,2023,376,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
policyengine,NE,2024,1150,0.32521739130434785,0.42434782608695654,0.10608695652173913,2702.234848995679,237.51704897981313,2430.638880582622,36891.1305224765,-292.3791114190676,346,0.8121387283236994,0.8670520231213873
policyengine,NE,2024,381,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
taxsim,NH,2017,16848,0.9992283950617284,1,0.8342830009496676,0.04599180159625601,0,0.0019950364547185,0.00471027593191365,-0.04558786490412268,12092,0.9996692027786966,1
taxsim,NH,2017,3665,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
taxsim,NH,2018,16697,0.99898185302749,1,0.8341019344792477,0.0615025953865194,0,0.0019509484250193,0.00473885380845331,-0.06111095164334926,12037,0.999335382570408,1
taxsim,NH,2018,3818,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
taxsim,NH,2019,16513,0.9985465996487616,1,0.8314661176043118,0.08253013638048813,0,0.00201180171027317,0.00475359462026744,-0.08213374326505819,11930,0.9991617770326908,1
taxsim,NH,2019,4001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
taxsim,NH,2020,16529,0.999213503539234,1,0.8353197410611652,0.04683009296783486,0,0.00198072126565875,0.00476407960390361,-0.04643868367747093,11502,0.9995652929925232,1
taxsim,NH,2020,3984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
policyengine,NH,2021,1172,0.9129692832764505,0.9343003412969283,0.8242320819112628,184.53013339734252,0,0.0046246790747005665,3554.8924311325045,-180.236801103904,264,0.9772727272727273,0.9886363636363636
policyengine,NH,2021,364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
policyengine,NH,2022,1141,0.901840490797546,0.9263803680981595,0.8264680105170903,168.3628138302173,0,13.057807858087244,2990.679868967612,-164.68640702807818,299,0.9732441471571907,0.9765886287625418
policyengine,NH,2022,389,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
policyengine,NH,2023,1157,0.9230769230769231,0.9490060501296457,0.8496110630942092,198.78211011180585,0,0.004631582454106824,2366.1986282929306,-197.07015765459573,331,0.9607250755287009,0.9667673716012085
policyengine,NH,2023,376,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
policyengine,NH,2024,1150,0.9182608695652174,0.9504347826086956,0.8278260869565217,73.64757510421381,0,0.004536879835733754,1472.373477414891,-71.82974297415062,344,0.9593023255813954,0.9767441860465116
policyengine,NH,2024,381,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
taxsim,NJ,2017,16848,0.4878917378917379,0.6014957264957265,0.102326685660019,4041.8229367406257,20.58339310195072,4910.869050350959,62447.073768385315,3419.967860901843,12092,0.6037049288785974,0.7060039695666557
taxsim,NJ,2017,3665,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
taxsim,NJ,2018,16697,0.5008684194765527,0.6104689465173384,0.11277474995508176,6844.620045159674,14.370170630449364,5128.73133150972,96006.8926390433,6320.278103255888,12037,0.620752679239013,0.715543740134585
taxsim,NJ,2018,3818,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
taxsim,NJ,2019,16513,0.4991824623024284,0.6020105371525465,0.11778598679828016,6357.662666799275,15.40980383383726,4720.281699500355,101132.50632303214,5579.881690040604,11930,0.6157585917854149,0.712070410729254
taxsim,NJ,2019,4001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
taxsim,NJ,2020,16529,0.4866598100308549,0.5788008953959707,0.11785346965938652,9720.07801696984,24.32229505472787,15330.515665722529,134771.63000386237,9375.66483746301,11502,0.6033733263780212,0.6895322552599548
taxsim,NJ,2020,3984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
policyengine,NJ,2021,1172,0.3267918088737201,0.43430034129692835,0.059726962457337884,3969.9968280327525,214.45177925505348,3458.6479818269227,63805.61789867017,3483.7770608650794,262,0.6297709923664122,0.7366412213740458
policyengine,NJ,2021,364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
policyengine,NJ,2022,1141,0.39176161262050835,0.48378615249780893,0.07186678352322524,4278.588360249949,132.08540359339565,2966.257203505462,69918.59142443893,3710.188377348454,301,0.6777408637873754,0.8039867109634552
policyengine,NJ,2022,389,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
policyengine,NJ,2023,1157,0.41140881590319794,0.5021607605877269,0.07087294727744166,3336.6777231007436,97.156713035357825,3139.371564643867,60102.20288533646,1654.5388196110778,336,0.7053571428571429,0.8095238095238095
policyengine,NJ,2023,376,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
policyengine,NJ,2024,1150,0.39043478260869563,0.4782608695652174,0.059130434782608696,3989.3650501646634,140.98227331954172,3671.2390929829508,60748.06881587634,2831.6505146589393,346,0.7109826589595376,0.791907514450867
policyengine,NJ,2024,381,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
taxsim,NM,2017,16848,0.28679962013295346,0.47608024691358025,0.06309354226020893,1569.0868748339942,116.19178882875894,1873.89152755494,17191.032970909728,804.1225587653458,12092,0.35941118094608004,0.5357260999007608
taxsim,NM,2017,3665,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
taxsim,NM,2018,16697,0.3863568305683656,0.6059771216386177,0.06432293226328083,696.3169400986603,50.99105315419729,1259.9395740648097,6487.530552129293,-302.14067061111587,12037,0.48209686799036305,0.6843067209437568
taxsim,NM,2018,3818,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
taxsim,NM,2019,16513,0.3674074971234785,0.56658390359111,0.06249621510325198,867.1041689760801,62.70499999999993,1202.3257678044124,6939.949176049063,-515.3083764111733,11930,0.4609388097233864,0.6539815590947192
taxsim,NM,2019,4001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
taxsim,NM,2020,16529,0.36112287494706274,0.5529675116461976,0.06582370379333292,807.1714660245949,67.38,1269.2035735956715,6696.878184158304,-501.0763196553276,11502,0.4687010954616588,0.6590158233350721
taxsim,NM,2020,3984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
policyengine,NM,2021,1536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
policyengine,NM,2022,1141,0.17002629272567923,0.30762489044697633,0.05346187554776512,2098.4008926748584,275.00299749770807,1603.8024721351976,15550.712270429492,751.5921190352791,301,0.31893687707641194,0.5681063122923588
policyengine,NM,2022,389,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
policyengine,NM,2023,1157,0.14347450302506481,0.2843560933448574,0.03111495246326707,1669.8533422141757,282.02834022054594,1517.949662517317,17205.315389644027,539.6817132174749,336,0.34226190476190477,0.5773809523809523
policyengine,NM,2023,376,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
policyengine,NM,2024,1150,0.17304347826086958,0.2991304347826087,0.030434782608695653,3059.5649515024306,313.57805861543295,2073.069737553051,49804.953315354556,385.8420626799035,346,0.37572254335260113,0.5953757225433526
policyengine,NM,2024,381,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
taxsim,NV,2017,16848,1,1,1,0,0,0,0,0,12092,1,1
taxsim,NV,2017,3665,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
taxsim,NV,2018,16697,1,1,1,0,0,0,0,0,12037,1,1
taxsim,NV,2018,3818,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
taxsim,NV,2019,16513,1,1,1,0,0,0,0,0,11930,1,1
taxsim,NV,2019,4001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
taxsim,NV,2020,16529,1,1,1,0,0,0,0,0,11502,1,1
taxsim,NV,2020,3984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
policyengine,NV,2021,1172,1,1,1,0,0,0,0,0,261,1,1
policyengine,NV,2021,364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
policyengine,NV,2022,1141,1,1,1,0,0,0,0,0,300,1,1
policyengine,NV,2022,389,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
policyengine,NV,2023,1157,1,1,1,0,0,0,0,0,335,1,1
policyengine,NV,2023,376,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
policyengine,NV,2024,1150,1,1,1,0,0,0,0,0,339,1,1
policyengine,NV,2024,381,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
taxsim,NY,2017,9131,0.6530500492826634,0.7658525900777571,0.17719855437520535,1845.9258683873677,2.4739218931238156,646.9481081417778,48915.94700000012,1744.6299405513582,6922,0.8013579890205142,0.8462872002311471
taxsim,NY,2017,11382,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
taxsim,NY,2018,8991,0.6629963296629964,0.7704371037704371,0.17773328884439996,1791.8755988917376,0.8286955986827422,658.6370720781985,46984.88200000021,1687.5816733093325,6889,0.806793438815503,0.8459863550587894
taxsim,NY,2018,11524,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
taxsim,NY,2019,8937,0.6589459550184625,0.7683786505538771,0.17656931856327626,1748.8113828819764,0.9755258573390506,660.1499578735888,45576.06799999995,1637.0116190579615,6842,0.8102893890675241,0.8485822858813212
taxsim,NY,2019,11577,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
taxsim,NY,2020,8925,0.6564705882352941,0.7647058823529411,0.17142857142857143,1713.18827611466,0.8545949316189763,745.2103736494948,47390.69280000034,1582.6937633068794,6520,0.8090490797546013,0.8483128834355829
taxsim,NY,2020,11588,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
policyengine,NY,2021,1172,0.2158703071672355,0.3532423208191126,0.07764505119453925,5020.401338421111,277.1807701851234,2147.7717766661144,48707.5000520906,2289.934782706935,261,0.5862068965517241,0.6973180076628352
policyengine,NY,2021,364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
policyengine,NY,2022,1141,0.3347940403155127,0.45311130587204207,0.08501314636283962,3592.6523998059847,163.2182403306133,1931.7188324157323,50157.797008651054,1236.9259114343358,301,0.7774086378737541,0.8604651162790697
policyengine,NY,2022,389,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
policyengine,NY,2023,360,0.19166666666666668,0.3416666666666667,0,8299.989036428058,352.4336265042584,9305.144322553619,57311.7009763347,3517.926026665919,48,0.5625,0.7083333333333334
policyengine,NY,2023,1173,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
policyengine,NY,2024,1150,0.32,0.4252173913043478,0.07043478260869565,4444.883589913399,196.73423592628353,2358.3066167135557,48860.480625110664,124.47965190791679,346,0.7572254335260116,0.8294797687861272
policyengine,NY,2024,381,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
taxsim,OH,2017,11832,0.8100912778904665,0.881761325219743,0.27797498309668695,62.13823193203488,0.06167988176501993,132.75554503310312,668.4209061234169,44.767906743675375,9131,0.8740554156171285,0.9143576826196472
taxsim,OH,2017,8681,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
taxsim,OH,2018,11694,0.8088763468445357,0.8774585257396955,0.2710791859073029,58.838178972910775,0.05055012126658198,141.9027920858439,678.5201414972973,36.936624866093105,9091,0.8748212517874822,0.910130898691013
taxsim,OH,2018,8821,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
taxsim,OH,2019,11758,0.8206327606735839,0.8799965980608947,0.3634971934002381,63.13810280175529,0.09645668416362696,156.95237729538655,667.2616982334187,44.77445438891571,9092,0.87615486141663,0.9122305323361196
taxsim,OH,2019,8756,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
taxsim,OH,2020,11632,0.7942744154057771,0.8541093535075653,0.3577200825309491,79.84411899413377,0.096006223682138625,227.3528162685426,855.424283729003,61.307046664353095,8675,0.8788472622478386,0.915158501440922
taxsim,OH,2020,8881,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
policyengine,OH,2021,817,0.802937576499388,0.9143206854345165,0.3292533659730722,1886.998754534614,0.09432640126760816,75.8764222248475,9831.434242738414,936.2437449135891,233,0.9699570815450643,0.9914163090128756
policyengine,OH,2021,719,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
policyengine,OH,2022,785,0.8407643312101911,0.9171974522292994,0.33885350318471336,748.9301055021341,0.10655902563757991,68.71404596129955,5195.376545488356,564.9693942764891,254,0.9606299212598425,0.9803149606299213
policyengine,OH,2022,745,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
policyengine,OH,2023,816,0.8296568627450981,0.8970588235294118,0.3161764705882353,724.5933140323934,0.10348404663386646,109.66342811596724,3733.221528850064,442.00261409520203,285,0.9614035087719298,0.9719298245614035
policyengine,OH,2023,717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
policyengine,OH,2024,810,0.8234567901234567,0.8901234567901235,0.3074074074074074,1330.6557341515556,0.004428532702490884,134.94476149321696,11408.801171651032,9.090147524226218,297,0.9595959595959596,0.9797979797979798
policyengine,OH,2024,721,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
taxsim,OK,2017,16848,0.20809591642924977,0.5135921177587844,0.01715337132003798,1410.3920154268003,84.99680411955823,1972.6920793427853,15833.16812418786,972.7218322154572,12092,0.2684419450876613,0.5669864373139266
taxsim,OK,2017,3665,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
taxsim,OK,2018,12929,0.4471343491375976,0.8229561451001625,0.01570113697888468,81.96581684451188,36.97973226664181,160,576.6094686547615,54.50755643526453,9804,0.5412076703386373,0.8742350061199511
taxsim,OK,2018,7586,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
taxsim,OK,2019,12798,0.4510861072042507,0.819971870604782,0.01734646038443506,71.87276325836875,36.78372235173265,160,560.5819154701643,47.0309432117522,9704,0.5458573784006595,0.8702596867271228
taxsim,OK,2019,7716,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
taxsim,OK,2020,13123,0.4441057684980568,0.7953211918006553,0.01676445934618608,88.0583994118904,38.728490720557176,214.99806465422117,842.5657216535235,61.30411501542079,9521,0.5590799285789307,0.8746980359205966
taxsim,OK,2020,7390,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
policyengine,OK,2021,1172,0.24146757679180889,0.4803754266211604,0.04692832764505119,2103.5363081990486,120,830.9065124428745,11553.620714555631,766.1356724847468,261,0.4521072796934866,0.8122605363984674
policyengine,OK,2021,364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
policyengine,OK,2022,1141,0.2822085889570552,0.4899211218229623,0.035056967572304996,1220.1592775328984,109.04999999999995,577.6605882408621,12625.146911151605,313.4528220494072,301,0.4850498338870432,0.8538205980066446
policyengine,OK,2022,389,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
policyengine,OK,2023,1157,0.27398444252376836,0.4874675885911841,0.036300777873811585,1066.935599551284,117.46422878369981,679.4300692706694,12146.900064139005,335.7800798508202,337,0.486646884272997,0.8635014836795252
policyengine,OK,2023,376,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
policyengine,OK,2024,1150,0.2852173913043478,0.4808695652173913,0.04434782608695652,1781.974012942851,120.00434638382028,840.7444186673339,24032.953763143603,-95.05498438504962,347,0.5561959654178674,0.8703170028818443
policyengine,OK,2024,381,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
taxsim,OR,2017,9053,0.702529548216061,0.8518723075223683,0.1899922677565448,267.8298752134913,0.06699305391271082,213.75631396282765,4347.117148659568,186.69654808615445,6863,0.8126183884598572,0.8913011802418768
taxsim,OR,2017,11460,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
taxsim,OR,2018,9297,0.7146391309024417,0.8667312036140691,0.180918575884694,85.34140306238194,0.6343244687491278,171.90084956824091,1730.6026560898565,22.915809741566456,7116,0.8208263069139966,0.9037380550871276
taxsim,OR,2018,11218,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
